# MJD mag magerr filter distance ra dec
55263.94839 10.094  0.023 W1  0.1818  84.111556  -6.728704
55263.94839  9.317  0.035 W2  0.1818  84.111556  -6.728704
55263.94839  0.776  0.042 W1mW2  0.1818  84.111556  -6.728704
56728.48868 10.260  0.048 W1  0.1683  84.111568  -6.728719
56728.51220  9.462  0.052 W2  0.1695  84.111568  -6.728719
56728.48868  0.798  0.071 W1mW2  0.1683  84.111568  -6.728719
56919.89836 10.159  0.058 W1  0.2126  84.111574  -6.728703
56919.89836  9.336  0.043 W2  0.2126  84.111574  -6.728703
56919.89836  0.823  0.072 W1mW2  0.2126  84.111574  -6.728703
57087.85650 10.289  0.030 W1  0.1371  84.111558  -6.728722
57087.85650  9.502  0.042 W2  0.1371  84.111558  -6.728722
57087.85650  0.787  0.052 W1mW2  0.1371  84.111558  -6.728722
57282.10359 10.251  0.046 W1  0.2251  84.111581  -6.728704
57282.10359  9.467  0.053 W2  0.2251  84.111581  -6.728704
57282.10359  0.784  0.070 W1mW2  0.2251  84.111581  -6.728704
57446.89432 10.312  0.044 W1  0.1723  84.111568  -6.728723
57446.89432  9.521  0.040 W2  0.1723  84.111568  -6.728723
57446.89432  0.790  0.060 W1mW2  0.1723  84.111568  -6.728723
57646.79765 10.239  0.047 W1  0.2121  84.111568  -6.728704
57646.79765  9.477  0.047 W2  0.2121  84.111568  -6.728704
57646.79765  0.762  0.067 W1mW2  0.2121  84.111568  -6.728704
57812.27731 10.215  0.032 W1  0.1302  84.111560  -6.728725
57812.27731  9.418  0.040 W2  0.1302  84.111560  -6.728725
57812.27731  0.797  0.051 W1mW2  0.1302  84.111560  -6.728725
58013.30243 10.218  0.052 W1  0.2301  84.111579  -6.728703
58013.30243  9.448  0.065 W2  0.2301  84.111579  -6.728703
58013.30243  0.771  0.084 W1mW2  0.2301  84.111579  -6.728703
58168.25391 10.230  0.041 W1  0.1913  84.111572  -6.728711
58168.25391  9.427  0.034 W2  0.1913  84.111572  -6.728711
58168.25391  0.804  0.053 W1mW2  0.1913  84.111572  -6.728711
58377.37306 10.297  0.053 W1  0.2215  84.111571  -6.728700
58377.37306  9.503  0.042 W2  0.2215  84.111571  -6.728700
58377.37306  0.794  0.068 W1mW2  0.2215  84.111571  -6.728700
58535.21669 10.272  0.032 W1  0.1514  84.111571  -6.728728
58535.21669  9.465  0.037 W2  0.1514  84.111571  -6.728728
58535.21669  0.808  0.049 W1mW2  0.1514  84.111571  -6.728728
58742.50380 10.166  0.060 W1  0.1696  84.111570  -6.728720
58742.50380  9.373  0.053 W2  0.1696  84.111570  -6.728720
58742.50380  0.793  0.081 W1mW2  0.1696  84.111570  -6.728720
58899.42925 10.106  0.037 W1  0.2074  84.111575  -6.728708
58899.42925  9.265  0.043 W2  0.2074  84.111575  -6.728708
58899.42925  0.841  0.057 W1mW2  0.2074  84.111575  -6.728708
59108.85713 10.328  0.059 W1  0.2359  84.111568  -6.728696
59108.85713  9.556  0.069 W2  0.2359  84.111568  -6.728696
59108.85713  0.771  0.090 W1mW2  0.2359  84.111568  -6.728696
