# MJD mag magerr filter distance ra dec
55255.46238  9.127  0.041 W1  0.9368 245.765324 -37.494757
55255.46238  9.022  0.029 W2  0.9368 245.765324 -37.494757
55255.46238  0.105  0.050 W1mW2  0.9368 245.765324 -37.494757
55256.02481  9.194  0.017 W1  0.8891 245.765306 -37.494765
55256.02481  9.012  0.014 W2  0.8891 245.765306 -37.494765
55256.02481  0.182  0.022 W1mW2  0.8891 245.765306 -37.494765
55262.50884  9.120  0.020 W1  0.9445 245.765328 -37.494754
55262.50884  9.014  0.022 W2  0.9445 245.765328 -37.494754
55262.50884  0.106  0.030 W1mW2  0.9445 245.765328 -37.494754
56719.73210  9.288  0.019 W1  0.9111 245.765311 -37.494772
56719.73210  9.188  0.026 W2  0.9111 245.765311 -37.494772
56719.73210  0.100  0.032 W1mW2  0.9111 245.765311 -37.494772
56720.27024  9.300  0.041 W1  0.9126 245.765313 -37.494771
56720.27024  9.210  0.027 W2  0.9126 245.765313 -37.494771
56720.27024  0.090  0.049 W1mW2  0.9126 245.765313 -37.494771
56898.79045  9.190  0.026 W1  0.9064 245.765308 -37.494779
56898.79045  9.152  0.021 W2  0.9064 245.765308 -37.494779
56898.79045  0.038  0.033 W1mW2  0.9064 245.765308 -37.494779
56899.28377  9.196  0.025 W1  0.8736 245.765294 -37.494785
56899.28377  9.152  0.017 W2  0.8736 245.765294 -37.494785
56899.28377  0.044  0.030 W1mW2  0.8736 245.765294 -37.494785
56902.86864  9.207  0.016 W1  0.8614 245.765285 -37.494798
56902.86864  9.129  0.014 W2  0.8614 245.765285 -37.494798
56902.86864  0.078  0.021 W1mW2  0.8614 245.765285 -37.494798
57081.80096  9.274  0.018 W1  0.9141 245.765313 -37.494771
57081.80096  9.167  0.015 W2  0.9141 245.765313 -37.494771
57081.80096  0.107  0.024 W1mW2  0.9141 245.765313 -37.494771
57082.25795  9.268  0.020 W1  0.8962 245.765307 -37.494772
57082.25795  9.177  0.016 W2  0.8962 245.765307 -37.494772
57082.25795  0.091  0.025 W1mW2  0.8962 245.765307 -37.494772
57260.72967  9.113  0.024 W1  0.9306 245.765318 -37.494775
57260.72967  9.088  0.036 W2  0.9306 245.765318 -37.494775
57260.72967  0.025  0.043 W1mW2  0.9306 245.765318 -37.494775
57261.22069  9.125  0.018 W1  0.8847 245.765298 -37.494785
57261.22069  9.069  0.017 W2  0.8847 245.765298 -37.494785
57261.22069  0.056  0.025 W1mW2  0.8847 245.765298 -37.494785
57445.81806  9.107  0.025 W1  0.8921 245.765307 -37.494765
57445.81806  9.037  0.017 W2  0.8921 245.765307 -37.494765
57445.81806  0.070  0.030 W1mW2  0.8921 245.765307 -37.494765
57446.42253  9.095  0.044 W1  0.9097 245.765307 -37.494785
57446.42253  9.034  0.045 W2  0.9097 245.765307 -37.494785
57446.42253  0.062  0.063 W1mW2  0.9097 245.765307 -37.494785
57449.41867  9.084  0.019 W1  0.8931 245.765306 -37.494771
57449.41867  9.030  0.028 W2  0.8931 245.765306 -37.494771
57449.41867  0.054  0.033 W1mW2  0.8931 245.765306 -37.494771
57619.64429  9.215  0.022 W1  0.8871 245.765299 -37.494787
57619.64429  9.124  0.022 W2  0.8871 245.765299 -37.494787
57619.64429  0.091  0.031 W1mW2  0.8871 245.765299 -37.494787
57620.15901  9.231  0.023 W1  0.9195 245.765313 -37.494779
57620.15901  9.138  0.017 W2  0.9195 245.765313 -37.494779
57620.15901  0.093  0.029 W1mW2  0.9195 245.765313 -37.494779
57812.90281  9.088  0.015 W1  0.8769 245.765298 -37.494780
