# MJD mag magerr filter distance ra dec
55266.79121 11.762  0.289 W1  0.8703  86.677682   0.091502
55266.79121 10.874  0.711 W2  0.8703  86.677682   0.091502
55266.79121  0.888  0.768 W1mW2  0.8703  86.677682   0.091502
57090.84579 11.636  0.149 W1  0.5414  86.677709   0.091455
57090.84579 10.981  0.214 W2  0.5414  86.677709   0.091455
57090.84579  0.655  0.261 W1mW2  0.5414  86.677709   0.091455
57285.12440 11.606  0.146 W1  0.4061  86.677763   0.091422
57285.12440 11.055  0.159 W2  0.4061  86.677763   0.091422
57285.12440  0.551  0.216 W1mW2  0.4061  86.677763   0.091422
57449.73269 11.509  0.157 W1  0.5807  86.677728   0.091469
57449.73269 11.055  0.231 W2  0.5807  86.677728   0.091469
57449.73269  0.455  0.280 W1mW2  0.5807  86.677728   0.091469
57649.28584 11.518  0.161 W1  0.4614  86.677758   0.091438
57649.28584 10.982  0.204 W2  0.4614  86.677758   0.091438
57649.28584  0.536  0.260 W1mW2  0.4614  86.677758   0.091438
57815.37326 11.646  0.188 W1  0.6238  86.677778   0.091469
57815.37326 11.005  0.237 W2  0.6238  86.677778   0.091469
57815.37326  0.641  0.303 W1mW2  0.6238  86.677778   0.091469
58016.33009 11.634  0.151 W1  0.3835  86.677762   0.091416
58016.33009 10.966  0.224 W2  0.3835  86.677762   0.091416
58016.33009  0.668  0.270 W1mW2  0.3835  86.677762   0.091416
58170.93870 11.587  0.153 W1  0.5695  86.677711   0.091462
58170.93870 11.024  0.197 W2  0.5695  86.677711   0.091462
58170.93870  0.563  0.249 W1mW2  0.5695  86.677711   0.091462
58380.58327 11.534  0.124 W1  0.5194  86.677742   0.091454
58380.58327 10.950  0.264 W2  0.5194  86.677742   0.091454
58380.58327  0.583  0.291 W1mW2  0.5194  86.677742   0.091454
58744.72150 11.722  0.192 W1  0.8972  86.677733   0.091547
58744.72150 10.972  0.246 W2  0.8972  86.677733   0.091547
58744.72150  0.750  0.312 W1mW2  0.8972  86.677733   0.091547
58901.94195 11.633  0.175 W1  0.5515  86.677724   0.091458
58901.94195 10.989  0.192 W2  0.5515  86.677724   0.091458
58901.94195  0.643  0.260 W1mW2  0.5515  86.677724   0.091458
59111.60750 11.716  0.161 W1  1.1795  86.677545   0.091566
59111.60750 10.881  0.202 W2  1.1795  86.677545   0.091566
59111.60750  0.835  0.258 W1mW2  1.1795  86.677545   0.091566
