# MJD mag magerr filter distance ra dec
55288.21760  7.640  0.052 W1  0.7047 285.450208 -36.956209
55288.21760  5.584  0.112 W2  0.7047 285.450208 -36.956209
55288.21760  2.055  0.124 W1mW2  0.7047 285.450208 -36.956209
56934.36784  7.983  0.086 W1  1.0185 285.450298 -36.956252
56934.36784  5.857  0.229 W2  1.0185 285.450298 -36.956252
56934.36784  2.126  0.245 W1mW2  1.0185 285.450298 -36.956252
57114.34364  8.051  0.187 W1  0.8282 285.450197 -36.956236
57114.34364  5.959  0.238 W2  0.8282 285.450197 -36.956236
57114.34364  2.092  0.302 W1mW2  0.8282 285.450197 -36.956236
57293.91249  8.111  0.315 W1  1.0740 285.450239 -36.956272
57293.91249  5.847  0.406 W2  1.0740 285.450239 -36.956272
57293.91249  2.264  0.514 W1mW2  1.0740 285.450239 -36.956272
57480.88154  7.994  0.070 W1  0.7516 285.450196 -36.956239
57480.88154  5.928  0.188 W2  0.7516 285.450196 -36.956239
57480.88154  2.066  0.201 W1mW2  0.7516 285.450196 -36.956239
57652.83410  7.928  0.068 W1  1.1105 285.450234 -36.956335
57652.83410  5.795  0.242 W2  1.1105 285.450234 -36.956335
57652.83410  2.133  0.251 W1mW2  1.1105 285.450234 -36.956335
57845.59015  7.883  0.058 W1  0.8911 285.450237 -36.956245
57845.59015  5.839  0.255 W2  0.8911 285.450237 -36.956245
57845.59015  2.044  0.262 W1mW2  0.8911 285.450237 -36.956245
58013.33362  7.950  0.095 W1  1.0521 285.450227 -36.956313
58013.33362  5.926  0.280 W2  1.0521 285.450227 -36.956313
58013.33362  2.024  0.296 W1mW2  1.0521 285.450227 -36.956313
58210.64856  7.825  0.155 W1  0.8716 285.450128 -36.956287
58210.64856  5.622  0.301 W2  0.8716 285.450128 -36.956287
58210.64856  2.203  0.339 W1mW2  0.8716 285.450128 -36.956287
58374.26671  7.726  0.104 W1  1.1189 285.450267 -36.956287
58374.26671  5.457  0.369 W2  1.1189 285.450267 -36.956287
58374.26671  2.269  0.384 W1mW2  1.1189 285.450267 -36.956287
58576.92704  7.958  0.177 W1  0.9040 285.450167 -36.956295
58576.94845  5.791  0.281 W2  0.8892 285.450158 -36.956293
58576.92704  2.168  0.332 W1mW2  0.9040 285.450167 -36.956295
58740.96715  7.743  0.107 W1  1.1447 285.450257 -36.956327
58740.96715  5.552  0.380 W2  1.1447 285.450257 -36.956327
58740.96715  2.192  0.395 W1mW2  1.1447 285.450257 -36.956327
58940.83021  7.694  0.189 W1  0.9707 285.450070 -36.956336
58940.84112  5.447  0.388 W2  0.8938 285.450120 -36.956302
58940.83021  2.247  0.431 W1mW2  0.9707 285.450070 -36.956336
58941.30620  7.592  0.158 W1  1.1190 285.450177 -36.956263
58941.31138  5.703  0.706 W2  1.2086 285.450153 -36.956283
58941.30620  1.889  0.723 W1mW2  1.1190 285.450177 -36.956263
59105.25994  7.985  0.469 W1  1.2973 285.450138 -36.956279
59105.25994  5.863  0.518 W2  1.2973 285.450138 -36.956279
59105.25994  2.121  0.698 W1mW2  1.2973 285.450138 -36.956279
