# MJD mag magerr filter flag distance ra dec
59100.26057  7.500  0.087 W1  5  2.5156 277.163200  -3.403884
59100.26057  6.893  0.064 W2  5  2.5156 277.163200  -3.403884
59100.26057  0.606  0.109 W1mW2  5  2.5156 277.163200  -3.403884
