# MJD mag magerr filter distance ra dec
55253.62794 10.993  0.050 W1  0.2461  70.294938  25.919848
55253.62794 10.298  0.041 W2  0.2461  70.294938  25.919848
55253.62794  0.695  0.065 W1mW2  0.2461  70.294938  25.919848
56716.01863 10.975  0.026 W1  0.0993  70.294964  25.919796
56716.01863 10.291  0.030 W2  0.0993  70.294964  25.919796
56716.01863  0.684  0.040 W1mW2  0.0993  70.294964  25.919796
56907.14327 11.121  0.041 W1  0.1077  70.294960  25.919816
56907.14327 10.416  0.039 W2  0.1077  70.294960  25.919816
56907.14327  0.705  0.057 W1mW2  0.1077  70.294960  25.919816
57075.46085 11.001  0.064 W1  0.1152  70.294958  25.919801
57075.46085 10.328  0.056 W2  0.1152  70.294958  25.919801
57075.46085  0.673  0.085 W1mW2  0.1152  70.294958  25.919801
57270.46052 11.031  0.084 W1  0.1061  70.294960  25.919801
57270.46052 10.365  0.089 W2  0.1061  70.294960  25.919801
57270.46052  0.666  0.122 W1mW2  0.1061  70.294960  25.919801
57436.16179 11.106  0.044 W1  0.1044  70.294969  25.919790
57436.16179 10.374  0.125 W2  0.1044  70.294969  25.919790
57436.16179  0.732  0.132 W1mW2  0.1044  70.294969  25.919790
57636.12425 11.006  0.037 W1  0.1046  70.294974  25.919800
57636.12425 10.324  0.046 W2  0.1046  70.294974  25.919800
57636.12425  0.681  0.059 W1mW2  0.1046  70.294974  25.919800
57801.31796 10.970  0.071 W1  0.1221  70.294963  25.919777
57801.31796 10.273  0.059 W2  0.1221  70.294963  25.919777
57801.31796  0.697  0.092 W1mW2  0.1221  70.294963  25.919777
58000.26778 10.928  0.029 W1  0.0747  70.294971  25.919798
58000.26778 10.256  0.027 W2  0.0747  70.294971  25.919798
58000.26778  0.672  0.040 W1mW2  0.0747  70.294971  25.919798
58158.42743 10.997  0.039 W1  0.1108  70.294963  25.919772
58158.42743 10.332  0.037 W2  0.1108  70.294963  25.919772
58158.42743  0.665  0.054 W1mW2  0.1108  70.294963  25.919772
58363.92448 11.123  0.021 W1  0.1692  70.294921  25.919806
58363.92448 10.522  0.038 W2  0.1692  70.294921  25.919806
58363.92448  0.601  0.043 W1mW2  0.1692  70.294921  25.919806
58367.41094 11.086  0.047 W1  0.1047  70.294964  25.919789
58367.41094 10.398  0.035 W2  0.1047  70.294964  25.919789
58367.41094  0.688  0.059 W1mW2  0.1047  70.294964  25.919789
58523.17644 11.190  0.113 W1  0.1546  70.294973  25.919764
58522.71429 10.449  0.092 W2  0.1469  70.294977  25.919767
58523.17644  0.741  0.145 W1mW2  0.1546  70.294973  25.919764
58731.44865 11.156  0.065 W1  0.0777  70.294968  25.919785
58731.44865 10.428  0.056 W2  0.0777  70.294968  25.919785
58731.44865  0.728  0.086 W1mW2  0.0777  70.294968  25.919785
58889.71291 10.977  0.038 W1  0.1130  70.294962  25.919768
58889.71291 10.294  0.037 W2  0.1130  70.294962  25.919768
58889.71291  0.683  0.053 W1mW2  0.1130  70.294962  25.919768
59096.75274 11.115  0.035 W1  0.1354  70.294983  25.919775
59096.75274 10.395  0.066 W2  0.1354  70.294983  25.919775
59096.75274  0.720  0.075 W1mW2  0.1354  70.294983  25.919775
