# MJD mag magerr filter flag distance ra dec
55249.24241 12.190  0.054 W1 10  0.9667  67.581566  35.139241
55253.07999 12.353  0.026 W1 10  1.2079  67.581610  35.139331
55253.27851 12.391  0.029 W1 10  1.2196  67.581601  35.139350
55252.81538 12.361  0.027 W1 10  1.2556  67.581634  35.139322
55253.54312 12.321  0.026 W1 10  1.2751  67.581639  35.139326
55252.68295 12.283  0.030 W1 10  1.2882  67.581631  35.139346
55252.94768 12.385  0.028 W1 10  1.2990  67.581649  35.139324
55253.14620 12.331  0.027 W1 10  1.3050  67.581626  35.139361
55253.01377 12.355  0.028 W1 10  1.3273  67.581630  35.139369
55252.68308 12.329  0.030 W1 10  1.3528  67.581663  35.139334
55253.41081 12.338  0.025 W1 10  1.3537  67.581665  35.139331
55252.55065 12.404  0.028 W1 10  1.3810  67.581695  35.139291
55253.01390 12.377  0.031 W1 10  1.4043  67.581691  35.139318
57268.39102 13.161  0.032 W1  0  0.5784  67.581441  35.139207
58366.73699 12.669  0.038 W1 10  0.9217  67.581546  35.139252
57074.36787 12.618  0.035 W1 10  1.0115  67.581371  35.139433
57800.81953 12.467  0.091 W1 10  1.0327  67.581570  35.139288
57435.97460 12.692  0.030 W1  0  1.0711  67.581533  35.139357
57436.43341 12.607  0.028 W1 10  1.1030  67.581599  35.139281
57271.40843 12.662  0.034 W1  5  1.1131  67.581588  35.139308
57074.10518 12.457  0.023 W1 10  1.1554  67.581613  35.139292
57800.49215 12.427  0.025 W1 10  1.1578  67.581609  35.139302
57435.84345 12.314  0.063 W1 10  1.1736  67.581635  35.139254
57635.58754 12.413  0.027 W1 10  1.1776  67.581605  35.139320
57634.86693 12.429  0.027 W1 10  1.1803  67.581609  35.139317
56715.58932 12.289  0.026 W1 10  1.1822  67.581624  35.139290
59094.46720 12.358  0.025 W1  5  1.1966  67.581620  35.139308
56714.99643 11.937  0.023 W1 10  1.1973  67.581626  35.139296
57800.36112 12.436  0.025 W1  5  1.2010  67.581631  35.139290
57268.12858 12.933  0.030 W1  0  1.2026  67.581636  35.139279
57999.10547 12.444  0.025 W1  5  1.2031  67.581627  35.139300
58521.52740 12.568  0.078 W1 10  1.2031  67.581585  35.139361
58363.13753 12.303  0.027 W1 10  1.2113  67.581645  35.139264
58888.89998 12.490  0.027 W1  5  1.2133  67.581644  35.139268
57436.30237 12.592  0.027 W1  5  1.2133  67.581621  35.139316
58157.62599 12.450  0.032 W1 10  1.2199  67.581613  35.139334
58521.91999 12.584  0.026 W1 10  1.2242  67.581631  35.139307
57800.23022 12.406  0.026 W1 10  1.2244  67.581617  35.139330
58730.56379 12.440  0.025 W1 10  1.2273  67.581619  35.139328
58366.34441 12.535  0.027 W1 10  1.2279  67.581636  35.139299
58157.29872 12.513  0.027 W1  5  1.2279  67.581631  35.139309
59094.92498 12.396  0.029 W1 10  1.2293  67.581616  35.139334
59095.05576 12.394  0.027 W1 10  1.2297  67.581626  35.139319
59094.66343 12.434  0.033 W1 10  1.2317  67.581641  35.139291
57268.52218 12.835  0.033 W1  0  1.2319  67.581634  35.139306
57073.97389 12.378  0.027 W1 10  1.2328  67.581638  35.139300
58363.26844 12.437  0.027 W1  5  1.2330  67.581616  35.139336
58889.35789 12.449  0.025 W1 10  1.2330  67.581640  35.139296
58521.26572 12.611  0.027 W1 10  1.2346  67.581644  35.139287
56714.86477 12.275  0.023 W1  5  1.2372  67.581643  35.139291
58521.39663 12.539  0.029 W1 10  1.2376  67.581652  35.139269
57436.17122 12.568  0.027 W1 10  1.2389  67.581627  35.139323
57433.35258 12.476  0.025 W1  5  1.2402  67.581627  35.139324
57433.41816 12.464  0.028 W1 10  1.2420  67.581652  35.139276
57271.53959 12.591  0.028 W1 10  1.2424  67.581627  35.139324
57074.69628 12.385  0.024 W1 10  1.2454  67.581648  35.139287
57800.09918 12.356  0.028 W1 10  1.2466  67.581632  35.139320
57800.29567 12.434  0.026 W1 10  1.2479  67.581645  35.139296
58158.01870 12.549  0.033 W1  5  1.2515  67.581634  35.139319
58889.09621 12.488  0.025 W1  5  1.2519  67.581645  35.139299
58363.59557 12.453  0.025 W1  0  1.2519  67.581619  35.139343
57267.66940 12.857  0.028 W1  5  1.2522  67.581639  35.139311
57074.43358 12.415  0.024 W1 10  1.2531  67.581651  35.139287
57433.48374 12.443  0.024 W1 10  1.2534  67.581628  35.139331
56715.06239 12.257  0.026 W1 10  1.2558  67.581642  35.139307
57074.23659 12.416  0.023 W1  5  1.2563  67.581645  35.139302
58363.00663 12.381  0.025 W1 10  1.2578  67.581638  35.139316
58888.63843 12.518  0.026 W1 10  1.2582  67.581644  35.139305
56906.05922 12.438  0.026 W1 10  1.2594  67.581635  35.139322
57436.23679 12.558  0.026 W1  5  1.2611  67.581609  35.139361
56714.73310 12.313  0.026 W1  0  1.2616  67.581624  35.139341
57999.43286 12.461  0.027 W1 10  1.2631  67.581633  35.139328
58888.96544 12.449  0.029 W1 10  1.2637  67.581634  35.139327
58363.66102 12.403  0.029 W1  5  1.2638  67.581616  35.139353
57436.69559 12.592  0.027 W1 10  1.2652  67.581648  35.139302
57074.30229 12.425  0.026 W1  5  1.2657  67.581648  35.139302
59094.20565 12.385  0.029 W1 10  1.2693  67.581640  35.139320
57073.84248 12.382  0.026 W1 10  1.2705  67.581655  35.139291
57268.25974 12.814  0.029 W1  5  1.2717  67.581650  35.139304
58157.36418 12.482  0.027 W1 10  1.2719  67.581661  35.139279
