# MJD mag magerr filter distance ra dec
55252.26377 10.469  0.038 W1  0.5824 240.108812 -41.898764
55252.26377 10.051  0.028 W2  0.5824 240.108812 -41.898764
55252.26377  0.418  0.048 W1mW2  0.5824 240.108812 -41.898764
56716.89293 10.465  0.019 W1  0.6341 240.108802 -41.898781
56716.89293 10.036  0.032 W2  0.6341 240.108802 -41.898781
56716.89293  0.429  0.038 W1mW2  0.6341 240.108802 -41.898781
56895.76369 10.524  0.027 W1  0.6602 240.108782 -41.898791
56895.76369 10.107  0.026 W2  0.6602 240.108782 -41.898791
56895.76369  0.417  0.038 W1mW2  0.6602 240.108782 -41.898791
57078.74246 10.444  0.025 W1  0.6371 240.108798 -41.898783
57078.74246 10.030  0.022 W2  0.6371 240.108798 -41.898783
57078.74246  0.414  0.033 W1mW2  0.6371 240.108798 -41.898783
57255.41087 10.524  0.030 W1  0.6742 240.108793 -41.898794
57255.41087 10.105  0.022 W2  0.6742 240.108793 -41.898794
57255.41087  0.419  0.037 W1mW2  0.6742 240.108793 -41.898794
57443.37814 10.466  0.030 W1  0.6834 240.108806 -41.898795
57443.37814 10.055  0.026 W2  0.6834 240.108806 -41.898795
57443.37814  0.412  0.040 W1mW2  0.6834 240.108806 -41.898795
57616.45666 10.524  0.034 W1  0.6880 240.108778 -41.898800
57616.45666 10.115  0.025 W2  0.6880 240.108778 -41.898800
57616.45666  0.409  0.042 W1mW2  0.6880 240.108778 -41.898800
57810.14779 10.514  0.023 W1  0.7170 240.108786 -41.898806
57810.14779 10.118  0.039 W2  0.7170 240.108786 -41.898806
57810.14779  0.396  0.046 W1mW2  0.7170 240.108786 -41.898806
57976.90998 10.520  0.025 W1  0.7307 240.108782 -41.898811
57976.90998 10.114  0.025 W2  0.7307 240.108782 -41.898811
57976.90998  0.406  0.036 W1mW2  0.7307 240.108782 -41.898811
58174.23518 10.357  0.042 W1  0.7140 240.108793 -41.898805
58174.23518  9.861  0.060 W2  0.7140 240.108793 -41.898805
58174.23518  0.496  0.073 W1mW2  0.7140 240.108793 -41.898805
58337.34343 10.495  0.020 W1  0.7325 240.108767 -41.898812
58337.34343 10.097  0.023 W2  0.7325 240.108767 -41.898812
58337.34343  0.398  0.031 W1mW2  0.7325 240.108767 -41.898812
58539.82104 10.492  0.028 W1  0.7224 240.108784 -41.898808
58539.82104 10.072  0.036 W2  0.7224 240.108784 -41.898808
58539.82104  0.420  0.046 W1mW2  0.7224 240.108784 -41.898808
58701.69162 10.506  0.027 W1  0.7759 240.108763 -41.898825
58701.69162 10.137  0.023 W2  0.7759 240.108763 -41.898825
58701.69162  0.369  0.035 W1mW2  0.7759 240.108763 -41.898825
58905.57354 10.508  0.029 W1  0.7447 240.108776 -41.898815
58905.57354 10.091  0.026 W2  0.7447 240.108776 -41.898815
58905.57354  0.416  0.039 W1mW2  0.7447 240.108776 -41.898815
59068.56698 10.423  0.030 W1  0.7675 240.108772 -41.898822
59068.56698  9.992  0.043 W2  0.7675 240.108772 -41.898822
59068.56698  0.431  0.052 W1mW2  0.7675 240.108772 -41.898822
