# MJD mag magerr filter distance ra dec
55282.87978  9.943  0.021 W1  1.2041 277.316561  -2.143734
55282.87978  9.261  0.047 W2  1.2041 277.316561  -2.143734
55282.87978  0.683  0.051 W1mW2  1.2041 277.316561  -2.143734
55283.43559  9.959  0.031 W1  1.2158 277.316553  -2.143746
55283.43559  9.245  0.043 W2  1.2158 277.316553  -2.143746
55283.43559  0.713  0.053 W1mW2  1.2158 277.316553  -2.143746
56747.77122  9.905  0.043 W1  1.1885 277.316528  -2.143785
56747.77122  9.239  0.020 W2  1.1885 277.316528  -2.143785
56747.77122  0.666  0.047 W1mW2  1.1885 277.316528  -2.143785
56748.19131  9.894  0.026 W1  1.1826 277.316532  -2.143776
56748.19131  9.240  0.046 W2  1.1826 277.316532  -2.143776
56748.19131  0.655  0.053 W1mW2  1.1826 277.316532  -2.143776
56927.52546  9.956  0.019 W1  1.2699 277.316556  -2.143785
56927.52546  9.302  0.032 W2  1.2699 277.316556  -2.143785
56927.52546  0.654  0.037 W1mW2  1.2699 277.316556  -2.143785
56928.06621  9.970  0.014 W1  1.1336 277.316526  -2.143762
56928.06621  9.340  0.027 W2  1.1336 277.316526  -2.143762
56928.06621  0.630  0.031 W1mW2  1.1336 277.316526  -2.143762
56932.14375  9.988  0.019 W1  1.2502 277.316523  -2.143826
56932.14375  9.371  0.015 W2  1.2502 277.316523  -2.143826
56932.14375  0.617  0.024 W1mW2  1.2502 277.316523  -2.143826
57109.73295 10.143  0.025 W1  1.2405 277.316554  -2.143772
57109.73295  9.474  0.031 W2  1.2405 277.316554  -2.143772
57109.73295  0.668  0.040 W1mW2  1.2405 277.316554  -2.143772
57110.20079 10.111  0.074 W1  1.2136 277.316562  -2.143737
57110.20079  9.475  0.063 W2  1.2136 277.316562  -2.143737
57110.20079  0.636  0.097 W1mW2  1.2136 277.316562  -2.143737
57286.44679  9.962  0.031 W1  1.1744 277.316521  -2.143790
57286.44679  9.283  0.034 W2  1.1744 277.316521  -2.143790
57286.44679  0.679  0.046 W1mW2  1.1744 277.316521  -2.143790
57288.96123  9.960  0.017 W1  1.0664 277.316503  -2.143765
57288.96123  9.294  0.015 W2  1.0664 277.316503  -2.143765
57288.96123  0.666  0.023 W1mW2  1.0664 277.316503  -2.143765
57289.55752  9.936  0.036 W1  1.1102 277.316497  -2.143793
57289.55752  9.279  0.042 W2  1.1102 277.316497  -2.143793
57289.55752  0.657  0.055 W1mW2  1.1102 277.316497  -2.143793
57473.81912 10.113  0.026 W1  1.2390 277.316556  -2.143765
57473.81912  9.394  0.038 W2  1.2390 277.316556  -2.143765
57473.81912  0.719  0.045 W1mW2  1.2390 277.316556  -2.143765
57474.27787 10.105  0.024 W1  1.3223 277.316586  -2.143757
57474.27787  9.397  0.043 W2  1.3223 277.316586  -2.143757
57474.27787  0.708  0.049 W1mW2  1.3223 277.316586  -2.143757
57478.79988 10.046  0.019 W1  1.1556 277.316530  -2.143767
57478.79988  9.356  0.017 W2  1.1556 277.316530  -2.143767
57478.79988  0.690  0.025 W1mW2  1.1556 277.316530  -2.143767
57647.87697  9.996  0.019 W1  1.2001 277.316524  -2.143800
57647.87697  9.347  0.016 W2  1.2001 277.316524  -2.143800
57647.87697  0.649  0.025 W1mW2  1.2001 277.316524  -2.143800
57648.46055 10.024  0.027 W1  1.1463 277.316510  -2.143793
57648.46055  9.349  0.033 W2  1.1463 277.316510  -2.143793
57648.46055  0.675  0.042 W1mW2  1.1463 277.316510  -2.143793
57840.79266  9.963  0.040 W1  1.1662 277.316515  -2.143797
57840.79266  9.257  0.017 W2  1.1662 277.316515  -2.143797
57840.79266  0.706  0.044 W1mW2  1.1662 277.316515  -2.143797
57841.36015  9.958  0.025 W1  1.1613 277.316529  -2.143771
57841.36015  9.244  0.022 W2  1.1613 277.316529  -2.143771
57841.36015  0.713  0.033 W1mW2  1.1613 277.316529  -2.143771
58008.76010 10.015  0.034 W1  1.1932 277.316521  -2.143799
58008.76010  9.337  0.029 W2  1.1932 277.316521  -2.143799
58008.76010  0.677  0.045 W1mW2  1.1932 277.316521  -2.143799
58009.26594 10.021  0.040 W1  1.1252 277.316505  -2.143790
58009.26594  9.343  0.025 W2  1.1252 277.316505  -2.143790
58009.26594  0.678  0.047 W1mW2  1.1252 277.316505  -2.143790
58204.90620 10.152  0.016 W1  1.3521 277.316585  -2.143780
58204.90620  9.470  0.016 W2  1.3521 277.316585  -2.143780
58204.90620  0.682  0.023 W1mW2  1.3521 277.316585  -2.143780
58205.42982 10.203  0.029 W1  1.2223 277.316547  -2.143774
58205.42982  9.487  0.024 W2  1.2223 277.316547  -2.143774
58205.42982  0.716  0.038 W1mW2  1.2223 277.316547  -2.143774
58368.93548  9.892  0.017 W1  1.1707 277.316502  -2.143815
58368.93548  9.177  0.015 W2  1.1707 277.316502  -2.143815
58368.93548  0.715  0.023 W1mW2  1.1707 277.316502  -2.143815
58369.42359  9.903  0.033 W1  1.1467 277.316507  -2.143798
58369.42359  9.193  0.027 W2  1.1467 277.316507  -2.143798
58369.42359  0.710  0.043 W1mW2  1.1467 277.316507  -2.143798
58568.98633  9.719  0.016 W1  1.2446 277.316540  -2.143799
58568.98633  9.093  0.016 W2  1.2446 277.316540  -2.143799
58568.98633  0.626  0.023 W1mW2  1.2446 277.316540  -2.143799
58569.49517  9.801  0.040 W1  1.1837 277.316527  -2.143786
58569.49517  9.153  0.024 W2  1.1837 277.316527  -2.143786
58569.49517  0.647  0.046 W1mW2  1.1837 277.316527  -2.143786
58571.99622  9.896  0.016 W1  1.1948 277.316522  -2.143801
58571.99622  9.249  0.013 W2  1.1948 277.316522  -2.143801
58571.99622  0.647  0.021 W1mW2  1.1948 277.316522  -2.143801
58572.51951  9.908  0.025 W1  1.2252 277.316548  -2.143774
58572.51951  9.256  0.031 W2  1.2252 277.316548  -2.143774
58572.51951  0.652  0.040 W1mW2  1.2252 277.316548  -2.143774
58732.95774  9.915  0.015 W1  1.1618 277.316493  -2.143823
58732.95774  9.227  0.014 W2  1.1618 277.316493  -2.143823
58732.95774  0.688  0.021 W1mW2  1.1618 277.316493  -2.143823
58733.42370  9.937  0.021 W1  1.1729 277.316512  -2.143803
58733.42370  9.242  0.027 W2  1.1729 277.316512  -2.143803
58733.42370  0.694  0.034 W1mW2  1.1729 277.316512  -2.143803
58735.96635 10.412  0.016 W1  1.1509 277.316494  -2.143817
58735.96635  9.663  0.016 W2  1.1509 277.316494  -2.143817
58735.96635  0.749  0.023 W1mW2  1.1509 277.316494  -2.143817
58736.52535  9.908  0.030 W1  1.2082 277.316527  -2.143799
58736.52535  9.231  0.033 W2  1.2082 277.316527  -2.143799
58736.52535  0.677  0.044 W1mW2  1.2082 277.316527  -2.143799
58737.07839 10.047  0.015 W1  1.0176 277.316501  -2.143741
58737.07839  9.408  0.013 W2  1.0176 277.316501  -2.143741
58737.07839  0.639  0.020 W1mW2  1.0176 277.316501  -2.143741
58936.62732 10.196  0.032 W1  1.1915 277.316534  -2.143779
58936.62732  9.512  0.038 W2  1.1915 277.316534  -2.143779
58936.62732  0.683  0.050 W1mW2  1.1915 277.316534  -2.143779
58937.12869 10.184  0.048 W1  1.2860 277.316561  -2.143786
58937.12869  9.526  0.032 W2  1.2860 277.316561  -2.143786
58937.12869  0.659  0.057 W1mW2  1.2860 277.316561  -2.143786
59100.58777 10.168  0.030 W1  1.3149 277.316561  -2.143802
59100.58777  9.467  0.032 W2  1.3149 277.316561  -2.143802
59100.58777  0.701  0.044 W1mW2  1.3149 277.316561  -2.143802
59101.17632 10.178  0.016 W1  1.3438 277.316571  -2.143802
59101.17632  9.494  0.017 W2  1.3438 277.316571  -2.143802
59101.17632  0.685  0.023 W1mW2  1.3438 277.316571  -2.143802
