# MJD mag magerr filter distance ra dec
55263.35824  9.988  0.030 W1  0.4239  83.456442  -5.605812
55263.35824  9.475  0.036 W2  0.4239  83.456442  -5.605812
55263.35824  0.513  0.047 W1mW2  0.4239  83.456442  -5.605812
56727.98561  9.927  0.109 W1  0.4258  83.456450  -5.605806
56727.98561  9.289  0.084 W2  0.4258  83.456450  -5.605806
56727.98561  0.638  0.138 W1mW2  0.4258  83.456450  -5.605806
56919.25924  9.736  0.036 W1  0.4159  83.456460  -5.605791
56919.25924  9.153  0.028 W2  0.4159  83.456460  -5.605791
56919.25924  0.582  0.045 W1mW2  0.4159  83.456460  -5.605791
57087.27033 10.257  0.034 W1  0.4454  83.456455  -5.605809
57087.27033  9.560  0.029 W2  0.4454  83.456455  -5.605809
57087.27033  0.697  0.044 W1mW2  0.4454  83.456455  -5.605809
57281.48022  9.700  0.026 W1  0.4081  83.456455  -5.605792
57281.48022  9.116  0.031 W2  0.4081  83.456455  -5.605792
57281.48022  0.584  0.041 W1mW2  0.4081  83.456455  -5.605792
57446.35611  9.789  0.030 W1  0.4018  83.456447  -5.605800
57446.35611  9.224  0.036 W2  0.4018  83.456447  -5.605800
57446.35611  0.564  0.046 W1mW2  0.4018  83.456447  -5.605800
57645.65351 10.047  0.031 W1  0.4408  83.456465  -5.605797
57645.65351  9.417  0.026 W2  0.4408  83.456465  -5.605797
57645.65351  0.630  0.041 W1mW2  0.4408  83.456465  -5.605797
57811.10776  9.867  0.046 W1  0.4389  83.456453  -5.605809
57811.10776  9.325  0.044 W2  0.4389  83.456453  -5.605809
57811.10776  0.542  0.063 W1mW2  0.4389  83.456453  -5.605809
58012.68516  9.962  0.058 W1  0.4226  83.456461  -5.605793
58012.68516  9.426  0.038 W2  0.4226  83.456461  -5.605793
58012.68516  0.536  0.070 W1mW2  0.4226  83.456461  -5.605793
58168.15082  9.894  0.126 W1  0.4300  83.456454  -5.605804
58168.15082  9.370  0.068 W2  0.4300  83.456454  -5.605804
58168.15082  0.524  0.144 W1mW2  0.4300  83.456454  -5.605804
58376.80459 10.072  0.063 W1  0.4229  83.456466  -5.605783
58376.80459  9.445  0.025 W2  0.4229  83.456466  -5.605783
58376.80459  0.627  0.067 W1mW2  0.4229  83.456466  -5.605783
58534.63742  9.605  0.025 W1  0.4338  83.456456  -5.605803
58534.63742  9.122  0.025 W2  0.4338  83.456456  -5.605803
58534.63742  0.483  0.036 W1mW2  0.4338  83.456456  -5.605803
58741.49539  9.908  0.077 W1  0.4503  83.456468  -5.605796
58741.49539  9.345  0.058 W2  0.4503  83.456468  -5.605796
58741.49539  0.563  0.097 W1mW2  0.4503  83.456468  -5.605796
58898.80169 10.055  0.048 W1  0.4469  83.456459  -5.605807
58898.80169  9.517  0.027 W2  0.4469  83.456459  -5.605807
58898.80169  0.538  0.055 W1mW2  0.4469  83.456459  -5.605807
59108.23821  9.908  0.035 W1  0.4252  83.456467  -5.605782
59108.23821  9.337  0.170 W2  0.4252  83.456467  -5.605782
59108.23821  0.571  0.174 W1mW2  0.4252  83.456467  -5.605782
