# MJD mag magerr filter distance ra dec
55263.89670 10.857  0.245 W1  1.3642  83.983504  -5.425716
55263.89670 10.470  0.214 W2  1.3642  83.983504  -5.425716
55263.89670  0.388  0.326 W1mW2  1.3642  83.983504  -5.425716
56728.32131 10.911  0.122 W1  0.9815  83.983542  -5.425840
56728.36271 10.784  0.245 W2  0.9980  83.983535  -5.425840
56728.32131  0.126  0.274 W1mW2  0.9815  83.983542  -5.425840
56919.77817 10.901  0.579 W1  1.1385  83.983498  -5.425907
56919.79948 10.853  0.265 W2  1.1182  83.983502  -5.425906
56919.77817  0.048  0.636 W1mW2  1.1385  83.983498  -5.425907
57087.77015 11.211  0.691 W1  0.9493  83.983551  -5.425883
57087.73632 10.734  0.271 W2  0.9637  83.983546  -5.425876
57087.77015  0.477  0.742 W1mW2  0.9493  83.983551  -5.425883
57282.03235 10.787  0.245 W1  1.1148  83.983544  -5.425852
57282.03235 10.781  0.247 W2  1.1148  83.983544  -5.425852
57282.03235  0.006  0.348 W1mW2  1.1148  83.983544  -5.425852
57446.90319 10.942  0.151 W1  1.0077  83.983540  -5.425825
57446.90319 10.778  0.203 W2  1.0077  83.983540  -5.425825
57446.90319  0.164  0.253 W1mW2  1.0077  83.983540  -5.425825
57646.80678 10.933  0.178 W1  1.0674  83.983516  -5.425939
57646.80678 10.851  0.225 W2  1.0674  83.983516  -5.425939
57646.80678  0.082  0.287 W1mW2  1.0674  83.983516  -5.425939
57811.84321 10.986  0.343 W1  1.0121  83.983540  -5.425894
57811.70099 10.786  0.198 W2  1.0282  83.983531  -5.425882
57811.84321  0.201  0.396 W1mW2  1.0121  83.983540  -5.425894
58013.22146 11.012  0.176 W1  1.2881  83.983469  -5.425951
58013.22146 10.866  0.257 W2  1.2881  83.983469  -5.425951
58013.22146  0.146  0.311 W1mW2  1.2881  83.983469  -5.425951
58168.62599 11.030  0.173 W1  1.2500  83.983473  -5.425863
58168.62599 10.948  0.232 W2  1.2500  83.983473  -5.425863
58168.62599  0.081  0.290 W1mW2  1.2500  83.983473  -5.425863
58377.42735 10.965  0.156 W1  1.1872  83.983483  -5.425870
58377.41602 10.833  0.203 W2  1.1937  83.983484  -5.425857
58377.42735  0.133  0.255 W1mW2  1.1872  83.983483  -5.425870
58535.24709 10.933  0.204 W1  1.1183  83.983507  -5.425841
58535.24709 10.861  0.170 W2  1.1183  83.983507  -5.425841
58535.24709  0.072  0.265 W1mW2  1.1183  83.983507  -5.425841
58742.58226 10.941  0.141 W1  1.0419  83.983521  -5.425851
58742.51864 10.814  0.203 W2  1.0722  83.983515  -5.425868
58742.58226  0.127  0.247 W1mW2  1.0419  83.983521  -5.425851
58899.37937 10.853  0.310 W1  0.9865  83.983529  -5.425848
58899.37937 10.833  0.207 W2  0.9865  83.983529  -5.425848
58899.37937  0.020  0.372 W1mW2  0.9865  83.983529  -5.425848
59108.78646 10.977  0.188 W1  1.1099  83.983497  -5.425833
59108.78646 10.826  0.199 W2  1.1099  83.983497  -5.425833
59108.78646  0.150  0.274 W1mW2  1.1099  83.983497  -5.425833
