# MJD mag magerr filter distance ra dec
55283.57138  6.477  0.127 W1  0.3614 277.507985  -1.462552
55283.57138  5.983  0.088 W2  0.3614 277.507985  -1.462552
55283.57138  0.495  0.155 W1mW2  0.3614 277.507985  -1.462552
55284.07058  6.535  0.087 W1  0.2822 277.507997  -1.462488
55284.07058  5.971  0.074 W2  0.2822 277.507997  -1.462488
55284.07058  0.564  0.114 W1mW2  0.2822 277.507997  -1.462488
55292.14202  6.526  0.079 W1  0.3841 277.507961  -1.462401
55292.14202  5.856  0.075 W2  0.3841 277.507961  -1.462401
55292.14202  0.670  0.109 W1mW2  0.3841 277.507961  -1.462401
56747.81502  6.868  0.143 W1  0.3609 277.507997  -1.462504
56747.81502  6.278  0.128 W2  0.3609 277.507997  -1.462504
56747.81502  0.590  0.192 W1mW2  0.3609 277.507997  -1.462504
56748.29522  6.836  0.181 W1  0.2953 277.507945  -1.462522
56748.29522  6.294  0.126 W2  0.2953 277.507945  -1.462522
56748.29522  0.542  0.221 W1mW2  0.2953 277.507945  -1.462522
56927.69055  6.773  0.223 W1  0.4684 277.507982  -1.462582
56927.69055  6.407  0.098 W2  0.4684 277.507982  -1.462582
56927.69055  0.366  0.244 W1mW2  0.4684 277.507982  -1.462582
56928.19787  6.612  0.178 W1  0.4047 277.508008  -1.462565
56928.19787  6.400  0.092 W2  0.4047 277.508008  -1.462565
56928.19787  0.212  0.200 W1mW2  0.4047 277.508008  -1.462565
56932.14388  6.794  0.124 W1  0.3186 277.507883  -1.462581
56932.14388  6.364  0.084 W2  0.3186 277.507883  -1.462581
56932.14388  0.430  0.150 W1mW2  0.3186 277.507883  -1.462581
57109.83953  6.405  0.181 W1  0.1732 277.507935  -1.462516
57109.83953  6.080  0.187 W2  0.1732 277.507935  -1.462516
57109.83953  0.325  0.260 W1mW2  0.1732 277.507935  -1.462516
57110.30617  6.485  0.235 W1  0.3293 277.507894  -1.462523
57110.30617  6.077  0.164 W2  0.3293 277.507894  -1.462523
57110.30617  0.408  0.286 W1mW2  0.3293 277.507894  -1.462523
57286.54530  6.890  0.135 W1  0.4757 277.507992  -1.462605
57286.54530  6.556  0.082 W2  0.4757 277.507992  -1.462605
57286.54530  0.334  0.158 W1mW2  0.4757 277.507992  -1.462605
57289.63038  6.921  0.141 W1  0.3899 277.507991  -1.462569
57289.63038  6.541  0.074 W2  0.3899 277.507991  -1.462569
57289.63038  0.380  0.160 W1mW2  0.3899 277.507991  -1.462569
57290.14203  6.889  0.131 W1  0.4258 277.507960  -1.462598
57290.14203  6.517  0.074 W2  0.4258 277.507960  -1.462598
57290.14203  0.372  0.150 W1mW2  0.4258 277.507960  -1.462598
57473.88455  6.425  0.168 W1  0.3889 277.507977  -1.462416
57473.88455  6.085  0.114 W2  0.3889 277.507977  -1.462416
57473.88455  0.340  0.203 W1mW2  0.3889 277.507977  -1.462416
57474.58358  6.393  0.320 W1  0.2840 277.507907  -1.462476
57474.50414  6.043  0.141 W2  0.2902 277.507919  -1.462469
57474.58358  0.350  0.349 W1mW2  0.2840 277.507907  -1.462476
57478.79975  6.437  0.136 W1  0.5635 277.508006  -1.462369
57478.79975  5.980  0.117 W2  0.5635 277.508006  -1.462369
57478.79975  0.457  0.179 W1mW2  0.5635 277.508006  -1.462369
57648.59764  6.615  0.265 W1  0.4169 277.507995  -1.462539
57648.59764  6.247  0.124 W2  0.4169 277.507995  -1.462539
57648.59764  0.368  0.293 W1mW2  0.4169 277.507995  -1.462539
57649.12170  6.308  0.147 W1  0.4915 277.508032  -1.462578
57649.12170  6.288  0.097 W2  0.4915 277.508032  -1.462578
57649.12170  0.020  0.176 W1mW2  0.4915 277.508032  -1.462578
57840.92352  7.031  0.127 W1  0.8762 277.508016  -1.462724
57840.92352  6.395  0.084 W2  0.8762 277.508016  -1.462724
57840.92352  0.636  0.152 W1mW2  0.8762 277.508016  -1.462724
57841.47710  6.611  0.219 W1  0.2367 277.507945  -1.462473
57841.47710  6.262  0.114 W2  0.2367 277.507945  -1.462473
57841.47710  0.349  0.247 W1mW2  0.2367 277.507945  -1.462473
58008.76841  6.704  0.133 W1  0.2947 277.507959  -1.462563
58008.76841  6.127  0.117 W2  0.2947 277.507959  -1.462563
58008.76841  0.576  0.177 W1mW2  0.2947 277.507959  -1.462563
58009.32136  6.588  0.211 W1  0.4483 277.507983  -1.462590
58009.32136  6.201  0.124 W2  0.4483 277.507983  -1.462590
58009.32136  0.388  0.245 W1mW2  0.4483 277.507983  -1.462590
58205.49514  6.911  0.168 W1  0.1952 277.507939  -1.462492
58205.49514  6.542  0.081 W2  0.1952 277.507939  -1.462492
58205.49514  0.369  0.187 W1mW2  0.1952 277.507939  -1.462492
58206.10598  6.997  0.165 W1  0.2100 277.507971  -1.462480
58206.10598  6.582  0.091 W2  0.2100 277.507971  -1.462480
58206.10598  0.416  0.189 W1mW2  0.2100 277.507971  -1.462480
58369.48805  6.367  0.353 W1  0.5016 277.508002  -1.462503
58369.49715  6.007  0.178 W2  0.5520 277.508006  -1.462534
58369.48805  0.360  0.395 W1mW2  0.5016 277.508002  -1.462503
58370.17842  5.884  0.177 W1  0.6723 277.508045  -1.462639
58370.17842  6.165  0.106 W2  0.6723 277.508045  -1.462639
58370.17842 -0.281  0.206 W1mW2  0.6723 277.508045  -1.462639
58569.62407  6.644  0.236 W1  0.2764 277.507931  -1.462498
58569.62407  6.298  0.126 W2  0.2764 277.507931  -1.462498
58569.62407  0.346  0.267 W1mW2  0.2764 277.507931  -1.462498
58572.58480  6.695  0.214 W1  0.3350 277.507969  -1.462520
58572.58480  6.312  0.129 W2  0.3350 277.507969  -1.462520
58572.58480  0.383  0.250 W1mW2  0.3350 277.507969  -1.462520
58573.17365  6.639  0.327 W1  0.1794 277.507918  -1.462492
58573.17365  6.323  0.178 W2  0.1794 277.507918  -1.462492
58573.17365  0.316  0.372 W1mW2  0.1794 277.507918  -1.462492
58733.46801  6.349  0.207 W1  0.6456 277.507958  -1.462523
58733.51383  5.915  0.151 W2  0.5762 277.507952  -1.462530
58733.46801  0.434  0.256 W1mW2  0.6456 277.507958  -1.462523
58736.66425  6.248  0.204 W1  0.4573 277.507949  -1.462549
58736.66425  6.013  0.215 W2  0.4573 277.507949  -1.462549
58736.66425  0.235  0.296 W1mW2  0.4573 277.507949  -1.462549
58737.14397  6.357  0.228 W1  0.3468 277.507948  -1.462567
58737.14397  6.072  0.170 W2  0.3468 277.507948  -1.462567
58737.14397  0.284  0.284 W1mW2  0.3468 277.507948  -1.462567
58936.77357  6.629  0.285 W1  0.3598 277.507893  -1.462582
58936.77357  6.144  0.139 W2  0.3598 277.507893  -1.462582
58936.77357  0.485  0.317 W1mW2  0.3598 277.507893  -1.462582
58937.19401  6.341  0.237 W1  0.3231 277.507919  -1.462472
58937.24633  6.087  0.156 W2  0.2852 277.507917  -1.462471
58937.19401  0.254  0.284 W1mW2  0.3231 277.507919  -1.462472
59100.72802  6.745  0.218 W1  0.5496 277.508009  -1.462606
59100.72802  6.446  0.093 W2  0.5496 277.508009  -1.462606
59100.72802  0.300  0.237 W1mW2  0.5496 277.508009  -1.462606
59101.25489  6.649  0.265 W1  0.3800 277.507989  -1.462573
59101.25489  6.429  0.094 W2  0.3800 277.507989  -1.462573
59101.25489  0.220  0.281 W1mW2  0.3800 277.507989  -1.462573
