# MJD mag magerr filter flag distance ra dec
55238.12620 13.639  0.046 W1 10  0.7456  52.659233  30.536590
55238.58945 13.644  0.044 W1 10  0.7881  52.659280  30.536587
55238.32472 13.654  0.044 W1 10  0.8473  52.659303  30.536596
55238.85406 13.704  0.045 W1 10  0.8989  52.659297  30.536614
55238.39093 13.706  0.045 W1 10  0.9366  52.659298  30.536626
55238.72176 13.632  0.043 W1 10  0.9401  52.659288  30.536631
55237.86159 13.681  0.045 W1 10  0.9472  52.659293  30.536631
55237.99389 13.693  0.045 W1 10  0.9563  52.659309  30.536627
55238.25863 13.654  0.045 W1 10  0.9717  52.659300  30.536636
55238.45702 13.619  0.046 W1 10  0.9897  52.659232  30.536660
58509.81484 13.773  0.048 W1 10  0.3657  52.659266  30.536449
58509.55316 13.716  0.043 W1 10  0.3757  52.659239  30.536476
58509.35680 13.662  0.057 W1 10  0.3882  52.659249  30.536473
57619.86511 13.668  0.052 W1 10  0.4109  52.659222  30.536495
57061.88772 13.657  0.041 W1 10  0.4429  52.659219  30.536506
57062.34754 13.717  0.048 W1 10  0.4780  52.659239  30.536509
56703.14013 13.682  0.045 W1 10  0.4917  52.659214  30.536521
57422.14284 13.612  0.048 W1 10  0.4996  52.659301  30.536471
58715.12572 13.734  0.050 W1 10  0.5083  52.659266  30.536504
58509.35693 13.661  0.052 W1 10  0.5102  52.659269  30.536503
58509.68406 13.692  0.045 W1 10  0.5134  52.659232  30.536522
57062.08471 13.687  0.041 W1 10  0.5220  52.659231  30.536525
56893.75926 13.828  0.048 W1 10  0.5357  52.659241  30.536526
57062.01901 13.641  0.050 W1 10  0.5488  52.659326  30.536462
58509.74951 13.637  0.044 W1 10  0.5589  52.659264  30.536522
58874.05275 13.689  0.058 W1 10  0.5624  52.659331  30.536462
58142.96397 13.748  0.048 W1 10  0.5643  52.659269  30.536522
58882.75147 13.719  0.048 W1 10  0.5682  52.659296  30.536505
57785.62525 13.836  0.082 W1 10  0.5718  52.659259  30.536529
57785.29787 13.740  0.056 W1 10  0.5763  52.659260  30.536530
58509.22603 13.738  0.053 W1 10  0.5787  52.659278  30.536521
58145.12350 13.739  0.048 W1 10  0.5826  52.659254  30.536535
57255.33733 13.738  0.047 W1 10  0.5917  52.659259  30.536535
59082.50103 13.854  0.048 W1 10  0.5917  52.659290  30.536518
58350.44311 13.870  0.063 W1 10  0.6092  52.659266  30.536538
56893.49605 13.632  0.049 W1 10  0.6102  52.659273  30.536535
57255.33746 13.717  0.043 W1 10  0.6111  52.659244  30.536547
58873.59497 13.784  0.044 W1 10  0.6131  52.659295  30.536522
57785.49435 13.709  0.048 W1 10  0.6138  52.659322  30.536499
57620.12705 13.763  0.056 W1 10  0.6156  52.659219  30.536556
58142.83307 13.795  0.049 W1 10  0.6208  52.659229  30.536555
58509.48771 13.666  0.044 W1 10  0.6250  52.659275  30.536538
57986.40479 13.727  0.046 W1 10  0.6280  52.659282  30.536535
56893.62772 13.836  0.059 W1 10  0.6311  52.659319  30.536510
57255.46862 13.770  0.046 W1 10  0.6316  52.659285  30.536535
57421.61834 13.595  0.039 W1 10  0.6334  52.659263  30.536547
59081.78169 13.840  0.058 W1 10  0.6490  52.659293  30.536536
58145.58167 13.821  0.063 W1 10  0.6508  52.659359  30.536469
57062.28183 13.684  0.041 W1 10  0.6539  52.659341  30.536496
58143.09487 13.709  0.047 W1 10  0.6651  52.659280  30.536549
58350.96658 13.734  0.046 W1 10  0.6668  52.659355  30.536484
58873.79119 13.758  0.045 W1 10  0.6678  52.659335  30.536509
58350.57400 13.871  0.049 W1 10  0.6690  52.659272  30.536554
57619.66850 13.630  0.048 W1 10  0.6696  52.659271  30.536554
58715.19105 13.841  0.070 W1 10  0.6727  52.659368  30.536467
58509.94574 13.732  0.046 W1 10  0.6781  52.659313  30.536532
58509.61861 13.724  0.057 W1 10  0.6830  52.659338  30.536512
57786.01822 13.736  0.046 W1 10  0.6838  52.659313  30.536534
57785.75628 13.738  0.056 W1 10  0.6877  52.659244  30.536570
57255.40304 13.754  0.045 W1 10  0.6893  52.659315  30.536535
58350.83568 13.711  0.048 W1 10  0.6904  52.658998  30.536512
59082.63180 13.747  0.046 W1 10  0.6917  52.659243  30.536572
57986.79763 13.679  0.043 W1 10  0.6940  52.659260  30.536566
56702.87667 13.721  0.044 W1 10  0.6993  52.659240  30.536575
57785.55980 13.659  0.044 W1 10  0.6996  52.659298  30.536550
57255.92780 13.597  0.040 W1 10  0.7004  52.659322  30.536534
58715.32195 13.762  0.046 W1  5  0.7048  52.659241  30.536576
57421.42160 13.770  0.050 W1 10  0.7052  52.659300  30.536551
57785.42877 13.664  0.045 W1 10  0.7053  52.659235  30.536578
58351.29371 13.689  0.053 W1 10  0.7090  52.659305  30.536549
59082.10857 13.794  0.054 W1 10  0.7104  52.659287  30.536559
57255.79651 13.651  0.045 W1 10  0.7164  52.659285  30.536562
58874.31443 13.843  0.049 W1 10  0.7175  52.659338  30.536527
57256.05896 13.639  0.042 W1 10  0.7180  52.659223  30.536584
58351.16294 13.779  0.050 W1 10  0.7198  52.659253  30.536577
58510.20742 13.649  0.044 W1 10  0.7224  52.659282  30.536566
57421.81495 13.784  0.048 W1 10  0.7280  52.659333  30.536535
58509.74939 13.811  0.050 W1 10  0.7291  52.659195  30.536591
57422.14271 13.676  0.043 W1 10  0.7297  52.659264  30.536576
56703.46943 13.732  0.046 W1 10  0.7325  52.659309  30.536554
57062.74165 13.692  0.043 W1 10  0.7332  52.659289  30.536566
59081.91247 13.834  0.050 W1 10  0.7343  52.659342  30.536530
56703.33763 13.621  0.040 W1 10  0.7347  52.659378  30.536488
57619.79953 13.651  0.044 W1 10  0.7360  52.659332  30.536539
56893.16726 13.783  0.049 W1 10  0.7369  52.659326  30.536545
58873.98742 13.792  0.046 W1 10  0.7416  52.659315  30.536554
