# MJD mag magerr filter distance ra dec
55265.52544  8.912  0.050 W1  0.2075  85.677866 -10.419290
55265.52544  7.505  0.060 W2  0.2075  85.677866 -10.419290
55265.52544  1.407  0.078 W1mW2  0.2075  85.677866 -10.419290
56729.88840  8.789  0.078 W1  0.3867  85.677872 -10.419347
56729.88840  7.490  0.081 W2  0.3867  85.677872 -10.419347
56729.88840  1.299  0.113 W1mW2  0.3867  85.677872 -10.419347
56921.73700  8.758  0.050 W1  0.2578  85.677868 -10.419309
56921.73700  7.479  0.051 W2  0.2578  85.677868 -10.419309
56921.73700  1.278  0.072 W1mW2  0.2578  85.677868 -10.419309
57089.39470  8.882  0.043 W1  0.3688  85.677868 -10.419343
57089.39470  7.630  0.045 W2  0.3688  85.677868 -10.419343
57089.39470  1.252  0.062 W1mW2  0.3688  85.677868 -10.419343
57283.60249  8.912  0.047 W1  0.2815  85.677883 -10.419306
57283.60249  7.603  0.055 W2  0.2815  85.677883 -10.419306
57283.60249  1.309  0.072 W1mW2  0.2815  85.677883 -10.419306
57448.43502  8.820  0.056 W1  0.3712  85.677872 -10.419343
57448.43502  7.559  0.056 W2  0.3712  85.677872 -10.419343
57448.43502  1.261  0.079 W1mW2  0.3712  85.677872 -10.419343
57648.22208  8.785  0.076 W1  0.2815  85.677870 -10.419313
57648.23956  7.560  0.081 W2  0.2842  85.677874 -10.419313
57648.22208  1.225  0.110 W1mW2  0.2815  85.677870 -10.419313
57813.07148  8.775  0.092 W1  0.3791  85.677872 -10.419344
57813.07148  7.574  0.076 W2  0.3791  85.677872 -10.419344
57813.07148  1.201  0.119 W1mW2  0.3791  85.677872 -10.419344
58014.83100  8.720  0.071 W1  0.2566  85.677870 -10.419308
58014.83100  7.439  0.068 W2  0.2566  85.677870 -10.419308
58014.83100  1.281  0.099 W1mW2  0.2566  85.677870 -10.419308
58170.11397  8.915  0.045 W1  0.3433  85.677872 -10.419335
58170.11397  7.715  0.070 W2  0.3433  85.677872 -10.419335
58170.11397  1.201  0.084 W1mW2  0.3433  85.677872 -10.419335
58378.99750  8.335  0.051 W1  0.3169  85.677864 -10.419330
58378.99750  7.206  0.054 W2  0.3169  85.677864 -10.419330
58378.99750  1.128  0.075 W1mW2  0.3169  85.677864 -10.419330
58536.71252  8.271  0.050 W1  0.3873  85.677872 -10.419347
58536.71252  7.119  0.056 W2  0.3873  85.677872 -10.419347
58536.71252  1.152  0.076 W1mW2  0.3873  85.677872 -10.419347
58743.47802  8.077  0.112 W1  0.3060  85.677868 -10.419324
58743.47802  6.911  0.111 W2  0.3060  85.677868 -10.419324
58743.47802  1.166  0.158 W1mW2  0.3060  85.677868 -10.419324
58900.94151  8.208  0.064 W1  0.3795  85.677854 -10.419349
58900.94151  6.953  0.061 W2  0.3795  85.677854 -10.419349
58900.94151  1.256  0.089 W1mW2  0.3795  85.677854 -10.419349
59110.30152  8.423  0.062 W1  0.2875  85.677857 -10.419323
59110.30152  7.199  0.062 W2  0.2875  85.677857 -10.419323
59110.30152  1.223  0.087 W1mW2  0.2875  85.677857 -10.419323
