# MJD mag magerr filter distance ra dec
55252.83273 11.073  0.074 W1  0.4924 242.123918 -39.053099
55252.83273  9.676  0.050 W2  0.4924 242.123918 -39.053099
55252.83273  1.397  0.090 W1mW2  0.4924 242.123918 -39.053099
55253.29352 11.035  0.107 W1  0.4657 242.123906 -39.053100
55253.29352  9.585  0.226 W2  0.4657 242.123906 -39.053100
55253.29352  1.451  0.250 W1mW2  0.4657 242.123906 -39.053100
56717.59229 10.887  0.052 W1  0.4367 242.123871 -39.053136
56717.59229  9.498  0.044 W2  0.4367 242.123871 -39.053136
56717.59229  1.389  0.068 W1mW2  0.4367 242.123871 -39.053136
56718.12576 10.840  0.023 W1  0.4998 242.123878 -39.053157
56718.12576  9.509  0.058 W2  0.4998 242.123878 -39.053157
56718.12576  1.331  0.063 W1mW2  0.4998 242.123878 -39.053157
56896.53717 10.995  0.046 W1  0.4956 242.123846 -39.053175
56896.56558  9.627  0.038 W2  0.4917 242.123844 -39.053175
56896.53717  1.368  0.060 W1mW2  0.4956 242.123846 -39.053175
56897.14562 10.984  0.020 W1  0.4886 242.123828 -39.053182
56897.14562  9.604  0.016 W2  0.4886 242.123828 -39.053182
56897.14562  1.381  0.026 W1mW2  0.4886 242.123828 -39.053182
57079.60992 10.992  0.049 W1  0.4862 242.123872 -39.053155
57079.60992  9.614  0.042 W2  0.4862 242.123872 -39.053155
57079.60992  1.378  0.064 W1mW2  0.4862 242.123872 -39.053155
57080.11566 11.066  0.104 W1  0.4775 242.123864 -39.053157
57080.11566  9.667  0.041 W2  0.4775 242.123864 -39.053157
57080.11566  1.398  0.112 W1mW2  0.4775 242.123864 -39.053157
57254.97544 10.936  0.019 W1  0.5350 242.123853 -39.053185
57254.97544  9.497  0.016 W2  0.5350 242.123853 -39.053185
57254.97544  1.439  0.025 W1mW2  0.5350 242.123853 -39.053185
57255.53299 10.928  0.045 W1  0.4952 242.123822 -39.053185
57255.53299  9.508  0.042 W2  0.4952 242.123822 -39.053185
57255.53299  1.420  0.062 W1mW2  0.4952 242.123822 -39.053185
57256.09054 10.829  0.016 W1  0.5874 242.123830 -39.053211
57256.09054  9.380  0.014 W2  0.5874 242.123830 -39.053211
57256.09054  1.449  0.021 W1mW2  0.5874 242.123830 -39.053211
57257.99285 10.817  0.020 W1  0.5304 242.123875 -39.053171
57257.99285  9.351  0.017 W2  0.5304 242.123875 -39.053171
57257.99285  1.466  0.026 W1mW2  0.5304 242.123875 -39.053171
57258.48127 10.892  0.100 W1  0.5256 242.123829 -39.053191
57258.48127  9.461  0.069 W2  0.5256 242.123829 -39.053191
57258.48127  1.431  0.121 W1mW2  0.5256 242.123829 -39.053191
57443.71821 10.912  0.048 W1  0.4674 242.123863 -39.053154
57443.71821  9.534  0.045 W2  0.4674 242.123863 -39.053154
57443.71821  1.379  0.065 W1mW2  0.4674 242.123863 -39.053154
