# MJD mag magerr filter flag distance ra dec
59108.46914  3.347    NaN W1 10  1.6978  83.821600  -5.388277
57646.60091  3.537    NaN W1 10  2.2049  83.821516  -5.387547
58167.76331  2.992    NaN W1 10  2.5900  83.822321  -5.388593
58898.96529  3.092    NaN W1 10  2.7519  83.821901  -5.388732
59108.46914  2.447    NaN W2 10  1.6978  83.821600  -5.388277
57646.60091  2.735    NaN W2 10  2.2049  83.821516  -5.387547
58167.76331  2.577    NaN W2 10  2.5900  83.822321  -5.388593
58898.96529  1.981    NaN W2 10  2.7519  83.821901  -5.388732
59108.46914  0.900    NaN W1mW2 10  1.6978  83.821600  -5.388277
57646.60091  0.802    NaN W1mW2 10  2.2049  83.821516  -5.387547
58167.76331  0.415    NaN W1mW2 10  2.5900  83.822321  -5.388593
58898.96529  1.111    NaN W1mW2 10  2.7519  83.821901  -5.388732
