# MJD mag magerr filter distance ra dec
55252.86861  7.422  0.058 W1  1.3124 245.490337 -24.495477
55252.84651  7.372  0.052 W2  1.2702 245.490320 -24.495478
55252.86861  0.050  0.078 W1mW2  1.3124 245.490337 -24.495477
55253.38415  7.396  0.057 W1  1.2239 245.490317 -24.495460
55253.38415  7.370  0.060 W2  1.2239 245.490317 -24.495460
55253.38415  0.026  0.083 W1mW2  1.2239 245.490317 -24.495460
56717.76082  7.445  0.092 W1  1.2609 245.490298 -24.495500
56717.76082  7.375  0.044 W2  1.2609 245.490298 -24.495500
56717.76082  0.070  0.102 W1mW2  1.2609 245.490298 -24.495500
56718.15597  7.388  0.084 W1  1.2974 245.490317 -24.495495
56718.18892  7.348  0.052 W2  1.3148 245.490322 -24.495497
56718.15597  0.041  0.099 W1mW2  1.2974 245.490317 -24.495495
56896.76460  7.403  0.087 W1  1.2962 245.490304 -24.495508
56896.76460  7.331  0.067 W2  1.2962 245.490304 -24.495508
56896.76460  0.072  0.110 W1mW2  1.2962 245.490304 -24.495508
56897.24698  7.406  0.093 W1  1.3235 245.490315 -24.495510
56897.24698  7.347  0.055 W2  1.3235 245.490315 -24.495510
56897.24698  0.059  0.108 W1mW2  1.3235 245.490315 -24.495510
57079.68602  7.438  0.084 W1  1.3076 245.490309 -24.495510
57079.68602  7.360  0.055 W2  1.3076 245.490309 -24.495510
57079.68602  0.078  0.100 W1mW2  1.3076 245.490309 -24.495510
57080.17861  7.386  0.083 W1  1.2739 245.490300 -24.495505
57080.17861  7.361  0.051 W2  1.2739 245.490300 -24.495505
57080.17861  0.025  0.097 W1mW2  1.2739 245.490300 -24.495505
57255.62681  7.381  0.093 W1  1.3218 245.490311 -24.495513
57255.62681  7.359  0.056 W2  1.3218 245.490311 -24.495513
57255.62681  0.021  0.109 W1mW2  1.3218 245.490311 -24.495513
57256.13702  7.445  0.081 W1  1.3848 245.490324 -24.495527
57256.13702  7.344  0.064 W2  1.3848 245.490324 -24.495527
57256.13702  0.101  0.103 W1mW2  1.3848 245.490324 -24.495527
57258.64343  7.386  0.093 W1  1.3731 245.490321 -24.495524
57258.64343  7.361  0.044 W2  1.3731 245.490321 -24.495524
