# MJD mag magerr filter flag distance ra dec
58535.45527  2.660    NaN W1  5  2.4160  83.813723  -5.395711
58535.45527  1.680    NaN W2  5  2.4160  83.813723  -5.395711
58535.45527  0.980    NaN W1mW2  5  2.4160  83.813723  -5.395711
