# MJD mag magerr filter flag distance ra dec
57448.15922  7.659  0.057 W1  5  2.7942  85.434667  -1.922788
57448.15922  6.487    NaN W2  5  2.7942  85.434667  -1.922788
57448.15922  1.172    NaN W1mW2  5  2.7942  85.434667  -1.922788
