# MJD mag magerr filter flag distance ra dec
55283.73925  8.242  0.042 W1 10  0.6119 277.511420   1.207768
55283.87155  8.266  0.047 W1 10  0.6515 277.511419   1.207715
55283.87168  8.296  0.042 W1 10  0.6637 277.511433   1.207755
55283.80546  8.211  0.040 W1 10  0.6658 277.511434   1.207760
55283.34234  8.263  0.041 W1 10  0.7012 277.511445   1.207782
55284.07007  8.250  0.040 W1 10  0.7234 277.511450   1.207759
55283.47464  8.239  0.041 W1 10  0.7493 277.511454   1.207739
55283.93777  8.206  0.040 W1 10  0.7496 277.511458   1.207763
55283.60694  8.264  0.040 W1 10  0.7601 277.511460   1.207758
55284.20238  8.219  0.040 W1 10  0.7616 277.511443   1.207693
55283.67316  8.264  0.042 W1 10  0.8239 277.511479   1.207777
55292.14151  8.147  0.041 W1 10  0.8251 277.511479   1.207770
55283.21003  8.311  0.041 W1 10  0.8758 277.511484   1.207715
56748.01208  7.762  0.043 W1  5  0.5334 277.511387   1.207725
57289.88010  7.893  0.038 W1 10  0.5573 277.511403   1.207802
58737.07903  8.150  0.034 W1  5  0.5713 277.511369   1.207675
58009.42353  7.723  0.047 W1  5  0.5847 277.511399   1.207714
57841.64324  8.103  0.036 W1 10  0.5949 277.511414   1.207761
57289.61778  7.862  0.040 W1  5  0.6240 277.511423   1.207795
57110.38072  8.188  0.035 W1 10  0.6265 277.511423   1.207766
57474.47381  8.346  0.035 W1 10  0.6490 277.511429   1.207757
56748.73625  7.785  0.042 W1  5  0.6493 277.511430   1.207778
57478.79924  8.346  0.034 W1 10  0.6520 277.511430   1.207762
58569.63996  8.091  0.035 W1  5  0.6588 277.511433   1.207773
58572.91152  8.069  0.038 W1  5  0.6626 277.511434   1.207778
57474.21175  8.304  0.035 W1  0  0.6650 277.511432   1.207746
57474.93261  8.378  0.035 W1  5  0.6801 277.511439   1.207788
58572.97698  8.086  0.036 W1  5  0.6807 277.511439   1.207783
56748.20958  7.814  0.041 W1 10  0.6816 277.511438   1.207762
58009.29314  7.743  0.044 W1  5  0.6858 277.511416   1.207686
57841.31585  8.103  0.036 W1 10  0.6862 277.511439   1.207758
58572.97685  8.074  0.037 W1 10  0.6917 277.511435   1.207729
58569.37828  8.065  0.035 W1  5  0.6921 277.511441   1.207760
56748.60458  7.750  0.044 W1  5  0.6943 277.511443   1.207781
56928.00107  8.083  0.036 W1 10  0.6947 277.511438   1.207738
58736.49022  8.050  0.038 W1  5  0.6958 277.511443   1.207763
58206.01825  8.289  0.036 W1  5  0.6974 277.511443   1.207765
57110.31502  8.160  0.035 W1 10  0.6995 277.511443   1.207758
58009.16172  7.742  0.047 W1  5  0.7006 277.511442   1.207750
56748.27541  7.764  0.043 W1  5  0.7029 277.511445   1.207781
56748.47291  7.814  0.041 W1 10  0.7035 277.511443   1.207748
58370.17880  8.346  0.035 W1  5  0.7036 277.511442   1.207745
58369.19728  8.372  0.034 W1  5  0.7057 277.511437   1.207720
57290.33928  7.899  0.037 W1 10  0.7075 277.511440   1.207731
58736.94825  8.135  0.035 W1  5  0.7129 277.511434   1.207707
58937.58589  8.617  0.034 W1  5  0.7132 277.511444   1.207739
58008.70343  7.765  0.043 W1  5  0.7134 277.511428   1.207692
57109.78975  8.189  0.035 W1 10  0.7134 277.511447   1.207760
58369.91763  8.348  0.034 W1 10  0.7144 277.511436   1.207711
58205.42918  8.285  0.036 W1 10  0.7146 277.511446   1.207749
58205.75644  8.293  0.034 W1 10  0.7154 277.511448   1.207761
57289.48662  7.848  0.041 W1 10  0.7158 277.511447   1.207753
56928.52723  8.122  0.035 W1 10  0.7201 277.511436   1.207707
58572.51843  8.090  0.035 W1 10  0.7206 277.511448   1.207748
57474.53939  8.342  0.034 W1 10  0.7224 277.511450   1.207760
57474.60497  8.317  0.035 W1  5  0.7231 277.511451   1.207787
57286.73166  7.886  0.038 W1 10  0.7245 277.511433   1.207696
56927.80383  8.088  0.035 W1 10  0.7272 277.511444   1.207724
57474.67042  8.331  0.035 W1 10  0.7282 277.511452   1.207763
58572.38817  7.978  0.036 W1  5  0.7293 277.511452   1.207764
58572.64984  8.060  0.036 W1  5  0.7299 277.511451   1.207753
57648.53264  8.209  0.036 W1  5  0.7300 277.511437   1.207703
57110.64342  8.167  0.036 W1 10  0.7302 277.511453   1.207786
58736.35944  8.068  0.036 W1  0  0.7311 277.511444   1.207720
57841.57779  8.079  0.036 W1 10  0.7329 277.511453   1.207767
58205.88734  8.287  0.035 W1 10  0.7334 277.511451   1.207744
57110.77471  8.151  0.035 W1  5  0.7344 277.511452   1.207810
58936.73566  8.620  0.033 W1 10  0.7348 277.511449   1.207733
58572.25726  8.082  0.035 W1  5  0.7376 277.511453   1.207752
57474.80158  8.337  0.035 W1 10  0.7383 277.511455   1.207787
58936.93189  8.629  0.033 W1 10  0.7414 277.511455   1.207764
56927.40921  8.090  0.036 W1 10  0.7422 277.511434   1.207686
58369.59038  8.348  0.036 W1  5  0.7448 277.511446   1.207714
57110.64329  8.189  0.037 W1  5  0.7450 277.511452   1.207733
57110.11815  8.171  0.037 W1  5  0.7451 277.511457   1.207782
56927.67229  8.049  0.037 W1 10  0.7476 277.511453   1.207737
57841.90517  8.102  0.036 W1  5  0.7517 277.511456   1.207747
57841.18495  8.114  0.035 W1  5  0.7530 277.511456   1.207744
58009.81637  7.785  0.041 W1  5  0.7531 277.511439   1.207690
59101.24234  8.475  0.035 W1  5  0.7540 277.511446   1.207707
57110.05244  8.200  0.035 W1 10  0.7547 277.511457   1.207746
57649.25325  8.238  0.035 W1 10  0.7559 277.511454   1.207729
57290.20812  7.874  0.038 W1 10  0.7576 277.511453   1.207724
56928.13261  8.078  0.036 W1 10  0.7589 277.511444   1.207698
58733.48123  8.105  0.036 W1 10  0.7590 277.511447   1.207704
59101.63467  8.444  0.034 W1 10  0.7591 277.511445   1.207700
56748.34124  7.770  0.043 W1  5  0.7593 277.511461   1.207775
57289.94568  7.859  0.040 W1 10  0.7595 277.511451   1.207714
58733.61251  8.105  0.035 W1  5  0.7596 277.511447   1.207705
58937.19356  8.585  0.034 W1  5  0.7601 277.511456   1.207734
57648.92573  8.215  0.035 W1 10  0.7613 277.511454   1.207724
57841.70882  8.065  0.038 W1  5  0.7613 277.511460   1.207751
58205.69099  8.297  0.036 W1  5  0.7624 277.511462   1.207773
56748.40708  7.806  0.043 W1  5  0.7634 277.511461   1.207755
58572.84607  8.073  0.035 W1  5  0.7651 277.511462   1.207761
58573.23866  8.060  0.037 W1  5  0.7654 277.511463   1.207776
58009.68546  7.752  0.043 W1 10  0.7657 277.511444   1.207694
58206.14915  8.277  0.036 W1 10  0.7658 277.511462   1.207759
59100.78456  8.446  0.034 W1 10  0.7665 277.511455   1.207723
58008.83434  7.770  0.042 W1  5  0.7677 277.511451   1.207709
58569.77073  8.072  0.036 W1  5  0.7691 277.511461   1.207746
58736.49035  8.134  0.036 W1 10  0.7693 277.511448   1.207699
57473.94956  8.341  0.034 W1  5  0.7712 277.511463   1.207756
57648.66367  8.216  0.036 W1 10  0.7728 277.511453   1.207711
56928.26415  8.112  0.035 W1 10  0.7738 277.511454   1.207711
57648.86015  8.226  0.036 W1  5  0.7752 277.511459   1.207730
59100.91534  8.452  0.034 W1  5  0.7763 277.511453   1.207706
57289.74894  7.873  0.038 W1  5  0.7765 277.511459   1.207726
56928.06691  8.103  0.035 W1 10  0.7769 277.511455   1.207711
57841.77427  8.089  0.035 W1 10  0.7776 277.511466   1.207772
59100.98066  8.417  0.035 W1  5  0.7782 277.511457   1.207718
57109.92116  8.185  0.035 W1  5  0.7788 277.511466   1.207766
