# MJD mag magerr filter flag distance ra dec
55264.31984 11.616  0.022 W1 10  0.1761  84.674798  -6.945409
55264.78297 11.639  0.023 W1 10  0.2125  84.674809  -6.945415
55264.05523 11.523  0.022 W1 10  0.2244  84.674811  -6.945406
55264.65067 11.613  0.021 W1 10  0.2468  84.674818  -6.945411
55264.51836 11.602  0.023 W1 10  0.2522  84.674816  -6.945444
55265.04770 11.675  0.023 W1 10  0.2745  84.674825  -6.945437
55264.71688 11.553  0.022 W1 10  0.2804  84.674824  -6.945396
55264.45215 11.624  0.023 W1 10  0.2958  84.674831  -6.945402
55264.18754 11.574  0.022 W1 10  0.3084  84.674836  -6.945410
55264.58458 11.630  0.030 W1 10  0.3100  84.674830  -6.945387
55264.38606 11.649  0.024 W1 10  0.3334  84.674842  -6.945408
55265.18001 11.813  0.026 W1 10  0.3348  84.674829  -6.945370
55264.91540 11.613  0.026 W1 10  0.3363  84.674841  -6.945398
58535.52034 11.918  0.024 W1  0  0.1643  84.674791  -6.945399
57282.82989 11.945  0.026 W1 10  0.1938  84.674797  -6.945393
57089.00563 11.755  0.021 W1 10  0.2279  84.674807  -6.945392
57447.56849 11.808  0.022 W1 10  0.2309  84.674815  -6.945419
57818.49347 12.225  0.025 W1 10  0.2452  84.674806  -6.945380
57811.22449 11.761  0.027 W1 10  0.2605  84.674822  -6.945432
57811.48642 11.795  0.023 W1 10  0.2607  84.674823  -6.945416
56729.54223 12.137  0.022 W1 10  0.2632  84.674819  -6.945394
58535.97838 11.804  0.020 W1 10  0.2663  84.674824  -6.945418
57088.15196 11.696  0.020 W1 10  0.2716  84.674826  -6.945424
57447.63395 11.781  0.023 W1 10  0.2721  84.674790  -6.945355
58535.91293 11.805  0.020 W1 10  0.2730  84.674825  -6.945407
58536.24006 11.760  0.020 W1  5  0.2756  84.674822  -6.945393
57447.69952 11.751  0.021 W1 10  0.2789  84.674828  -6.945415
57088.61165 11.770  0.020 W1 10  0.2825  84.674829  -6.945412
57088.28324 11.714  0.022 W1 10  0.2828  84.674824  -6.945391
