# MJD mag magerr filter flag distance ra dec
55264.45202 13.529  0.044 W1 10  0.0538  85.171798  -7.749207
55264.58432 13.499  0.043 W1 10  0.0855  85.171800  -7.749198
55264.91515 13.504  0.043 W1 10  0.2061  85.171779  -7.749164
55264.84906 13.499  0.041 W1 10  0.2117  85.171772  -7.749164
55265.11367 13.583  0.042 W1 10  0.2329  85.171810  -7.749159
55265.17988 13.471  0.042 W1 10  0.2701  85.171770  -7.749148
55265.24597 13.481  0.040 W1 10  0.3076  85.171785  -7.749135
55265.31219 13.519  0.042 W1 10  0.3238  85.171770  -7.749132
55265.44449 13.456  0.040 W1 10  0.3609  85.171783  -7.749120
55265.57679 13.431  0.039 W1 10  0.3658  85.171797  -7.749119
55265.04758 13.525  0.044 W1 10  0.3741  85.171826  -7.749123
55264.58445 13.517  0.044 W1 10  0.3753  85.171864  -7.749146
55264.71675 13.519  0.046 W1 10  0.3874  85.171798  -7.749113
55265.04745 13.525  0.043 W1 10  0.3947  85.171766  -7.749113
55264.98136 13.483  0.039 W1 10  0.3975  85.171821  -7.749114
58535.91280 13.545  0.046 W1 10  0.0328  85.171792  -7.749211
58743.32737 13.567  0.056 W1 10  0.0360  85.171792  -7.749210
57447.50279 13.518  0.049 W1 10  0.0446  85.171786  -7.749208
57812.20665 13.511  0.040 W1 10  0.0765  85.171809  -7.749210
57447.83056 13.524  0.041 W1 10  0.0771  85.171797  -7.749240
58377.93495 13.589  0.050 W1 10  0.0842  85.171790  -7.749243
56730.33224 13.622  0.042 W1  5  0.0843  85.171798  -7.749198
58169.26833 13.510  0.058 W1 10  0.0846  85.171810  -7.749208
58168.94107 13.529  0.041 W1 10  0.0890  85.171811  -7.749207
57089.26820 13.522  0.037 W1 10  0.0907  85.171813  -7.749230
56920.93204 13.563  0.040 W1 10  0.0923  85.171796  -7.749195
59109.38546 13.640  0.048 W1  5  0.1018  85.171804  -7.749245
58174.11116 13.555  0.043 W1 10  0.1019  85.171799  -7.749193
57448.35481 13.584  0.048 W1 10  0.1047  85.171810  -7.749199
57088.93993 13.453  0.038 W1 10  0.1049  85.171774  -7.749195
57447.76498 13.448  0.037 W1 10  0.1063  85.171764  -7.749235
57088.74281 13.458  0.039 W1 10  0.1064  85.171804  -7.749194
58535.78202 13.483  0.041 W1 10  0.1191  85.171820  -7.749205
58536.76329 13.572  0.042 W1 10  0.1217  85.171790  -7.749186
58900.01125 13.577  0.049 W1 10  0.1281  85.171803  -7.749187
58900.01137 13.643  0.049 W1 10  0.1299  85.171774  -7.749188
57089.13692 13.465  0.044 W1 10  0.1305  85.171787  -7.749184
57812.46858 13.503  0.040 W1 10  0.1368  85.171807  -7.749186
56920.66908 13.567  0.044 W1  5  0.1388  85.171809  -7.749186
56729.60794 13.565  0.039 W1 10  0.1443  85.171814  -7.749188
56729.80557 13.598  0.051 W1 10  0.1452  85.171813  -7.749186
57088.80851 13.481  0.036 W1 10  0.1461  85.171823  -7.749196
59109.38559 13.566  0.047 W1 10  0.1462  85.171830  -7.749229
58900.46915 13.420  0.038 W1 10  0.1523  85.171796  -7.749178
57647.05984 13.581  0.047 W1 10  0.1624  85.171795  -7.749175
58742.21533 13.475  0.044 W1 10  0.1624  85.171801  -7.749176
56729.34448 13.517  0.045 W1 10  0.1630  85.171809  -7.749179
58169.66092 13.547  0.045 W1 10  0.1637  85.171802  -7.749176
58742.60791 13.617  0.052 W1 10  0.1647  85.171782  -7.749265
58169.66104 13.588  0.049 W1 10  0.1674  85.171815  -7.749180
58014.23665 13.421  0.038 W1 10  0.1695  85.171808  -7.749176
57089.00550 13.566  0.040 W1 10  0.1701  85.171788  -7.749173
58169.53014 13.549  0.045 W1 10  0.1708  85.171822  -7.749185
57089.07121 13.551  0.040 W1 10  0.1745  85.171814  -7.749178
57283.15792 13.494  0.043 W1 10  0.1748  85.171786  -7.749172
59109.71246 13.564  0.042 W1 10  0.1764  85.171806  -7.749174
56921.12941 13.436  0.036 W1 10  0.1776  85.171775  -7.749173
58378.39299 13.515  0.040 W1 10  0.1797  85.171798  -7.749171
56921.06371 13.568  0.050 W1 10  0.1800  85.171798  -7.749171
58743.32749 13.634  0.048 W1 10  0.1856  85.171809  -7.749172
56729.47627 13.511  0.040 W1 10  0.1879  85.171801  -7.749169
58014.49846 13.466  0.040 W1 10  0.1885  85.171813  -7.749173
58378.65467 13.422  0.043 W1 10  0.1909  85.171807  -7.749170
58169.07197 13.476  0.040 W1 10  0.1936  85.171783  -7.749167
56921.45833 13.491  0.041 W1 10  0.1939  85.171826  -7.749180
57088.41453 13.462  0.039 W1 10  0.1941  85.171819  -7.749174
56920.93217 13.483  0.040 W1 10  0.1976  85.171797  -7.749166
58900.99239 13.596  0.042 W1 10  0.1986  85.171795  -7.749165
56920.66896 13.540  0.039 W1 10  0.2003  85.171782  -7.749165
58900.27293 13.422  0.038 W1 10  0.2006  85.171773  -7.749167
58535.78190 13.531  0.043 W1 10  0.2007  85.171826  -7.749177
58169.53001 13.543  0.047 W1  5  0.2037  85.171733  -7.749213
56915.80197 13.511  0.040 W1 10  0.2051  85.171822  -7.749172
57448.02717 13.483  0.039 W1 10  0.2095  85.171821  -7.749170
59110.36647 13.610  0.043 W1 10  0.2104  85.171833  -7.749180
58536.10903 13.507  0.042 W1 10  0.2104  85.171808  -7.749165
59109.51636 13.534  0.044 W1 10  0.2113  85.171808  -7.749164
57088.67723 13.508  0.038 W1 10  0.2132  85.171792  -7.749161
57812.14107 13.502  0.040 W1  5  0.2159  85.171808  -7.749163
58536.04370 13.496  0.038 W1 10  0.2175  85.171777  -7.749161
58014.36755 13.562  0.041 W1 10  0.2185  85.171789  -7.749159
58169.33366 13.502  0.044 W1 10  0.2189  85.171729  -7.749216
57447.96159 13.522  0.039 W1 10  0.2195  85.171799  -7.749160
56729.80544 13.413  0.047 W1 10  0.2197  85.171826  -7.749270
57647.38748 13.358  0.039 W1 10  0.2205  85.171733  -7.749198
58900.86161 13.446  0.038 W1 10  0.2226  85.171795  -7.749158
58900.66538 13.542  0.041 W1 10  0.2245  85.171756  -7.749168
58742.34623 13.568  0.041 W1 10  0.2247  85.171809  -7.749160
58900.14215 13.536  0.045 W1 10  0.2250  85.171852  -7.749211
56920.80050 13.632  0.046 W1 10  0.2268  85.171802  -7.749158
58013.77836 13.575  0.042 W1 10  0.2281  85.171784  -7.749157
58378.52389 13.445  0.039 W1 10  0.2288  85.171784  -7.749157
56729.67377 13.603  0.041 W1 10  0.2294  85.171838  -7.749178
57812.33755 13.463  0.040 W1 10  0.2315  85.171808  -7.749158
56724.66927 13.618  0.041 W1 10  0.2341  85.171741  -7.749177
59109.64714 13.531  0.041 W1 10  0.2343  85.171784  -7.749155
57089.39962 13.584  0.042 W1  5  0.2363  85.171815  -7.749159
56729.93723 13.559  0.048 W1  5  0.2368  85.171793  -7.749154
58169.79182 13.563  0.043 W1 10  0.2371  85.171770  -7.749157
59109.84324 13.499  0.047 W1 10  0.2379  85.171816  -7.749159
57448.48597 13.515  0.039 W1  5  0.2393  85.171749  -7.749167
58536.10915 13.528  0.044 W1 10  0.2405  85.171825  -7.749163
57282.76444 13.471  0.039 W1 10  0.2416  85.171818  -7.749159
57283.61710 13.481  0.041 W1 10  0.2425  85.171728  -7.749193
57448.22378 13.544  0.063 W1 10  0.2453  85.171763  -7.749157
59109.97414 13.590  0.044 W1 10  0.2474  85.171782  -7.749152
58169.20288 13.587  0.043 W1 10  0.2488  85.171853  -7.749190
56921.78711 13.566  0.042 W1 10  0.2496  85.171824  -7.749159
59109.84337 13.558  0.049 W1 10  0.2506  85.171853  -7.749190
58014.17120 13.496  0.051 W1 10  0.2507  85.171775  -7.749152
57282.89560 13.487  0.038 W1 10  0.2516  85.171780  -7.749151
58536.43629 13.609  0.060 W1 10  0.2522  85.171837  -7.749167
58900.59993 13.579  0.049 W1  5  0.2560  85.171754  -7.749159
57283.22362 13.478  0.039 W1 10  0.2576  85.171810  -7.749151
58536.37083 13.561  0.045 W1 10  0.2624  85.171746  -7.749162
57812.01016 13.534  0.044 W1 10  0.2643  85.171816  -7.749151
57646.79791 13.541  0.059 W1 10  0.2664  85.171805  -7.749148
57447.63382 13.542  0.045 W1 10  0.2698  85.171857  -7.749184
58168.81017 13.432  0.043 W1  5  0.2733  85.171789  -7.749144
58378.19663 13.521  0.040 W1 10  0.2734  85.171798  -7.749144
57447.89601 13.495  0.041 W1 10  0.2765  85.171824  -7.749151
58536.30538 13.549  0.041 W1 10  0.2802  85.171751  -7.749153
57812.07562 13.517  0.040 W1 10  0.2803  85.171840  -7.749160
56921.06358 13.552  0.056 W1 10  0.2809  85.171801  -7.749143
56921.19525 13.580  0.043 W1 10  0.2821  85.171842  -7.749161
58536.63251 13.502  0.040 W1 10  0.2842  85.171795  -7.749141
58536.50161 13.488  0.043 W1 10  0.2876  85.171783  -7.749140
58169.13692 13.507  0.040 W1  0  0.2889  85.171825  -7.749148
57646.79778 13.608  0.056 W1 10  0.2924  85.171868  -7.749245
58742.93491 13.432  0.037 W1 10  0.2973  85.171845  -7.749158
57089.53090 13.470  0.037 W1 10  0.2978  85.171824  -7.749144
58536.17448 13.459  0.038 W1 10  0.3010  85.171806  -7.749138
56729.73961 13.580  0.042 W1 10  0.3019  85.171825  -7.749144
57812.59949 13.527  0.043 W1 10  0.3035  85.171874  -7.749204
57647.64942 13.351  0.044 W1 10  0.3078  85.171871  -7.749189
58900.73071 13.498  0.041 W1 10  0.3114  85.171762  -7.749138
