# MJD mag magerr filter flag distance ra dec
57111.82537 11.157  0.021 W1  0  2.4415 278.956015   0.167266
57111.82537 11.352  0.032 W2  0  2.4415 278.956015   0.167266
57111.82537 -0.195  0.038 W1mW2  0  2.4415 278.956015   0.167266
