# MJD mag magerr filter distance ra dec
55250.99380 13.479  0.075 W1  0.2722  67.598529  23.986907
55250.99380 13.159  0.198 W2  0.2722  67.598529  23.986907
55250.99380  0.320  0.211 W1mW2  0.2722  67.598529  23.986907
56713.64430 13.477  0.060 W1  0.1450  67.598555  23.986868
56713.64430 13.138  0.137 W2  0.1450  67.598555  23.986868
56713.64430  0.340  0.150 W1mW2  0.1450  67.598555  23.986868
56904.69793 13.486  0.083 W1  0.1886  67.598579  23.986855
56904.69793 13.179  0.134 W2  0.1886  67.598579  23.986855
56904.69793  0.307  0.158 W1mW2  0.1886  67.598579  23.986855
57073.29309 13.504  0.075 W1  0.1632  67.598566  23.986864
57072.74178 13.155  0.119 W2  0.1558  67.598566  23.986859
57073.29309  0.348  0.141 W1mW2  0.1632  67.598566  23.986864
57266.87115 13.519  0.070 W1  0.1604  67.598556  23.986864
57266.45425 13.195  0.151 W2  0.1409  67.598553  23.986875
57266.87115  0.324  0.166 W1mW2  0.1604  67.598556  23.986864
57432.35094 13.452  0.064 W1  0.1839  67.598553  23.986856
57432.35094 13.120  0.172 W2  0.1839  67.598553  23.986856
57432.35094  0.332  0.183 W1mW2  0.1839  67.598553  23.986856
57633.54773 13.490  0.056 W1  0.1987  67.598557  23.986871
57633.54773 13.195  0.130 W2  0.1987  67.598557  23.986871
57633.54773  0.295  0.142 W1mW2  0.1987  67.598557  23.986871
57798.87251 13.506  0.095 W1  0.1513  67.598562  23.986869
57798.87251 13.162  0.151 W2  0.1513  67.598562  23.986869
57798.87251  0.344  0.179 W1mW2  0.1513  67.598562  23.986869
57997.75990 13.527  0.069 W1  0.1504  67.598558  23.986855
57997.75990 13.154  0.236 W2  0.1504  67.598558  23.986855
57997.75990  0.372  0.246 W1mW2  0.1504  67.598558  23.986855
58155.99441 13.500  0.092 W1  0.1470  67.598564  23.986855
58155.99441 13.255  0.114 W2  0.1470  67.598564  23.986855
58155.99441  0.245  0.146 W1mW2  0.1470  67.598564  23.986855
58363.06121 13.504  0.096 W1  0.2049  67.598576  23.986849
58363.06121 13.195  0.176 W2  0.2049  67.598576  23.986849
58363.06121  0.309  0.201 W1mW2  0.2049  67.598576  23.986849
58365.23402 13.508  0.058 W1  0.1551  67.598546  23.986861
58365.23402 13.183  0.181 W2  0.1551  67.598546  23.986861
58365.23402  0.325  0.190 W1mW2  0.1551  67.598546  23.986861
58520.98559 13.496  0.060 W1  0.1602  67.598543  23.986839
58520.98559 13.262  0.151 W2  0.1602  67.598543  23.986839
58520.98559  0.235  0.163 W1mW2  0.1602  67.598543  23.986839
58728.97201 13.572  0.249 W1  0.1475  67.598578  23.986847
58728.97201 13.168  0.198 W2  0.1475  67.598578  23.986847
58728.97201  0.404  0.318 W1mW2  0.1475  67.598578  23.986847
58887.31821 13.503  0.060 W1  0.1465  67.598559  23.986830
58887.31821 13.176  0.129 W2  0.1465  67.598559  23.986830
58887.31821  0.327  0.142 W1mW2  0.1465  67.598559  23.986830
59093.18469 13.496  0.061 W1  0.1587  67.598573  23.986831
59093.18469 13.230  0.131 W2  0.1587  67.598573  23.986831
59093.18469  0.266  0.144 W1mW2  0.1587  67.598573  23.986831
