# MJD mag magerr filter distance ra dec
55286.71662 11.100  0.042 W1  0.8168 280.050645   0.484467
55286.71662 11.112  0.048 W2  0.8168 280.050645   0.484467
55286.71662 -0.013  0.063 W1mW2  0.8168 280.050645   0.484467
56750.78545 11.079  0.032 W1  0.8889 280.050665   0.484455
56750.78545 11.102  0.054 W2  0.8889 280.050665   0.484455
56750.78545 -0.023  0.063 W1mW2  0.8889 280.050665   0.484455
56932.03773 11.080  0.034 W1  0.8065 280.050643   0.484454
56932.03773 11.129  0.049 W2  0.8065 280.050643   0.484454
56932.03773 -0.049  0.060 W1mW2  0.8065 280.050643   0.484454
57112.77742 11.069  0.044 W1  0.8581 280.050657   0.484461
57112.77742 11.114  0.048 W2  0.8581 280.050657   0.484461
57112.77742 -0.046  0.066 W1mW2  0.8581 280.050657   0.484461
57292.36744 11.073  0.032 W1  0.8222 280.050648   0.484454
57292.36744 11.129  0.053 W2  0.8222 280.050648   0.484454
57292.36744 -0.056  0.062 W1mW2  0.8222 280.050648   0.484454
57478.56573 11.083  0.045 W1  0.8493 280.050653   0.484470
57478.56573 11.133  0.058 W2  0.8493 280.050653   0.484470
57478.56573 -0.050  0.073 W1mW2  0.8493 280.050653   0.484470
57651.25112 11.076  0.035 W1  0.8071 280.050644   0.484451
57651.25112 11.151  0.047 W2  0.8071 280.050644   0.484451
57651.25112 -0.075  0.058 W1mW2  0.8071 280.050644   0.484451
57844.02093 11.102  0.040 W1  0.8373 280.050649   0.484471
57844.02093 11.145  0.080 W2  0.8373 280.050649   0.484471
57844.02093 -0.043  0.090 W1mW2  0.8373 280.050649   0.484471
58011.75840 11.089  0.036 W1  0.7986 280.050641   0.484452
58011.75840 11.133  0.042 W2  0.7986 280.050641   0.484452
58011.75840 -0.044  0.055 W1mW2  0.7986 280.050641   0.484452
58208.78725 11.075  0.035 W1  0.8476 280.050651   0.484474
58208.78725 11.120  0.052 W2  0.8476 280.050651   0.484474
58208.78725 -0.045  0.062 W1mW2  0.8476 280.050651   0.484474
58372.87717 11.088  0.027 W1  0.8017 280.050642   0.484447
58372.87717 11.144  0.044 W2  0.8017 280.050642   0.484447
58372.87717 -0.057  0.051 W1mW2  0.8017 280.050642   0.484447
58575.36740 11.094  0.034 W1  0.8424 280.050652   0.484458
58575.36740 11.135  0.044 W2  0.8424 280.050652   0.484458
58575.36740 -0.041  0.055 W1mW2  0.8424 280.050652   0.484458
58739.37307 11.087  0.034 W1  0.7644 280.050632   0.484439
58739.37307 11.170  0.051 W2  0.7644 280.050632   0.484439
58739.37307 -0.083  0.061 W1mW2  0.7644 280.050632   0.484439
58939.59561 11.092  0.036 W1  0.8761 280.050660   0.484461
58939.59561 11.138  0.055 W2  0.8761 280.050660   0.484461
58939.59561 -0.046  0.066 W1mW2  0.8761 280.050660   0.484461
59103.64203 11.084  0.029 W1  0.7686 280.050632   0.484444
59103.64203 11.160  0.040 W2  0.7686 280.050632   0.484444
59103.64203 -0.076  0.049 W1mW2  0.7686 280.050632   0.484444
