# MJD mag magerr filter flag distance ra dec
57446.32325 13.141  0.086 W1  5  0.6969  83.863932  -6.325227
57446.32325 13.630  0.223 W2  5  0.6969  83.863932  -6.325227
57446.32325 -0.489  0.239 W1mW2  5  0.6969  83.863932  -6.325227
