# MJD mag magerr filter distance ra dec
56750.00367 11.596  0.036 W1  1.3898 279.278206   0.196647
56750.00367 11.319  0.038 W2  1.3898 279.278206   0.196647
56750.00367  0.278  0.052 W1mW2  1.3898 279.278206   0.196647
56930.66443 11.569  0.034 W1  1.3551 279.278205   0.196635
56930.66443 11.229  0.048 W2  1.3551 279.278205   0.196635
56930.66443  0.340  0.059 W1mW2  1.3551 279.278205   0.196635
57112.10993 11.587  0.034 W1  1.3363 279.278203   0.196630
57112.10993 11.298  0.037 W2  1.3363 279.278203   0.196630
57112.10993  0.289  0.050 W1mW2  1.3363 279.278203   0.196630
57291.58534 11.607  0.043 W1  1.2527 279.278161   0.196635
57291.58534 11.306  0.042 W2  1.2527 279.278161   0.196635
57291.58534  0.301  0.060 W1mW2  1.2527 279.278161   0.196635
57478.86497 11.582  0.040 W1  1.4352 279.278237   0.196631
57478.86497 11.284  0.071 W2  1.4352 279.278237   0.196631
57478.86497  0.298  0.082 W1mW2  1.4352 279.278237   0.196631
57650.39948 11.629  0.052 W1  1.4039 279.278222   0.196633
57650.39948 11.268  0.054 W2  1.4039 279.278222   0.196633
57650.39948  0.361  0.075 W1mW2  1.4039 279.278222   0.196633
57843.19868 11.624  0.037 W1  1.4195 279.278225   0.196638
57843.19868 11.286  0.040 W2  1.4195 279.278225   0.196638
57843.19868  0.338  0.054 W1mW2  1.4195 279.278225   0.196638
58011.16917 11.640  0.040 W1  1.3567 279.278201   0.196638
58011.16917 11.356  0.033 W2  1.3567 279.278201   0.196638
58011.16917  0.284  0.052 W1mW2  1.3567 279.278201   0.196638
58207.41458 11.575  0.049 W1  1.3781 279.278173   0.196673
58207.41458 11.344  0.055 W2  1.3781 279.278173   0.196673
58207.41458  0.231  0.074 W1mW2  1.3781 279.278173   0.196673
58373.12344 11.600  0.032 W1  1.2339 279.278159   0.196631
58373.12344 11.327  0.080 W2  1.2339 279.278159   0.196631
58373.12344  0.273  0.086 W1mW2  1.2339 279.278159   0.196631
58574.59954 11.587  0.032 W1  1.3570 279.278197   0.196645
58574.59954 11.279  0.046 W2  1.3570 279.278197   0.196645
58574.59954  0.308  0.056 W1mW2  1.3570 279.278197   0.196645
58738.71422 11.587  0.064 W1  1.3519 279.278181   0.196656
58738.71422 11.238  0.031 W2  1.3519 279.278181   0.196656
58738.71422  0.349  0.071 W1mW2  1.3519 279.278181   0.196656
58938.77640 11.636  0.044 W1  1.4443 279.278222   0.196650
58938.77640 11.340  0.057 W2  1.4443 279.278222   0.196650
58938.77640  0.297  0.072 W1mW2  1.4443 279.278222   0.196650
59102.79337 11.637  0.042 W1  1.2985 279.278204   0.196610
59102.79337 11.343  0.054 W2  1.2985 279.278204   0.196610
59102.79337  0.295  0.069 W1mW2  1.2985 279.278204   0.196610
