# MJD mag magerr filter distance ra dec
55283.01249 12.452  0.075 W1  1.2258 277.184238  -4.101443
55283.01249 11.873  0.082 W2  1.2258 277.184238  -4.101443
55283.01249  0.579  0.111 W1mW2  1.2258 277.184238  -4.101443
56747.73168 12.404  0.037 W1  1.2539 277.184207  -4.101455
56747.73168 11.811  0.056 W2  1.2539 277.184207  -4.101455
56747.73168  0.593  0.067 W1mW2  1.2539 277.184207  -4.101455
56927.83317 12.371  0.054 W1  1.2893 277.184204  -4.101466
56927.83317 11.769  0.042 W2  1.2893 277.184204  -4.101466
56927.83317  0.602  0.069 W1mW2  1.2893 277.184204  -4.101466
57109.61767 12.412  0.067 W1  1.2378 277.184220  -4.101450
57109.61767 11.804  0.055 W2  1.2378 277.184220  -4.101450
57109.61767  0.607  0.087 W1mW2  1.2378 277.184220  -4.101450
57287.90540 12.428  0.045 W1  1.2742 277.184190  -4.101463
57287.90540 11.798  0.068 W2  1.2742 277.184190  -4.101463
57287.90540  0.631  0.081 W1mW2  1.2742 277.184190  -4.101463
57474.28830 12.453  0.061 W1  1.2656 277.184209  -4.101459
57474.28830 11.815  0.064 W2  1.2656 277.184209  -4.101459
57474.28830  0.638  0.089 W1mW2  1.2656 277.184209  -4.101459
57648.18627 12.387  0.063 W1  1.2736 277.184197  -4.101462
57648.18627 11.785  0.059 W2  1.2736 277.184197  -4.101462
57648.18627  0.602  0.087 W1mW2  1.2736 277.184197  -4.101462
57841.04946 12.396  0.066 W1  1.2656 277.184210  -4.101458
57841.04946 11.788  0.052 W2  1.2656 277.184210  -4.101458
57841.04946  0.609  0.084 W1mW2  1.2656 277.184210  -4.101458
58008.66426 12.418  0.054 W1  1.2994 277.184197  -4.101469
58008.66426 11.801  0.059 W2  1.2994 277.184197  -4.101469
58008.66426  0.617  0.080 W1mW2  1.2994 277.184197  -4.101469
58205.15054 12.441  0.063 W1  1.2492 277.184214  -4.101453
58205.15054 11.800  0.059 W2  1.2492 277.184214  -4.101453
58205.15054  0.640  0.086 W1mW2  1.2492 277.184214  -4.101453
58369.23314 12.541  0.063 W1  1.2908 277.184210  -4.101464
58369.23314 11.918  0.064 W2  1.2908 277.184210  -4.101464
58369.23314  0.624  0.090 W1mW2  1.2908 277.184210  -4.101464
58571.01252 12.480  0.067 W1  1.2908 277.184219  -4.101464
58571.01252 11.862  0.073 W2  1.2908 277.184219  -4.101464
58571.01252  0.618  0.100 W1mW2  1.2908 277.184219  -4.101464
58735.11008 12.430  0.079 W1  1.3141 277.184213  -4.101471
58735.11008 11.793  0.090 W2  1.3141 277.184213  -4.101471
58735.11008  0.636  0.120 W1mW2  1.3141 277.184213  -4.101471
58936.53043 12.408  0.059 W1  1.2839 277.184213  -4.101464
58936.53043 11.764  0.051 W2  1.2839 277.184213  -4.101464
58936.53043  0.644  0.078 W1mW2  1.2839 277.184213  -4.101464
59100.48680 12.409  0.059 W1  1.2767 277.184196  -4.101463
59100.48680 11.799  0.090 W2  1.2767 277.184196  -4.101463
59100.48680  0.610  0.108 W1mW2  1.2767 277.184196  -4.101463
