# MJD mag magerr filter distance ra dec
55237.83398 15.128  0.171 W1  1.2255  51.930207  30.208069
55237.83398 11.079  0.051 W2  1.2255  51.930207  30.208069
55237.83398  4.048  0.178 W1mW2  1.2255  51.930207  30.208069
56702.43532 15.005  0.172 W1  1.1271  51.930222  30.208022
56702.43532 11.297  0.041 W2  1.1271  51.930222  30.208022
56702.43532  3.708  0.177 W1mW2  1.1271  51.930222  30.208022
56893.00828 14.904  0.168 W1  1.5857  51.930219  30.208175
56893.00828 11.254  0.031 W2  1.5857  51.930219  30.208175
56893.00828  3.649  0.171 W1mW2  1.5857  51.930219  30.208175
57061.59205 14.817  0.145 W1  1.2742  51.930225  30.208073
57061.59205 11.314  0.042 W2  1.2742  51.930225  30.208073
57061.59205  3.503  0.151 W1mW2  1.2742  51.930225  30.208073
57254.88918 14.573  0.120 W1  1.7305  51.930238  30.208213
57254.88918 11.160  0.039 W2  1.7305  51.930238  30.208213
57254.88918  3.412  0.126 W1mW2  1.7305  51.930238  30.208213
57421.15346 14.773  0.203 W1  1.3236  51.930219  30.208094
57421.15346 11.393  0.051 W2  1.3236  51.930219  30.208094
57421.15346  3.380  0.209 W1mW2  1.3236  51.930219  30.208094
57619.51025 14.625  0.161 W1  2.0127  51.930149  30.208323
57619.51025 11.577  0.063 W2  2.0127  51.930149  30.208323
57619.51025  3.048  0.173 W1mW2  2.0127  51.930149  30.208323
57784.98817 14.512  0.134 W1  1.8929  51.930089  30.208299
57784.98817 11.582  0.064 W2  1.8929  51.930089  30.208299
57784.98817  2.930  0.149 W1mW2  1.8929  51.930089  30.208299
57789.35831 14.411  0.073 W1  1.6027  51.930105  30.208216
57789.35831 11.566  0.044 W2  1.6027  51.930105  30.208216
57789.35831  2.845  0.085 W1mW2  1.6027  51.930105  30.208216
57986.14893 14.439  0.106 W1  2.0822  51.930058  30.208355
57986.14893 11.431  0.070 W2  2.0822  51.930058  30.208355
57986.14893  3.008  0.127 W1mW2  2.0822  51.930058  30.208355
58143.27463 14.743  0.183 W1  1.3475  51.930129  30.208132
58143.27463 11.313  0.045 W2  1.3475  51.930129  30.208132
58143.27463  3.430  0.188 W1mW2  1.3475  51.930129  30.208132
58350.21167 14.251  0.107 W1  1.8689  51.930099  30.208290
58350.21167 10.983  0.046 W2  1.8689  51.930099  30.208290
58350.21167  3.268  0.117 W1mW2  1.8689  51.930099  30.208290
58508.76796 14.013  0.105 W1  1.5425  51.930124  30.208195
58508.76796 10.726  0.047 W2  1.5425  51.930124  30.208195
58508.76796  3.287  0.115 W1mW2  1.5425  51.930124  30.208195
58509.26337 14.016  0.156 W1  1.5573  51.930106  30.208202
58509.26337 10.745  0.052 W2  1.5573  51.930106  30.208202
58509.26337  3.271  0.164 W1mW2  1.5573  51.930106  30.208202
58714.82047 14.489  0.173 W1  1.8631  51.930139  30.208281
58714.82047 10.996  0.072 W2  1.8631  51.930139  30.208281
58714.82047  3.493  0.187 W1mW2  1.8631  51.930139  30.208281
58873.30059 14.558  0.107 W1  1.2940  51.930137  30.208117
58873.30059 11.021  0.041 W2  1.2940  51.930137  30.208117
58873.30059  3.537  0.114 W1mW2  1.2940  51.930137  30.208117
59081.59557 14.944  0.227 W1  1.6967  51.930168  30.208228
59081.59557 11.305  0.034 W2  1.6967  51.930168  30.208228
59081.59557  3.639  0.230 W1mW2  1.6967  51.930168  30.208228
