# MJD mag magerr filter distance ra dec
55253.88311  9.965  0.043 W1  1.3855 246.769069 -24.454423
55253.88311  9.064  0.025 W2  1.3855 246.769069 -24.454423
55253.88311  0.901  0.050 W1mW2  1.3855 246.769069 -24.454423
55254.44391  9.963  0.028 W1  1.3086 246.769054 -24.454405
55254.44391  9.028  0.036 W2  1.3086 246.769054 -24.454405
55254.44391  0.934  0.045 W1mW2  1.3086 246.769054 -24.454405
55262.44033  9.883  0.020 W1  1.1808 246.769022 -24.454385
55262.44033  8.944  0.054 W2  1.1808 246.769022 -24.454385
55262.44033  0.939  0.058 W1mW2  1.1808 246.769022 -24.454385
56718.72517  9.740  0.041 W1  1.4131 246.769034 -24.454465
56718.72517  8.786  0.044 W2  1.4131 246.769034 -24.454465
56718.72517  0.954  0.060 W1mW2  1.4131 246.769034 -24.454465
56719.17650  9.769  0.019 W1  1.4045 246.769016 -24.454475
56719.17650  8.782  0.057 W2  1.4045 246.769016 -24.454475
56719.17650  0.987  0.060 W1mW2  1.4045 246.769016 -24.454475
56897.70750  9.796  0.021 W1  1.3895 246.769010 -24.454475
56897.70750  8.880  0.048 W2  1.3895 246.769010 -24.454475
56897.70750  0.916  0.053 W1mW2  1.3895 246.769010 -24.454475
56898.16138  9.786  0.019 W1  1.3892 246.768988 -24.454488
56898.16138  8.861  0.042 W2  1.3892 246.768988 -24.454488
56898.16138  0.925  0.046 W1mW2  1.3892 246.768988 -24.454488
56902.80522  9.755  0.020 W1  1.3385 246.768966 -24.454486
56902.80522  8.745  0.057 W2  1.3385 246.768966 -24.454486
56902.80522  1.010  0.060 W1mW2  1.3385 246.768966 -24.454486
57080.71335  9.778  0.029 W1  1.3770 246.769016 -24.454466
57080.71335  8.828  0.042 W2  1.3770 246.769016 -24.454466
57080.71335  0.950  0.052 W1mW2  1.3770 246.769016 -24.454466
57081.22940  9.762  0.022 W1  1.3700 246.769017 -24.454462
57081.22940  8.809  0.043 W2  1.3700 246.769017 -24.454462
57081.22940  0.953  0.048 W1mW2  1.3700 246.769017 -24.454462
57256.65091  9.819  0.031 W1  1.4662 246.769002 -24.454505
57256.65091  8.888  0.046 W2  1.4662 246.769002 -24.454505
57256.65091  0.931  0.055 W1mW2  1.4662 246.769002 -24.454505
57257.07728  9.823  0.022 W1  1.5038 246.769004 -24.454518
57257.07728  8.854  0.081 W2  1.5038 246.769004 -24.454518
57257.07728  0.969  0.084 W1mW2  1.5038 246.769004 -24.454518
57259.59463  9.821  0.033 W1  1.4764 246.769020 -24.454497
57259.59463  8.887  0.044 W2  1.4764 246.769020 -24.454497
57259.59463  0.934  0.055 W1mW2  1.4764 246.769020 -24.454497
57260.16040  9.857  0.019 W1  1.4609 246.769013 -24.454497
57260.16040  8.892  0.045 W2  1.4609 246.769013 -24.454497
57260.16040  0.964  0.049 W1mW2  1.4609 246.769013 -24.454497
57444.76695  9.747  0.030 W1  1.5132 246.769032 -24.454502
57444.76695  8.882  0.042 W2  1.5132 246.769032 -24.454502
57444.76695  0.865  0.051 W1mW2  1.5132 246.769032 -24.454502
57445.27572  9.790  0.039 W1  1.4255 246.769011 -24.454486
57445.27572  8.906  0.043 W2  1.4255 246.769011 -24.454486
57445.27572  0.884  0.058 W1mW2  1.4255 246.769011 -24.454486
57449.18034  9.854  0.017 W1  1.5246 246.769091 -24.454458
57449.18034  8.893  0.041 W2  1.5246 246.769091 -24.454458
57449.18034  0.961  0.044 W1mW2  1.5246 246.769091 -24.454458
57618.59459  9.773  0.029 W1  1.4579 246.768999 -24.454505
57618.59459  8.779  0.044 W2  1.4579 246.768999 -24.454505
57618.59459  0.994  0.052 W1mW2  1.4579 246.768999 -24.454505
57619.11318  9.749  0.016 W1  1.4613 246.768996 -24.454508
57619.11318  8.742  0.040 W2  1.4613 246.768996 -24.454508
57619.11318  1.007  0.043 W1mW2  1.4613 246.768996 -24.454508
57811.85260 10.009  0.021 W1  1.4629 246.769022 -24.454492
57811.85260  9.012  0.020 W2  1.4629 246.769022 -24.454492
57811.85260  0.996  0.029 W1mW2  1.4629 246.769022 -24.454492
57812.32555  9.996  0.028 W1  1.4329 246.769015 -24.454486
57812.32555  9.005  0.025 W2  1.4329 246.769015 -24.454486
57812.32555  0.991  0.037 W1mW2  1.4329 246.769015 -24.454486
57978.83374  9.948  0.044 W1  1.4720 246.769008 -24.454502
57978.83374  8.907  0.251 W2  1.4720 246.769008 -24.454502
57978.83374  1.041  0.254 W1mW2  1.4720 246.769008 -24.454502
57979.27021  9.953  0.032 W1  1.3907 246.768979 -24.454495
57979.27021  9.021  0.025 W2  1.3907 246.768979 -24.454495
57979.27021  0.932  0.041 W1mW2  1.3907 246.768979 -24.454495
58175.91721  9.950  0.017 W1  1.6650 246.769043 -24.454549
58175.91721  8.950  0.041 W2  1.6650 246.769043 -24.454549
58175.91721  1.000  0.044 W1mW2  1.6650 246.769043 -24.454549
58176.45719  9.954  0.022 W1  1.4587 246.769014 -24.454496
58176.45719  8.937  0.042 W2  1.4587 246.769014 -24.454496
58176.45719  1.016  0.048 W1mW2  1.4587 246.769014 -24.454496
58338.96093  9.857  0.017 W1  1.4831 246.768975 -24.454527
58338.96093  8.807  0.041 W2  1.4831 246.768975 -24.454527
58338.96093  1.050  0.044 W1mW2  1.4831 246.768975 -24.454527
58339.51708  9.788  0.043 W1  1.4596 246.768991 -24.454511
58339.51708  8.804  0.052 W2  1.4596 246.768991 -24.454511
58339.51708  0.984  0.068 W1mW2  1.4596 246.768991 -24.454511
58540.18257  9.709  0.033 W1  1.5350 246.769026 -24.454514
58540.18257  8.696  0.124 W2  1.5350 246.769026 -24.454514
58540.18257  1.012  0.128 W1mW2  1.5350 246.769026 -24.454514
58542.95267  9.702  0.017 W1  1.5582 246.769031 -24.454519
58542.95267  8.667  0.040 W2  1.5582 246.769031 -24.454519
58542.95267  1.035  0.043 W1mW2  1.5582 246.769031 -24.454519
58543.45825  9.669  0.026 W1  1.4743 246.769013 -24.454501
58543.45825  8.647  0.043 W2  1.4743 246.769013 -24.454501
58543.45825  1.022  0.050 W1mW2  1.4743 246.769013 -24.454501
