# MJD mag magerr filter distance ra dec
55283.78952  9.987  0.026 W1  0.3738 278.089620  -2.214264
55283.78952  9.841  0.030 W2  0.3738 278.089620  -2.214264
55283.78952  0.146  0.039 W1mW2  0.3738 278.089620  -2.214264
55284.29860  9.992  0.034 W1  0.4334 278.089629  -2.214278
55284.29860  9.842  0.049 W2  0.4334 278.089629  -2.214278
55284.29860  0.150  0.060 W1mW2  0.4334 278.089629  -2.214278
55292.14215  9.968  0.024 W1  0.4858 278.089647  -2.214287
55292.14215  9.817  0.033 W2  0.4858 278.089647  -2.214287
55292.14215  0.151  0.041 W1mW2  0.4858 278.089647  -2.214287
56748.61345 10.003  0.031 W1  0.5456 278.089642  -2.214308
56748.61345  9.835  0.030 W2  0.5456 278.089642  -2.214308
56748.61345  0.168  0.043 W1mW2  0.5456 278.089642  -2.214308
56749.13185 10.015  0.039 W1  0.5277 278.089625  -2.214309
56749.13185  9.858  0.028 W2  0.5277 278.089625  -2.214309
56749.13185  0.157  0.048 W1mW2  0.5277 278.089625  -2.214309
56927.86896 10.005  0.030 W1  0.5718 278.089631  -2.214320
56927.86896  9.832  0.047 W2  0.5718 278.089631  -2.214320
56927.86896  0.173  0.056 W1mW2  0.5718 278.089631  -2.214320
56928.44988 10.010  0.051 W1  0.5660 278.089625  -2.214314
56928.44988  9.820  0.036 W2  0.5660 278.089625  -2.214314
56928.44988  0.190  0.063 W1mW2  0.5660 278.089625  -2.214314
56932.20958 10.019  0.021 W1  0.7156 278.089642  -2.214359
56932.20958  9.754  0.022 W2  0.7156 278.089642  -2.214359
56932.20958  0.265  0.030 W1mW2  0.7156 278.089642  -2.214359
57110.54915 10.015  0.025 W1  0.4976 278.089642  -2.214293
57110.54915  9.850  0.047 W2  0.4976 278.089642  -2.214293
57110.54915  0.165  0.053 W1mW2  0.4976 278.089642  -2.214293
57111.12548  9.985  0.031 W1  0.5041 278.089623  -2.214302
57111.12548  9.840  0.025 W2  0.5041 278.089623  -2.214302
57111.12548  0.145  0.040 W1mW2  0.5041 278.089623  -2.214302
57289.81388 10.059  0.128 W1  0.4346 278.089616  -2.214285
57289.81388  9.780  0.068 W2  0.4346 278.089616  -2.214285
57289.81388  0.278  0.145 W1mW2  0.4346 278.089616  -2.214285
57290.30286  9.993  0.063 W1  0.5345 278.089611  -2.214300
57290.32553  9.808  0.062 W2  0.5349 278.089612  -2.214298
57290.30286  0.184  0.088 W1mW2  0.5345 278.089611  -2.214300
57474.72025 10.004  0.025 W1  0.5483 278.089636  -2.214309
57474.72025  9.850  0.055 W2  0.5483 278.089636  -2.214309
57474.72025  0.154  0.060 W1mW2  0.5483 278.089636  -2.214309
57475.26092 10.011  0.045 W1  0.4752 278.089624  -2.214291
57475.26092  9.853  0.032 W2  0.4752 278.089624  -2.214291
57475.26092  0.158  0.055 W1mW2  0.4752 278.089624  -2.214291
57478.86533 10.000  0.023 W1  0.3987 278.089675  -2.214226
57478.86533  9.845  0.023 W2  0.3987 278.089675  -2.214226
57478.86533  0.155  0.033 W1mW2  0.3987 278.089675  -2.214226
57648.84318 10.041  0.057 W1  0.4268 278.089605  -2.214285
57648.84318  9.851  0.056 W2  0.4268 278.089605  -2.214285
57648.84318  0.190  0.080 W1mW2  0.4268 278.089605  -2.214285
57649.30994 10.011  0.028 W1  0.5682 278.089637  -2.214316
57649.30994  9.834  0.027 W2  0.5682 278.089637  -2.214316
57649.30994  0.177  0.039 W1mW2  0.5682 278.089637  -2.214316
57841.74216 10.008  0.025 W1  0.5587 278.089643  -2.214310
57841.74216  9.846  0.041 W2  0.5587 278.089643  -2.214310
57841.74216  0.162  0.048 W1mW2  0.5587 278.089643  -2.214310
57842.20707  9.998  0.028 W1  0.4918 278.089644  -2.214284
57842.20707  9.835  0.030 W2  0.4918 278.089644  -2.214284
57842.20707  0.163  0.041 W1mW2  0.4918 278.089644  -2.214284
58009.54802 10.007  0.025 W1  0.5291 278.089614  -2.214312
58009.54802  9.840  0.029 W2  0.5291 278.089614  -2.214312
58009.54802  0.167  0.039 W1mW2  0.5291 278.089614  -2.214312
58010.14311  9.917  0.091 W1  0.6186 278.089518  -2.214292
58010.14311  9.757  0.098 W2  0.6186 278.089518  -2.214292
58010.14311  0.160  0.134 W1mW2  0.6186 278.089518  -2.214292
58205.75708 10.022  0.038 W1  0.4559 278.089607  -2.214293
58205.75708  9.852  0.032 W2  0.4559 278.089607  -2.214293
58205.75708  0.170  0.050 W1mW2  0.4559 278.089607  -2.214293
58206.29518 10.012  0.031 W1  0.5272 278.089634  -2.214305
58206.29518  9.849  0.030 W2  0.5272 278.089634  -2.214305
58206.29518  0.163  0.043 W1mW2  0.5272 278.089634  -2.214305
58369.78609  9.989  0.061 W1  0.5199 278.089607  -2.214303
58369.78609  9.804  0.059 W2  0.5199 278.089607  -2.214303
58369.78609  0.185  0.085 W1mW2  0.5199 278.089607  -2.214303
58370.36767  9.987  0.049 W1  0.6048 278.089619  -2.214313
58370.36767  9.825  0.068 W2  0.6048 278.089619  -2.214313
58370.36767  0.161  0.083 W1mW2  0.6048 278.089619  -2.214313
58569.83682 10.022  0.025 W1  0.5985 278.089628  -2.214328
58569.83682  9.855  0.023 W2  0.5985 278.089628  -2.214328
58569.83682  0.167  0.034 W1mW2  0.5985 278.089628  -2.214328
58572.78126 10.033  0.029 W1  0.4944 278.089626  -2.214298
58572.78126  9.848  0.030 W2  0.4944 278.089626  -2.214298
58572.78126  0.185  0.041 W1mW2  0.4944 278.089626  -2.214298
58573.38642 10.019  0.030 W1  0.4957 278.089628  -2.214298
58573.38642  9.844  0.027 W2  0.4957 278.089628  -2.214298
58573.38642  0.175  0.040 W1mW2  0.4957 278.089628  -2.214298
58733.74265  9.969  0.024 W1  0.5475 278.089568  -2.214322
58733.74265  9.811  0.021 W2  0.5475 278.089568  -2.214322
58733.74265  0.158  0.032 W1mW2  0.5475 278.089568  -2.214322
58736.79494  9.994  0.040 W1  0.6451 278.089619  -2.214345
58736.79494  9.865  0.030 W2  0.6451 278.089619  -2.214345
58736.79494  0.129  0.050 W1mW2  0.6451 278.089619  -2.214345
58737.37641  9.973  0.076 W1  0.5803 278.089576  -2.214306
58737.37641  9.815  0.071 W2  0.5803 278.089576  -2.214306
58737.37641  0.157  0.103 W1mW2  0.5803 278.089576  -2.214306
58936.99797 10.022  0.022 W1  0.6482 278.089626  -2.214344
58936.99797  9.850  0.021 W2  0.6482 278.089626  -2.214344
58936.99797  0.172  0.030 W1mW2  0.6482 278.089626  -2.214344
58937.50801 10.006  0.041 W1  0.5914 278.089610  -2.214317
58937.50801  9.841  0.042 W2  0.5914 278.089610  -2.214317
58937.50801  0.164  0.059 W1mW2  0.5914 278.089610  -2.214317
59100.91470 10.000  0.021 W1  0.4971 278.089604  -2.214306
59100.91470  9.862  0.025 W2  0.4971 278.089604  -2.214306
59100.91470  0.138  0.033 W1mW2  0.4971 278.089604  -2.214306
59101.42330 10.000  0.045 W1  0.5130 278.089601  -2.214302
59101.42330  9.839  0.057 W2  0.5130 278.089601  -2.214302
59101.42330  0.160  0.072 W1mW2  0.5130 278.089601  -2.214302
59102.02636 10.017  0.020 W1  0.5733 278.089641  -2.214317
59102.02636  9.848  0.018 W2  0.5733 278.089641  -2.214317
59102.02636  0.169  0.027 W1mW2  0.5733 278.089641  -2.214317
