# MJD mag magerr filter flag distance ra dec
55283.47515 10.410  0.021 W1 10  1.0306 277.266867  -1.706038
55283.80597 10.438  0.022 W1 10  1.1750 277.266916  -1.706045
55283.67367 10.432  0.021 W1 10  1.2630 277.266902  -1.706094
55283.21054 10.343  0.020 W1 10  1.2993 277.266939  -1.706071
55283.34285 10.407  0.021 W1 10  1.3075 277.266919  -1.706095
55283.54137 10.407  0.022 W1 10  1.3534 277.266940  -1.706091
55282.94593 10.371  0.022 W1 10  1.3891 277.266912  -1.706130
55283.27676 10.408  0.023 W1 10  1.5159 277.266948  -1.706146
55282.81363 10.404  0.026 W1 10  1.6087 277.266946  -1.706182
58936.93239 11.014  0.027 W1  0  0.7221 277.266530  -1.705974
58569.50969 10.641  0.020 W1  5  0.9917 277.266846  -1.706042
57474.67093 10.732  0.022 W1  5  1.0096 277.266874  -1.706022
57841.31636 10.561  0.020 W1  5  1.0222 277.266876  -1.706025
56927.01408 10.488  0.020 W1  5  1.0350 277.266779  -1.706096
58937.06330 10.347  0.018 W1  0  1.0765 277.266824  -1.706086
57474.67106 10.566  0.020 W1  0  1.0784 277.266905  -1.706016
57289.48599 10.479  0.019 W1  5  1.0906 277.266830  -1.706087
58936.54007 10.386  0.017 W1  5  1.1102 277.266854  -1.706078
57474.14668 10.649  0.017 W1  5  1.1184 277.266875  -1.706064
56748.07842 10.504  0.016 W1 10  1.1248 277.266858  -1.706080
58572.38867 10.406  0.018 W1  5  1.1329 277.266868  -1.706075
56927.67178 10.518  0.020 W1 10  1.1388 277.266854  -1.706087
57286.33755 10.168  0.016 W1  5  1.1399 277.266874  -1.706073
57289.94517 10.400  0.015 W1  5  1.1518 277.266865  -1.706084
58369.19677 10.404  0.016 W1  5  1.1728 277.266863  -1.706093
58572.58490 10.253  0.016 W1  5  1.1747 277.266862  -1.706094
58369.45896 10.400  0.019 W1  5  1.1753 277.266880  -1.706080
57289.61727 10.399  0.019 W1  5  1.1861 277.266857  -1.706102
58205.42969 10.391  0.019 W1  0  1.1924 277.266902  -1.706066
58736.68606 10.419  0.019 W1  5  1.1958 277.266890  -1.706079
56927.27716 10.444  0.017 W1 10  1.2073 277.266858  -1.706108
57840.66158 10.652  0.017 W1 10  1.2145 277.266904  -1.706073
56748.34175 10.489  0.017 W1  5  1.2147 277.266904  -1.706073
58572.97749 10.227  0.019 W1  0  1.2196 277.266901  -1.706078
56927.67165 10.504  0.017 W1  5  1.2201 277.266887  -1.706090
58569.57501 10.631  0.017 W1  5  1.2201 277.266877  -1.706098
57840.92352 10.573  0.016 W1  5  1.2202 277.266868  -1.706105
56747.88092 10.495  0.015 W1  5  1.2212 277.266907  -1.706073
58569.64047 10.651  0.018 W1  5  1.2227 277.266899  -1.706081
56748.47342 10.399  0.018 W1  5  1.2323 277.266900  -1.706084
57648.72861 10.375  0.016 W1  5  1.2326 277.266868  -1.706109
58368.80470 10.418  0.020 W1  5  1.2326 277.266855  -1.706118
58572.51894 10.293  0.020 W1  5  1.2337 277.266964  -1.706006
58572.25777 10.376  0.018 W1  5  1.2359 277.266898  -1.706087
58936.67084 10.386  0.016 W1  5  1.2378 277.266894  -1.706091
56747.61758 10.482  0.015 W1  5  1.2469 277.266846  -1.706128
57109.72468 10.740  0.016 W1  5  1.2496 277.266898  -1.706092
57648.27007 10.293  0.017 W1  5  1.2533 277.266890  -1.706100
56747.74925 10.466  0.016 W1 10  1.2578 277.266910  -1.706084
58936.80162 10.311  0.016 W1  5  1.2591 277.266899  -1.706095
57647.87697 10.334  0.018 W1 10  1.2605 277.266875  -1.706114
58205.88785 10.459  0.017 W1  5  1.2608 277.266905  -1.706090
58732.95787 10.178  0.019 W1  5  1.2616 277.266871  -1.706117
59100.78405 10.547  0.017 W1  5  1.2621 277.266899  -1.706095
57841.18546 10.510  0.018 W1  5  1.2633 277.266888  -1.706105
58205.16801 10.460  0.020 W1  5  1.2668 277.266879  -1.706113
58936.73629 10.334  0.020 W1  5  1.2671 277.266899  -1.706098
59100.39160 10.539  0.021 W1  5  1.2695 277.266889  -1.706107
58736.48971 10.435  0.017 W1  5  1.2723 277.266854  -1.706132
56932.14388 10.679  0.017 W1 10  1.2733 277.266883  -1.706112
58369.39364 10.410  0.018 W1  5  1.2736 277.266891  -1.706106
57289.55157 10.426  0.022 W1  5  1.2740 277.266858  -1.706130
56927.40870 10.435  0.018 W1 10  1.2751 277.266879  -1.706116
57478.79975 10.564  0.017 W1  5  1.2846 277.266917  -1.706088
58571.86532 10.535  0.018 W1  5  1.2856 277.266875  -1.706123
56928.13210 10.557  0.015 W1 10  1.2878 277.266880  -1.706120
58205.29891 10.429  0.022 W1  5  1.2914 277.266890  -1.706113
57474.40887 10.579  0.017 W1  5  1.2934 277.266915  -1.706093
58008.89928 10.165  0.016 W1 10  1.2944 277.266889  -1.706115
58369.65532 10.340  0.017 W1  5  1.2970 277.266919  -1.706090
57841.64388 10.543  0.021 W1  5  1.2970 277.266907  -1.706102
57648.40110 10.260  0.015 W1  5  1.3026 277.266853  -1.706142
56927.40857 10.396  0.020 W1 10  1.3027 277.266891  -1.706117
57288.96135 10.318  0.020 W1 10  1.3033 277.266871  -1.706131
57109.52768 10.676  0.015 W1  5  1.3038 277.266903  -1.706107
58569.70592 10.635  0.017 W1  5  1.3092 277.266905  -1.706107
58205.75695 10.409  0.016 W1  5  1.3096 277.266885  -1.706124
58572.51907 10.315  0.020 W1  5  1.3138 277.266919  -1.706097
57286.66557 10.149  0.020 W1 10  1.3140 277.266882  -1.706127
56928.00056 10.530  0.015 W1  5  1.3149 277.266863  -1.706140
58733.08865 10.203  0.019 W1 10  1.3157 277.266885  -1.706126
57473.55685 10.582  0.016 W1 10  1.3166 277.266891  -1.706122
58009.42302 10.349  0.016 W1  5  1.3192 277.266891  -1.706122
