# MJD mag magerr filter flag distance ra dec
55262.86463 10.916  0.026 W1 10  0.0224  83.387671  -5.198696
55262.99706 10.788  0.023 W1 10  0.1494  83.387670  -5.198732
55263.32775 10.774  0.019 W1 10  0.1612  83.387662  -5.198734
55263.39397 10.792  0.022 W1 10  0.1973  83.387671  -5.198745
55262.73232 10.832  0.019 W1 10  0.2134  83.387678  -5.198749
55262.99693 10.784  0.024 W1 10  0.2146  83.387651  -5.198747
55263.19545 10.798  0.025 W1 10  0.2446  83.387663  -5.198758
55263.46006 10.795  0.022 W1 10  0.2550  83.387632  -5.198750
55263.12923 10.837  0.021 W1 10  0.2647  83.387648  -5.198760
55263.85710 10.802  0.021 W1 10  0.2764  83.387642  -5.198762
55263.72479 10.799  0.022 W1 10  0.2910  83.387633  -5.198762
55263.26154 10.804  0.028 W1 10  0.2942  83.387668  -5.198772
55263.59236 10.767  0.021 W1 10  0.3054  83.387676  -5.198775
55263.26166 10.980  0.024 W1 10  1.9668  83.387421  -5.199177
57445.93016 11.032  0.020 W1  0  0.0575  83.387661  -5.198703
59108.20797 10.999  0.020 W1 10  0.0794  83.387661  -5.198710
57281.77999 11.019  0.022 W1 10  0.0809  83.387677  -5.198711
58012.33753 10.788  0.022 W1 10  0.0934  83.387676  -5.198715
58013.18866 10.772  0.018 W1  5  0.0981  83.387688  -5.198711
58013.05776 10.819  0.019 W1 10  0.1061  83.387686  -5.198715
58376.88747 10.848  0.018 W1 10  0.1213  83.387655  -5.198720
59108.66575 10.892  0.019 W1  5  0.1220  83.387663  -5.198723
58377.34551 10.849  0.019 W1 10  0.1287  83.387667  -5.198726
57281.91115 10.931  0.020 W1 10  0.1294  83.387646  -5.198717
57645.94576 10.982  0.020 W1 10  0.1301  83.387675  -5.198726
58535.06282 11.019  0.022 W1 10  0.1396  83.387660  -5.198728
57810.76632 11.167  0.020 W1 10  0.1399  83.387663  -5.198728
57646.07679 10.947  0.021 W1 10  0.1417  83.387685  -5.198726
58534.60478 11.031  0.017 W1  5  0.1435  83.387672  -5.198730
58741.10278 11.118  0.019 W1 10  0.1439  83.387674  -5.198730
56728.22556 11.092  0.017 W1  0  0.1470  83.387707  -5.198708
58898.57245 11.078  0.020 W1 10  0.1530  83.387667  -5.198732
58740.90655 11.116  0.022 W1 10  0.1573  83.387701  -5.198721
58534.34310 11.015  0.019 W1 10  0.1665  83.387680  -5.198735
57446.38896 10.965  0.019 W1  5  0.1665  83.387666  -5.198736
58377.08370 10.785  0.021 W1 10  0.1677  83.387694  -5.198730
57645.81473 10.958  0.020 W1 10  0.1694  83.387674  -5.198737
57280.79605 10.957  0.017 W1 10  0.1744  83.387668  -5.198738
58167.37073 10.948  0.019 W1 10  0.1757  83.387688  -5.198735
58740.51409 11.097  0.019 W1 10  0.1811  83.387683  -5.198739
56919.68196 10.741  0.016 W1  5  0.1817  83.387683  -5.198739
57810.70087 11.175  0.019 W1 10  0.1852  83.387643  -5.198734
58376.82202 10.811  0.017 W1 10  0.1859  83.387677  -5.198741
56919.94504 10.730  0.018 W1 10  0.1881  83.387654  -5.198740
58167.69799 10.999  0.020 W1 10  0.1883  83.387673  -5.198742
58173.98076 11.023  0.020 W1 10  0.1886  83.387680  -5.198741
58748.10227 11.129  0.020 W1  0  0.1887  83.387660  -5.198741
58377.21460 10.829  0.020 W1 10  0.1896  83.387688  -5.198739
58012.66492 10.797  0.017 W1 10  0.1939  83.387682  -5.198742
59108.14252 10.901  0.020 W1 10  0.1952  83.387688  -5.198741
57645.61812 10.963  0.024 W1 10  0.1997  83.387667  -5.198745
58899.16152 11.109  0.018 W1 10  0.2005  83.387686  -5.198743
56728.62069 10.892  0.017 W1  0  0.2008  83.387657  -5.198744
58012.20663 10.799  0.017 W1 10  0.2026  83.387697  -5.198739
56919.41888 10.797  0.015 W1  5  0.2029  83.387688  -5.198743
57445.79900 10.988  0.020 W1  5  0.2029  83.387664  -5.198746
57281.64883 10.955  0.019 W1 10  0.2042  83.387686  -5.198745
58898.70374 11.094  0.021 W1  5  0.2059  83.387682  -5.198746
57281.18965 10.985  0.018 W1 10  0.2061  83.387668  -5.198747
58740.97200 11.116  0.018 W1 10  0.2062  83.387676  -5.198747
58534.53933 11.009  0.021 W1 10  0.2071  83.387686  -5.198745
57645.09412 10.983  0.018 W1 10  0.2086  83.387689  -5.198745
57281.32081 10.998  0.020 W1  5  0.2090  83.387688  -5.198745
59108.53497 10.850  0.021 W1  5  0.2093  83.387709  -5.198733
58376.75657 10.815  0.020 W1 10  0.2113  83.387699  -5.198741
58898.89997 11.131  0.024 W1  0  0.2155  83.387728  -5.198705
58377.08383 10.808  0.022 W1 10  0.2159  83.387664  -5.198750
56919.55042 10.791  0.016 W1  5  0.2160  83.387670  -5.198750
57810.63542 11.223  0.020 W1 10  0.2174  83.387670  -5.198750
56919.61625 10.749  0.020 W1 10  0.2179  83.387705  -5.198740
56919.48471 10.770  0.019 W1 10  0.2181  83.387665  -5.198750
57280.92734 10.932  0.017 W1 10  0.2187  83.387711  -5.198735
58376.36399 10.845  0.018 W1 10  0.2190  83.387672  -5.198751
57087.36424 10.664  0.017 W1 10  0.2204  83.387678  -5.198751
56918.95855 10.882  0.019 W1  5  0.2214  83.387709  -5.198738
58167.43618 10.983  0.022 W1 10  0.2214  83.387675  -5.198751
59108.07719 10.881  0.019 W1 10  0.2221  83.387698  -5.198745
57281.05849 10.953  0.016 W1 10  0.2225  83.387666  -5.198752
56919.22163 10.743  0.017 W1  0  0.2240  83.387644  -5.198746
58376.62567 10.833  0.018 W1 10  0.2249  83.387692  -5.198749
58898.18051 11.135  0.021 W1 10  0.2261  83.387676  -5.198753
57446.19235 10.939  0.017 W1  0  0.2268  83.387695  -5.198748
57645.35619 10.954  0.019 W1 10  0.2271  83.387673  -5.198753
58898.44206 11.102  0.022 W1 10  0.2286  83.387669  -5.198753
58741.03745 11.127  0.023 W1 10  0.2290  83.387680  -5.198753
58012.33766 10.802  0.022 W1 10  0.2299  83.387692  -5.198750
57645.22515 10.997  0.020 W1 10  0.2307  83.387662  -5.198754
56728.02806 11.081  0.016 W1  0  0.2312  83.387711  -5.198739
57446.78218 10.924  0.020 W1 10  0.2312  83.387660  -5.198753
