# MJD mag magerr filter flag distance ra dec
55248.38339 13.007  0.038 W1 10  0.3347  62.502610  40.043369
55247.98635 12.930  0.033 W1 10  0.3635  62.502628  40.043355
55250.23590 12.959  0.036 W1 10  0.3721  62.502633  40.043312
55250.16981 12.953  0.034 W1 10  0.3870  62.502639  40.043316
55250.50063 12.869  0.038 W1 10  0.4077  62.502639  40.043292
55250.63294 13.106  0.034 W1 10  0.4268  62.502635  40.043272
55247.39092 12.886  0.033 W1 10  0.4343  62.502656  40.043349
55250.03738 13.011  0.034 W1 10  0.4405  62.502660  40.043337
55247.92013 12.951  0.031 W1 10  0.4507  62.502648  40.043383
55249.90508 12.885  0.031 W1 10  0.4835  62.502675  40.043335
55249.97129 13.026  0.034 W1 10  0.4924  62.502676  40.043351
55250.36820 12.981  0.033 W1 10  0.4948  62.502678  40.043346
55250.10360 12.997  0.034 W1 10  0.5017  62.502680  40.043352
55247.52322 12.894  0.032 W1 10  0.5058  62.502674  40.043375
55248.25096 12.957  0.034 W1 10  0.5216  62.502687  40.043351
55247.65552 12.968  0.032 W1 10  0.5239  62.502687  40.043356
55247.72174 12.971  0.034 W1 10  0.5280  62.502679  40.043383
55250.03751 12.959  0.037 W1 10  0.5527  62.502698  40.043354
55248.11865 12.955  0.033 W1 10  0.5736  62.502706  40.043307
55249.77277 12.948  0.037 W1 10  0.6002  62.502716  40.043349
55247.85404 13.009  0.033 W1 10  0.6261  62.502722  40.043368
55247.39079 12.948  0.035 W1 10  0.6508  62.502730  40.043372
55250.36833 13.015  0.040 W1 10  0.6620  62.502732  40.043379
55247.78783 13.000  0.031 W1 10  0.6655  62.502741  40.043344
55247.72161 13.005  0.041 W1 10  0.7202  62.502761  40.043332
57797.67708 13.052  0.033 W1 10  0.2849  62.502602  40.043319
58727.55365 13.069  0.036 W1  5  0.2924  62.502603  40.043349
58360.51909 13.082  0.037 W1  5  0.3292  62.502619  40.043325
56903.36144 13.334  0.037 W1  5  0.3447  62.502625  40.043323
57071.21626 13.025  0.030 W1 10  0.3529  62.502626  40.043314
56903.42727 13.217  0.034 W1  5  0.3610  62.502617  40.043375
57796.95673 12.939  0.035 W1 10  0.3648  62.502631  40.043314
57797.21866 12.995  0.032 W1 10  0.3659  62.502627  40.043300
58154.41934 13.071  0.037 W1 10  0.3726  62.502635  40.043334
59092.17742 13.536  0.040 W1  0  0.3783  62.502626  40.043372
57430.07603 12.960  0.033 W1 10  0.3816  62.502638  40.043335
58361.10790 12.867  0.041 W1  0  0.3839  62.502637  40.043310
58886.08861 13.029  0.038 W1 10  0.4051  62.502639  40.043293
58360.25728 12.985  0.032 W1  5  0.4069  62.502643  40.043357
57797.61163 13.183  0.046 W1 10  0.4135  62.502642  40.043368
57430.20719 13.082  0.042 W1 10  0.4142  62.502650  40.043324
57797.93901 13.061  0.032 W1 10  0.4164  62.502647  40.043304
58885.76161 13.152  0.034 W1 10  0.4184  62.502652  40.043329
56712.42879 13.169  0.034 W1 10  0.4264  62.502655  40.043331
58885.76148 13.113  0.041 W1 10  0.4333  62.502657  40.043322
57071.47895 13.103  0.036 W1 10  0.4341  62.502645  40.043283
58154.48479 12.958  0.033 W1 10  0.4343  62.502657  40.043319
59091.58886 13.348  0.039 W1 10  0.4343  62.502657  40.043340
56712.82405 13.169  0.031 W1 10  0.4415  62.502660  40.043324
59091.19654 13.390  0.050 W1  5  0.4450  62.502661  40.043326
57430.92818 12.994  0.037 W1 10  0.4462  62.502657  40.043300
57430.92831 13.016  0.039 W1 10  0.4587  62.502666  40.043342
57430.66599 13.064  0.032 W1 10  0.4628  62.502667  40.043317
59091.45809 13.416  0.037 W1 10  0.4637  62.502668  40.043327
58154.74660 13.008  0.033 W1 10  0.4659  62.502667  40.043312
58727.68456 12.887  0.032 W1 10  0.4664  62.502664  40.043363
56712.09950 13.143  0.032 W1 10  0.4687  62.502669  40.043315
58728.01156 12.946  0.039 W1 10  0.4705  62.502669  40.043347
57071.34754 13.033  0.029 W1 10  0.4723  62.502670  40.043312
58885.95784 13.094  0.043 W1 10  0.4725  62.502668  40.043304
58361.10802 13.145  0.039 W1  5  0.4725  62.502671  40.043337
56712.16533 13.238  0.039 W1 10  0.4761  62.502673  40.043323
57430.53496 13.024  0.033 W1 10  0.4767  62.502668  40.043298
56903.16419 13.264  0.037 W1 10  0.4768  62.502668  40.043361
57071.21613 13.051  0.040 W1 10  0.4826  62.502672  40.043304
57996.81301 13.133  0.034 W1  5  0.4859  62.502674  40.043351
57797.54605 13.024  0.034 W1 10  0.4860  62.502675  40.043313
58882.62247 13.158  0.044 W1 10  0.4863  62.502673  40.043303
57632.31087 13.088  0.037 W1  5  0.4872  62.502674  40.043353
57632.11439 13.092  0.033 W1  5  0.4875  62.502668  40.043372
58518.51878 12.999  0.031 W1 10  0.4932  62.502665  40.043277
58155.00841 13.011  0.032 W1 10  0.4933  62.502671  40.043289
