# MJD mag magerr filter distance ra dec
55264.98098 14.050  0.055 W1  0.2045  85.673954  -9.935606
55264.98098 13.655  0.108 W2  0.2045  85.673954  -9.935606
55264.98098  0.395  0.121 W1mW2  0.2045  85.673954  -9.935606
55265.52129 14.104  0.080 W1  0.2827  85.673951  -9.935630
55265.52129 13.534  0.155 W2  0.2827  85.673951  -9.935630
55265.52129  0.570  0.175 W1mW2  0.2827  85.673951  -9.935630
55266.10575 14.279  0.065 W1  0.6411  85.673844  -9.935550
55266.10575 13.478  0.087 W2  0.6411  85.673844  -9.935550
55266.10575  0.801  0.109 W1mW2  0.6411  85.673844  -9.935550
56724.73472 14.068  0.051 W1  0.4086  85.673908  -9.935571
56724.73472 13.782  0.146 W2  0.4086  85.673908  -9.935571
56724.73472  0.286  0.155 W1mW2  0.4086  85.673908  -9.935571
56729.80506 14.129  0.066 W1  0.4001  85.673907  -9.935657
56729.80506 13.637  0.143 W2  0.4001  85.673907  -9.935657
56729.80506  0.492  0.157 W1mW2  0.4001  85.673907  -9.935657
56730.39773 14.136  0.095 W1  0.4115  85.673905  -9.935586
56730.39773 13.590  0.275 W2  0.4115  85.673905  -9.935586
56730.39773  0.546  0.291 W1mW2  0.4115  85.673905  -9.935586
56921.60338 14.124  0.095 W1  0.4441  85.673886  -9.935628
56921.60338 13.689  0.161 W2  0.4441  85.673886  -9.935628
56921.60338  0.435  0.187 W1mW2  0.4441  85.673886  -9.935628
56922.18211 14.124  0.078 W1  0.4433  85.673910  -9.935673
56922.18211 13.552  0.503 W2  0.4433  85.673910  -9.935673
56922.18211  0.572  0.509 W1mW2  0.4433  85.673910  -9.935673
57088.87378 13.992  0.098 W1  0.2256  85.673984  -9.935657
57088.87378 13.577  0.136 W2  0.2256  85.673984  -9.935657
57088.87378  0.415  0.168 W1mW2  0.2256  85.673984  -9.935657
57089.46483 14.095  0.097 W1  0.4731  85.673879  -9.935614
57089.46483 13.637  0.226 W2  0.4731  85.673879  -9.935614
57089.46483  0.458  0.246 W1mW2  0.4731  85.673879  -9.935614
57283.49232 14.170  0.088 W1  0.3310  85.673932  -9.935627
57283.49232 13.718  0.430 W2  0.3310  85.673932  -9.935627
57283.49232  0.452  0.439 W1mW2  0.3310  85.673932  -9.935627
57284.14231 13.951  0.061 W1  0.8015  85.673943  -9.935430
57284.14231 13.383  0.353 W2  0.8015  85.673943  -9.935430
57284.14231  0.569  0.358 W1mW2  0.8015  85.673943  -9.935430
57447.89563 14.133  0.054 W1  0.1577  85.673986  -9.935682
57447.89563 13.481  0.087 W2  0.1577  85.673986  -9.935682
57447.89563  0.652  0.102 W1mW2  0.1577  85.673986  -9.935682
57448.41402 14.096  0.105 W1  0.4894  85.673890  -9.935631
57448.41402 13.638  0.194 W2  0.4894  85.673890  -9.935631
57448.41402  0.458  0.220 W1mW2  0.4894  85.673890  -9.935631
57449.00990 14.117  0.137 W1  0.6014  85.673842  -9.935588
57449.00983 13.429  0.095 W2  0.7382  85.673815  -9.935546
57647.64986 14.147  0.085 W1  0.3231  85.673921  -9.935626
57647.64986 13.607  0.158 W2  0.3231  85.673921  -9.935626
57647.64986  0.540  0.179 W1mW2  0.3231  85.673921  -9.935626
57648.17392 14.105  0.062 W1  0.4050  85.673955  -9.935647
57648.17392 13.446  0.134 W2  0.4050  85.673955  -9.935647
57648.17392  0.659  0.148 W1mW2  0.4050  85.673955  -9.935647
57654.39733 14.216  0.064 W1  0.6236  85.673847  -9.935555
57654.39733 13.635  0.125 W2  0.6236  85.673847  -9.935555
57654.39733  0.581  0.140 W1mW2  0.6236  85.673847  -9.935555
57812.55982 14.142  0.088 W1  0.4006  85.673911  -9.935620
57812.55982 13.692  0.329 W2  0.4006  85.673911  -9.935620
57812.55982  0.450  0.341 W1mW2  0.4006  85.673911  -9.935620
57813.25401 14.113  0.059 W1  0.7128  85.673802  -9.935605
57813.25401 13.610  0.108 W2  0.7128  85.673802  -9.935605
57813.25401  0.503  0.123 W1mW2  0.7128  85.673802  -9.935605
57818.55842 14.191  0.060 W1  0.4520  85.673900  -9.935562
57818.55842 13.720  0.160 W2  0.4520  85.673900  -9.935562
57818.55842  0.471  0.171 W1mW2  0.4520  85.673900  -9.935562
58014.69529 14.049  0.078 W1  0.4620  85.673904  -9.935621
58014.69529 13.628  0.168 W2  0.4620  85.673904  -9.935621
58014.69529  0.422  0.185 W1mW2  0.4620  85.673904  -9.935621
58015.21903 14.066  0.145 W1  0.3103  85.673932  -9.935605
58015.21903 13.681  0.343 W2  0.3103  85.673932  -9.935605
