# MJD mag magerr filter distance ra dec
55283.40066 10.228  0.040 W1  0.7505 277.320030  -1.291872
55283.40066  8.437  0.055 W2  0.7505 277.320030  -1.291872
55283.40066  1.791  0.068 W1mW2  0.7505 277.320030  -1.291872
56748.00587 10.218  0.040 W1  0.8204 277.320058  -1.291890
56748.00587  8.407  0.046 W2  0.8204 277.320058  -1.291890
56748.00587  1.812  0.061 W1mW2  0.8204 277.320058  -1.291890
56927.98830 10.290  0.025 W1  0.9150 277.320007  -1.291923
56927.98830  8.463  0.043 W2  0.9150 277.320007  -1.291923
56927.98830  1.826  0.050 W1mW2  0.9150 277.320007  -1.291923
57109.93352 10.244  0.030 W1  0.7760 277.320022  -1.291883
57109.93352  8.427  0.044 W2  0.7760 277.320022  -1.291883
57109.93352  1.817  0.053 W1mW2  0.7760 277.320022  -1.291883
57288.16111 10.258  0.028 W1  0.9129 277.320008  -1.291923
57288.16111  8.458  0.047 W2  0.9129 277.320008  -1.291923
57288.16111  1.799  0.055 W1mW2  0.9129 277.320008  -1.291923
57474.57808 10.243  0.025 W1  0.7471 277.320040  -1.291873
57474.57808  8.431  0.050 W2  0.7471 277.320040  -1.291873
57474.57808  1.812  0.056 W1mW2  0.7471 277.320040  -1.291873
57648.43141 10.288  0.028 W1  0.9028 277.320015  -1.291919
57648.43141  8.491  0.043 W2  0.9028 277.320015  -1.291919
57648.43141  1.797  0.052 W1mW2  0.9028 277.320015  -1.291919
57841.28656 10.298  0.045 W1  0.7779 277.320035  -1.291883
57841.28656  8.510  0.049 W2  0.7779 277.320035  -1.291883
57841.28656  1.789  0.066 W1mW2  0.7779 277.320035  -1.291883
58008.94703 10.295  0.023 W1  0.9376 277.320006  -1.291930
58008.94703  8.501  0.046 W2  0.9376 277.320006  -1.291930
58008.94703  1.794  0.051 W1mW2  0.9376 277.320006  -1.291930
58205.44058 10.292  0.041 W1  0.8115 277.320028  -1.291890
58205.44058  8.509  0.051 W2  0.8115 277.320028  -1.291890
58205.44058  1.783  0.065 W1mW2  0.8115 277.320028  -1.291890
58369.46992 10.316  0.030 W1  0.9432 277.320012  -1.291931
58369.46992  8.523  0.045 W2  0.9432 277.320012  -1.291931
58369.46992  1.793  0.054 W1mW2  0.9432 277.320012  -1.291931
58571.23258 10.349  0.049 W1  0.8272 277.320039  -1.291894
58571.23258  8.534  0.053 W2  0.8272 277.320039  -1.291894
58571.23258  1.814  0.072 W1mW2  0.8272 277.320039  -1.291894
58735.09760 10.351  0.043 W1  0.9306 277.320011  -1.291927
58735.09760  8.562  0.043 W2  0.9306 277.320011  -1.291927
58735.09760  1.789  0.061 W1mW2  0.9306 277.320011  -1.291927
58936.71239 10.299  0.046 W1  0.7798 277.320033  -1.291883
58936.71239  8.517  0.048 W2  0.7798 277.320033  -1.291883
58936.71239  1.783  0.067 W1mW2  0.7798 277.320033  -1.291883
59100.75139 10.331  0.027 W1  0.9413 277.320012  -1.291931
59100.75139  8.561  0.044 W2  0.9413 277.320012  -1.291931
59100.75139  1.770  0.051 W1mW2  0.9413 277.320012  -1.291931
