# MJD mag magerr filter flag distance ra dec
55283.93828 10.607  0.017 W1 10  0.4984 277.827520  -1.694307
55284.00449 10.278  0.024 W1 10  0.5089 277.827629  -1.694229
55283.87219 10.264  0.026 W1 10  0.5188 277.827609  -1.694265
55292.14202 10.192  0.020 W1 10  0.5421 277.827584  -1.694295
55284.20289 10.276  0.023 W1 10  0.5536 277.827584  -1.694299
55283.47515 10.257  0.017 W1 10  0.6146 277.827606  -1.694304
55283.60745 10.287  0.021 W1 10  0.6225 277.827593  -1.694316
55284.07058 10.273  0.019 W1 10  0.6866 277.827613  -1.694324
55283.80597 10.279  0.020 W1 10  0.6924 277.827601  -1.694334
55283.73989 10.260  0.021 W1 10  0.7018 277.827623  -1.694322
55283.34285 10.320  0.021 W1 10  0.7062 277.827605  -1.694336
58737.14397 10.044  0.021 W1  0  0.1278 277.827466  -1.694179
58569.50969 10.190  0.023 W1  5  0.4667 277.827559  -1.694286
58573.04281 10.132  0.017 W1  5  0.4853 277.827563  -1.694289
57474.73651 10.295  0.018 W1  0  0.4862 277.827580  -1.694279
57648.92522 10.135  0.019 W1 10  0.4985 277.827548  -1.694300
56748.01259 10.938  0.017 W1  0  0.4994 277.827626  -1.694228
56928.52672 10.184  0.015 W1  5  0.5035 277.827547  -1.694302
58937.25940 10.261  0.019 W1  0  0.5072 277.827569  -1.694293
58569.77137 10.172  0.019 W1  5  0.5166 277.827571  -1.694295
57841.18546 10.134  0.015 W1  5  0.5237 277.827589  -1.694285
58736.48971 10.057  0.020 W1  5  0.5262 277.827612  -1.694264
59101.50338 10.331  0.017 W1  5  0.5451 277.827596  -1.694287
58737.34020 10.126  0.018 W1  5  0.5452 277.827552  -1.694312
57289.87959  9.864  0.016 W1  5  0.5466 277.827615  -1.694269
58370.04790 10.294  0.018 W1  5  0.5530 277.827572  -1.694306
58736.88229 10.085  0.018 W1  5  0.5568 277.827587  -1.694298
57289.61727  9.989  0.019 W1  5  0.5648 277.827581  -1.694305
57110.90650 10.126  0.019 W1  5  0.5679 277.827578  -1.694307
58733.48072 10.143  0.020 W1  5  0.5746 277.827605  -1.694291
59101.37261 10.283  0.018 W1  5  0.5874 277.827596  -1.694302
58737.20930 10.099  0.017 W1  0  0.5915 277.827560  -1.694323
57110.44694 10.143  0.016 W1 10  0.5930 277.827586  -1.694310
58573.23916 10.165  0.016 W1  5  0.6012 277.827596  -1.694306
59101.63416 10.330  0.016 W1  5  0.6033 277.827581  -1.694317
56927.67165 10.241  0.020 W1  5  0.6034 277.827595  -1.694308
58009.09576 10.265  0.021 W1  5  0.6065 277.827595  -1.694309
57110.31565 10.145  0.017 W1  5  0.6068 277.827590  -1.694312
58369.98245 10.342  0.019 W1  5  0.6077 277.827585  -1.694316
57841.90581 10.126  0.019 W1  5  0.6084 277.827600  -1.694306
57289.94517  9.972  0.015 W1  5  0.6086 277.827594  -1.694311
57110.57822 10.150  0.015 W1  5  0.6088 277.827585  -1.694316
58009.68495 10.246  0.017 W1  5  0.6091 277.827589  -1.694314
58369.78622 10.302  0.018 W1  5  0.6095 277.827603  -1.694304
58573.36994 10.141  0.019 W1  5  0.6113 277.827603  -1.694305
58937.71731 10.293  0.020 W1  5  0.6118 277.827613  -1.694297
58937.19407 10.307  0.016 W1  5  0.6126 277.827598  -1.694309
57648.85964 10.185  0.017 W1  5  0.6134 277.827594  -1.694312
57648.66316 10.151  0.017 W1  5  0.6148 277.827575  -1.694324
56748.14425 10.536  0.015 W1  5  0.6197 277.827582  -1.694321
58369.91712 10.333  0.020 W1  5  0.6199 277.827586  -1.694319
57841.77478 10.125  0.015 W1  5  0.6229 277.827576  -1.694325
57289.74843  9.963  0.017 W1  5  0.6229 277.827575  -1.694326
57648.40110 10.145  0.018 W1  5  0.6247 277.827616  -1.694299
57290.33877  9.986  0.016 W1  5  0.6253 277.827592  -1.694317
59101.04560 10.326  0.016 W1  5  0.6280 277.827574  -1.694328
56748.67092 10.534  0.019 W1  0  0.6281 277.827610  -1.694305
