# MJD mag magerr filter distance ra dec
55265.53387  9.494  0.062 W1  0.5797  85.658882 -10.018800
55265.53387  8.858  0.058 W2  0.5797  85.658882 -10.018800
55265.53387  0.635  0.085 W1mW2  0.5797  85.658882 -10.018800
56729.87563  9.481  0.034 W1  0.4988  85.658940 -10.018791
56729.86587  8.761  0.092 W2  0.5027  85.658941 -10.018791
56729.87563  0.720  0.098 W1mW2  0.4988  85.658940 -10.018791
56921.73693  9.517  0.020 W1  0.3497  85.658948 -10.018769
56921.73693  8.850  0.042 W2  0.3497  85.658948 -10.018769
56921.73693  0.667  0.047 W1mW2  0.3497  85.658948 -10.018769
57089.34863  9.492  0.019 W1  0.5312  85.658919 -10.018813
57089.34863  8.797  0.047 W2  0.5312  85.658919 -10.018813
57089.34863  0.695  0.051 W1mW2  0.5312  85.658919 -10.018813
57283.59883  9.465  0.032 W1  0.4489  85.658925 -10.018790
57283.59883  8.807  0.043 W2  0.4489  85.658925 -10.018790
57283.59883  0.657  0.053 W1mW2  0.4489  85.658925 -10.018790
57448.43869  9.502  0.023 W1  0.4375  85.658939 -10.018793
57448.43869  8.835  0.045 W2  0.4375  85.658939 -10.018793
57448.43869  0.667  0.051 W1mW2  0.4375  85.658939 -10.018793
57648.15348  9.500  0.022 W1  0.3059  85.658957 -10.018761
57648.15348  8.860  0.042 W2  0.3059  85.658957 -10.018761
57648.15348  0.641  0.048 W1mW2  0.3059  85.658957 -10.018761
57813.06219  9.480  0.029 W1  0.4550  85.658948 -10.018801
57813.08774  8.832  0.045 W2  0.4619  85.658948 -10.018803
57813.06219  0.648  0.054 W1mW2  0.4550  85.658948 -10.018801
58014.82624  9.500  0.059 W1  0.3927  85.658931 -10.018772
58014.82624  8.836  0.045 W2  0.3927  85.658931 -10.018772
58014.82624  0.664  0.074 W1mW2  0.3927  85.658931 -10.018772
58170.39347  9.259  0.048 W1  0.8283  85.658864 -10.018877
58170.39347  8.498  0.047 W2  0.8283  85.658864 -10.018877
58170.39347  0.761  0.067 W1mW2  0.8283  85.658864 -10.018877
58378.94206  9.463  0.021 W1  0.4483  85.658927 -10.018790
58378.94206  8.813  0.045 W2  0.4483  85.658927 -10.018790
58378.94206  0.650  0.049 W1mW2  0.4483  85.658927 -10.018790
58536.66479  9.350  0.022 W1  0.7290  85.658886 -10.018856
58536.66479  8.651  0.044 W2  0.7290  85.658886 -10.018856
58536.66479  0.699  0.049 W1mW2  0.7290  85.658886 -10.018856
58743.53286  9.363  0.022 W1  0.6679  85.658886 -10.018836
58743.53286  8.637  0.046 W2  0.6679  85.658886 -10.018836
58743.53286  0.726  0.051 W1mW2  0.6679  85.658886 -10.018836
58900.92180  9.340  0.033 W1  0.7672  85.658883 -10.018868
58900.92180  8.630  0.044 W2  0.7672  85.658883 -10.018868
58900.92180  0.710  0.055 W1mW2  0.7672  85.658883 -10.018868
59110.31543  9.359  0.048 W1  0.6945  85.658886 -10.018846
59110.31543  8.618  0.052 W2  0.6945  85.658886 -10.018846
59110.31543  0.741  0.071 W1mW2  0.6945  85.658886 -10.018846
