# MJD mag magerr filter distance ra dec
55263.69155 12.324  0.069 W1  0.4130  83.800198  -5.791631
55263.69155 11.851  0.106 W2  0.4130  83.800198  -5.791631
55263.69155  0.473  0.127 W1mW2  0.4130  83.800198  -5.791631
56727.76864 12.341  0.090 W1  0.3993  83.800187  -5.791619
56727.76864 11.846  0.078 W2  0.3993  83.800187  -5.791619
56727.76864  0.495  0.120 W1mW2  0.3993  83.800187  -5.791619
56919.37054 12.308  0.099 W1  0.3277  83.800208  -5.791605
56919.33496 11.808  0.054 W2  0.3208  83.800206  -5.791602
56919.37054  0.501  0.113 W1mW2  0.3277  83.800208  -5.791605
57087.56618 12.307  0.062 W1  0.3876  83.800206  -5.791623
57087.56618 11.878  0.072 W2  0.3876  83.800206  -5.791623
57087.56618  0.430  0.095 W1mW2  0.3876  83.800206  -5.791623
57281.82385 12.326  0.092 W1  0.3147  83.800222  -5.791605
57281.82385 11.874  0.062 W2  0.3147  83.800222  -5.791605
57281.82385  0.451  0.111 W1mW2  0.3147  83.800222  -5.791605
57446.72850 12.314  0.113 W1  0.3811  83.800204  -5.791619
57446.72850 11.870  0.077 W2  0.3811  83.800204  -5.791619
57446.72850  0.444  0.137 W1mW2  0.3811  83.800204  -5.791619
57646.52232 12.278  0.080 W1  0.3063  83.800221  -5.791603
57646.52232 11.845  0.076 W2  0.3063  83.800221  -5.791603
57646.52232  0.433  0.111 W1mW2  0.3063  83.800221  -5.791603
57811.49128 12.346  0.063 W1  0.3989  83.800197  -5.791621
57811.49128 11.884  0.056 W2  0.3989  83.800197  -5.791621
57811.49128  0.461  0.084 W1mW2  0.3989  83.800197  -5.791621
58013.02512 12.312  0.091 W1  0.2823  83.800224  -5.791596
58013.02512 11.819  0.067 W2  0.2823  83.800224  -5.791596
58013.02512  0.493  0.113 W1mW2  0.2823  83.800224  -5.791596
58168.50497 12.316  0.083 W1  0.4147  83.800212  -5.791632
58168.50497 11.865  0.073 W2  0.4147  83.800212  -5.791632
58168.50497  0.451  0.111 W1mW2  0.4147  83.800212  -5.791632
58377.23110 12.288  0.056 W1  0.3058  83.800232  -5.791609
58377.23110 11.840  0.082 W2  0.3058  83.800232  -5.791609
58377.23110  0.447  0.099 W1mW2  0.3058  83.800232  -5.791609
58534.96451 12.309  0.060 W1  0.3822  83.800197  -5.791617
58534.95193 11.879  0.070 W2  0.3835  83.800196  -5.791616
58534.96451  0.430  0.092 W1mW2  0.3822  83.800197  -5.791617
58741.82686 12.302  0.064 W1  0.3049  83.800222  -5.791601
58741.82686 11.773  0.066 W2  0.3049  83.800222  -5.791601
58741.82686  0.529  0.092 W1mW2  0.3049  83.800222  -5.791601
58899.12859 12.301  0.067 W1  0.3116  83.800231  -5.791610
58899.12859 11.804  0.101 W2  0.3116  83.800231  -5.791610
58899.12859  0.497  0.121 W1mW2  0.3116  83.800231  -5.791610
59108.51994 12.324  0.070 W1  0.2585  83.800215  -5.791588
59108.51994 11.883  0.073 W2  0.2585  83.800215  -5.791588
59108.51994  0.441  0.101 W1mW2  0.2585  83.800215  -5.791588
