# MJD mag magerr filter distance ra dec
55255.06305  9.709  0.051 W1  1.5000 246.778214 -24.637539
55255.06305  7.972  0.074 W2  1.5000 246.778214 -24.637539
55255.06305  1.737  0.090 W1mW2  1.5000 246.778214 -24.637539
56718.94919  9.699  0.032 W1  1.6594 246.778205 -24.637601
56718.94919  8.017  0.063 W2  1.6594 246.778205 -24.637601
56718.94919  1.682  0.071 W1mW2  1.6594 246.778205 -24.637601
56898.32223  9.228  0.051 W1  1.7451 246.778174 -24.637646
56898.32223  7.568  0.056 W2  1.7451 246.778174 -24.637646
56898.32223  1.660  0.075 W1mW2  1.7451 246.778174 -24.637646
57080.76968  9.112  0.043 W1  1.6833 246.778199 -24.637612
57080.76968  7.405  0.068 W2  1.6833 246.778199 -24.637612
57080.76968  1.707  0.080 W1mW2  1.6833 246.778199 -24.637612
57258.12684  9.517  0.048 W1  1.7752 246.778158 -24.637660
57258.12684  7.790  0.049 W2  1.7752 246.778158 -24.637660
57258.12684  1.727  0.069 W1mW2  1.7752 246.778158 -24.637660
57445.43882  9.710  0.049 W1  1.7119 246.778194 -24.637625
57445.43882  8.024  0.061 W2  1.7119 246.778194 -24.637625
57445.43882  1.685  0.078 W1mW2  1.7119 246.778194 -24.637625
57618.63674  9.753  0.044 W1  1.7399 246.778164 -24.637649
57618.63674  8.111  0.068 W2  1.7399 246.778164 -24.637649
57618.63674  1.642  0.081 W1mW2  1.7399 246.778164 -24.637649
57812.25646  9.457  0.051 W1  1.7128 246.778190 -24.637627
57812.25646  7.768  0.077 W2  1.7128 246.778190 -24.637627
57812.25646  1.689  0.092 W1mW2  1.7128 246.778190 -24.637627
57979.17197  9.580  0.047 W1  1.7519 246.778151 -24.637657
57979.17197  8.044  0.046 W2  1.7519 246.778151 -24.637657
57979.17197  1.536  0.065 W1mW2  1.7519 246.778151 -24.637657
58176.41173  9.362  0.027 W1  1.7765 246.778196 -24.637644
58176.41173  7.809  0.054 W2  1.7765 246.778196 -24.637644
58176.41173  1.553  0.060 W1mW2  1.7765 246.778196 -24.637644
58339.56761  9.567  0.056 W1  1.7660 246.778158 -24.637660
58339.56761  8.088  0.070 W2  1.7660 246.778158 -24.637660
58339.56761  1.479  0.090 W1mW2  1.7660 246.778158 -24.637660
58542.63366  9.594  0.047 W1  1.7719 246.778193 -24.637645
58542.63366  8.104  0.079 W2  1.7719 246.778193 -24.637645
58542.63366  1.491  0.092 W1mW2  1.7719 246.778193 -24.637645
58705.22000  9.549  0.134 W1  1.7962 246.778146 -24.637674
58705.22000  8.008  0.135 W2  1.7962 246.778146 -24.637674
58705.22000  1.541  0.191 W1mW2  1.7962 246.778146 -24.637674
58907.72424  9.837  0.038 W1  1.7712 246.778190 -24.637646
58907.72424  8.292  0.077 W2  1.7712 246.778190 -24.637646
58907.72424  1.545  0.085 W1mW2  1.7712 246.778190 -24.637646
59070.79659  9.896  0.043 W1  1.8103 246.778132 -24.637684
59070.79659  8.386  0.083 W2  1.8103 246.778132 -24.637684
59070.79659  1.510  0.093 W1mW2  1.8103 246.778132 -24.637684
