# MJD mag magerr filter flag distance ra dec
55263.52615 13.197  0.252 W1 10  1.1096  83.568796  -5.793798
55263.85697 13.273  0.144 W1 10  2.9387  83.569233  -5.793247
59107.94654 13.711  0.082 W1 10  2.3322  83.569148  -5.793399
55263.85697 14.202  0.254 W2 10  2.9387  83.569233  -5.793247
55263.85697 -0.929  0.292 W1mW2 10  2.9387  83.569233  -5.793247
