# MJD mag magerr filter distance ra dec
55283.28282 12.699  0.071 W1  0.2618 277.308326  -2.203672
55283.28282 12.224  0.074 W2  0.2618 277.308326  -2.203672
55283.28282  0.475  0.103 W1mW2  0.2618 277.308326  -2.203672
56747.97075 12.822  0.077 W1  0.3488 277.308340  -2.203699
56747.97075 12.333  0.072 W2  0.3488 277.308340  -2.203699
56747.97075  0.489  0.105 W1mW2  0.3488 277.308340  -2.203699
56927.92456 12.542  0.100 W1  0.3758 277.308312  -2.203709
56927.92456 12.079  0.148 W2  0.3758 277.308312  -2.203709
56927.92456  0.463  0.178 W1mW2  0.3758 277.308312  -2.203709
57109.85608 12.766  0.087 W1  0.3767 277.308318  -2.203704
57109.85608 12.227  0.100 W2  0.3767 277.308318  -2.203704
57109.85608  0.539  0.133 W1mW2  0.3767 277.308318  -2.203704
57288.15534 12.791  0.096 W1  0.4004 277.308298  -2.203710
57288.15534 12.335  0.140 W2  0.4004 277.308298  -2.203710
57288.15534  0.457  0.170 W1mW2  0.4004 277.308298  -2.203710
57474.55094 12.809  0.090 W1  0.3613 277.308305  -2.203702
57474.55094 12.432  0.100 W2  0.3613 277.308305  -2.203702
57474.55094  0.378  0.135 W1mW2  0.3613 277.308305  -2.203702
57648.35186 12.839  0.083 W1  0.4101 277.308316  -2.203717
57648.35186 12.361  0.084 W2  0.4101 277.308316  -2.203717
57648.35186  0.478  0.118 W1mW2  0.4101 277.308316  -2.203717
57841.21828 12.744  0.087 W1  0.3216 277.308324  -2.203692
57841.21828 12.251  0.103 W2  0.3216 277.308324  -2.203692
57841.21828  0.493  0.135 W1mW2  0.3216 277.308324  -2.203692
58008.83377 12.748  0.061 W1  0.3859 277.308304  -2.203707
58008.83377 12.311  0.086 W2  0.3859 277.308304  -2.203707
58008.83377  0.438  0.105 W1mW2  0.3859 277.308304  -2.203707
58205.34256 12.658  0.046 W1  0.3910 277.308332  -2.203713
58205.34256 12.188  0.087 W2  0.3910 277.308332  -2.203713
58205.34256  0.470  0.098 W1mW2  0.3910 277.308332  -2.203713
58369.41125 12.785  0.078 W1  0.4560 277.308299  -2.203725
58369.41125 12.329  0.118 W2  0.4560 277.308299  -2.203725
58369.41125  0.456  0.141 W1mW2  0.4560 277.308299  -2.203725
58571.05201 12.867  0.085 W1  0.3885 277.308297  -2.203701
58571.05201 12.412  0.098 W2  0.3885 277.308297  -2.203701
58571.05201  0.455  0.130 W1mW2  0.3885 277.308297  -2.203701
58735.07687 12.822  0.135 W1  0.4600 277.308269  -2.203709
58735.07687 12.417  0.188 W2  0.4600 277.308269  -2.203709
58735.07687  0.405  0.232 W1mW2  0.4600 277.308269  -2.203709
58936.75036 12.878  0.071 W1  0.4292 277.308290  -2.203706
58936.75036 12.470  0.136 W2  0.4292 277.308290  -2.203706
58936.75036  0.408  0.153 W1mW2  0.4292 277.308290  -2.203706
59100.67829 12.806  0.081 W1  0.4150 277.308296  -2.203704
59100.67829 12.363  0.118 W2  0.4150 277.308296  -2.203704
59100.67829  0.443  0.143 W1mW2  0.4150 277.308296  -2.203704
