# MJD mag magerr filter distance ra dec
55262.39134 13.609  0.081 W1  0.2393  82.503162  -5.262579
55262.39134 13.418  0.168 W2  0.2393  82.503162  -5.262579
55262.39134  0.191  0.187 W1mW2  0.2393  82.503162  -5.262579
56725.66979 13.633  0.107 W1  0.3114  82.503195  -5.262562
56725.66979 13.408  0.191 W2  0.3114  82.503195  -5.262562
56725.66979  0.225  0.219 W1mW2  0.3114  82.503195  -5.262562
56917.46579 13.581  0.070 W1  0.2376  82.503175  -5.262559
56917.40990 13.384  0.176 W2  0.2282  82.503171  -5.262558
56917.46579  0.197  0.190 W1mW2  0.2376  82.503175  -5.262559
57086.28310 13.605  0.098 W1  0.2789  82.503160  -5.262585
57086.28310 13.390  0.137 W2  0.2789  82.503160  -5.262585
57086.28310  0.214  0.169 W1mW2  0.2789  82.503160  -5.262585
57280.45876 13.596  0.074 W1  0.2354  82.503161  -5.262555
57280.45876 13.465  0.147 W2  0.2354  82.503161  -5.262555
57280.45876  0.131  0.164 W1mW2  0.2354  82.503161  -5.262555
57445.35031 13.602  0.065 W1  0.2651  82.503160  -5.262572
57445.35031 13.475  0.170 W2  0.2651  82.503160  -5.262572
57445.35031  0.127  0.182 W1mW2  0.2651  82.503160  -5.262572
57644.57548 13.613  0.076 W1  0.2304  82.503175  -5.262534
57644.57548 13.403  0.133 W2  0.2304  82.503175  -5.262534
57644.57548  0.210  0.153 W1mW2  0.2304  82.503175  -5.262534
57645.09406 13.541  0.159 W1  0.3078  82.503115  -5.262636
57645.09406 13.378  0.110 W2  0.3078  82.503115  -5.262636
57645.09406  0.163  0.194 W1mW2  0.3078  82.503115  -5.262636
57809.59847 13.580  0.092 W1  0.3259  82.503175  -5.262575
57809.59847 13.437  0.196 W2  0.3259  82.503175  -5.262575
57809.59847  0.143  0.217 W1mW2  0.3259  82.503175  -5.262575
58010.41058 13.646  0.077 W1  0.2683  82.503170  -5.262572
58010.34679 13.461  0.199 W2  0.2672  82.503172  -5.262569
58010.41058  0.185  0.213 W1mW2  0.2683  82.503170  -5.262572
58167.23970 13.639  0.078 W1  0.1837  82.503165  -5.262546
58167.23970 13.459  0.153 W2  0.1837  82.503165  -5.262546
58167.23970  0.180  0.172 W1mW2  0.1837  82.503165  -5.262546
58375.87313 13.661  0.134 W1  0.3332  82.503106  -5.262554
58375.87313 13.487  0.216 W2  0.3332  82.503106  -5.262554
58375.87313  0.174  0.254 W1mW2  0.3332  82.503106  -5.262554
58533.65860 13.639  0.068 W1  0.2178  82.503172  -5.262579
58533.65860 13.464  0.222 W2  0.2178  82.503172  -5.262579
58533.65860  0.175  0.233 W1mW2  0.2178  82.503172  -5.262579
58740.69024 13.712  0.139 W1  0.2395  82.503149  -5.262545
58740.69024 13.421  0.189 W2  0.2395  82.503149  -5.262545
58740.69024  0.292  0.235 W1mW2  0.2395  82.503149  -5.262545
58897.90477 13.603  0.073 W1  0.2906  82.503173  -5.262597
58897.90477 13.522  0.305 W2  0.2906  82.503173  -5.262597
58897.90477  0.081  0.313 W1mW2  0.2906  82.503173  -5.262597
59107.23889 13.689  0.093 W1  0.2442  82.503163  -5.262546
59107.23889 13.421  0.137 W2  0.2442  82.503163  -5.262546
59107.23889  0.268  0.165 W1mW2  0.2442  82.503163  -5.262546
