# MJD mag magerr filter distance ra dec
55264.76530 11.368  0.040 W1  0.3120  84.910258  -7.340265
55264.76530 10.670  0.050 W2  0.3120  84.910258  -7.340265
55264.76530  0.698  0.064 W1mW2  0.3120  84.910258  -7.340265
56728.60053 11.212  0.079 W1  0.3041  84.910305  -7.340273
56728.60053 10.451  0.082 W2  0.3041  84.910305  -7.340273
56728.60053  0.761  0.114 W1mW2  0.3041  84.910305  -7.340273
56920.47161 11.331  0.058 W1  0.1834  84.910287  -7.340238
56920.47161 10.618  0.075 W2  0.1834  84.910287  -7.340238
56920.47161  0.713  0.095 W1mW2  0.1834  84.910287  -7.340238
57088.65849 11.207  0.033 W1  0.2534  84.910278  -7.340265
57088.65849 10.469  0.028 W2  0.2534  84.910278  -7.340265
57088.65849  0.737  0.043 W1mW2  0.2534  84.910278  -7.340265
57282.97205 11.327  0.028 W1  0.2148  84.910280  -7.340247
57282.97205 10.568  0.031 W2  0.2148  84.910280  -7.340247
57282.97205  0.758  0.041 W1mW2  0.2148  84.910280  -7.340247
57447.74118 11.229  0.036 W1  0.2706  84.910278  -7.340269
57447.74118 10.492  0.027 W2  0.2706  84.910278  -7.340269
57447.74118  0.737  0.045 W1mW2  0.2706  84.910278  -7.340269
57647.88524 11.413  0.032 W1  0.2564  84.910265  -7.340241
57647.88524 10.695  0.053 W2  0.2564  84.910265  -7.340241
57647.88524  0.719  0.062 W1mW2  0.2564  84.910265  -7.340241
57812.50682 11.159  0.059 W1  0.2837  84.910294  -7.340268
57812.50682 10.397  0.094 W2  0.2837  84.910294  -7.340268
57812.50682  0.762  0.111 W1mW2  0.2837  84.910294  -7.340268
58014.12942 11.302  0.070 W1  0.2599  84.910302  -7.340255
58014.12942 10.564  0.047 W2  0.2599  84.910302  -7.340255
58014.12942  0.738  0.084 W1mW2  0.2599  84.910302  -7.340255
58169.50624 11.188  0.031 W1  0.3208  84.910264  -7.340278
58169.50624 10.424  0.039 W2  0.3208  84.910264  -7.340278
58169.50624  0.764  0.050 W1mW2  0.3208  84.910264  -7.340278
58378.20590 11.322  0.043 W1  0.2716  84.910290  -7.340259
58378.20590 10.588  0.041 W2  0.2716  84.910290  -7.340259
58378.20590  0.734  0.060 W1mW2  0.2716  84.910290  -7.340259
58535.98299 11.220  0.027 W1  0.2501  84.910280  -7.340262
58535.98299 10.489  0.027 W2  0.2501  84.910280  -7.340262
58535.98299  0.731  0.038 W1mW2  0.2501  84.910280  -7.340262
58742.51859 11.303  0.045 W1  0.2370  84.910271  -7.340243
58742.51859 10.582  0.028 W2  0.2370  84.910271  -7.340243
58742.51859  0.722  0.053 W1mW2  0.2370  84.910271  -7.340243
58900.25792 11.223  0.074 W1  0.3002  84.910282  -7.340269
58900.25792 10.484  0.060 W2  0.3002  84.910282  -7.340269
58900.25792  0.740  0.095 W1mW2  0.3002  84.910282  -7.340269
59109.58165 11.146  0.073 W1  0.3428  84.910321  -7.340278
59109.58165 10.372  0.084 W2  0.3428  84.910321  -7.340278
59109.58165  0.774  0.112 W1mW2  0.3428  84.910321  -7.340278
