# MJD mag magerr filter flag distance ra dec
55255.49304 11.016  0.023 W1 10  1.0088 247.611391 -23.985809
55254.83140 11.068  0.030 W1 10  1.0250 247.611396 -23.985812
55254.89748 10.988  0.019 W1 10  1.0375 247.611424 -23.985800
55255.09600 10.990  0.021 W1 10  1.0396 247.611398 -23.985815
55254.63288 11.069  0.022 W1 10  1.0646 247.611411 -23.985817
55255.02979 11.021  0.026 W1 10  1.0811 247.611399 -23.985827
55262.50642 11.053  0.026 W1 10  1.0973 247.611450 -23.985804
55254.96370 11.029  0.022 W1 10  1.1011 247.611432 -23.985817
55254.50057 11.062  0.022 W1 10  1.1308 247.611421 -23.985832
55255.36061 11.107  0.058 W1 10  1.1491 247.611492 -23.985790
55254.76518 11.059  0.019 W1 10  1.1540 247.611445 -23.985827
55255.22831 10.984  0.028 W1 10  1.2189 247.611449 -23.985845
55255.49292 11.019  0.033 W1 10  1.2259 247.611384 -23.985878
57081.42635 10.942  0.016 W1 10  0.2266 247.611301 -23.985602
58544.45744 11.007  0.019 W1 10  0.8545 247.611369 -23.985771
57260.42297 11.036  0.021 W1  5  1.0225 247.611326 -23.985835
59071.09106 11.112  0.023 W1  0  1.0445 247.611163 -23.985839
56719.04463 10.979  0.018 W1 10  1.0680 247.611406 -23.985820
57812.96571 11.010  0.021 W1 10  1.0774 247.611372 -23.985838
57257.20857 11.181  0.021 W1 10  1.0775 247.611217 -23.985858
56719.17642 11.020  0.016 W1 10  1.0801 247.611375 -23.985837
56898.33248 10.965  0.019 W1 10  1.0880 247.611345 -23.985850
57081.75463 11.073  0.020 W1 10  1.0889 247.611341 -23.985851
57812.76936 10.997  0.020 W1 10  1.0912 247.611346 -23.985850
57260.09494 11.013  0.017 W1  5  1.0934 247.611338 -23.985853
58176.83341 10.913  0.018 W1 10  1.1069 247.611342 -23.985856
57081.36064 10.998  0.016 W1 10  1.1098 247.611387 -23.985842
57619.04786 10.989  0.021 W1 10  1.1109 247.611357 -23.985853
56719.76905 11.137  0.020 W1  5  1.1125 247.611432 -23.985820
57445.64072 11.011  0.020 W1 10  1.1170 247.611362 -23.985853
57980.08922 10.996  0.022 W1 10  1.1179 247.611318 -23.985864
56898.06940 10.993  0.019 W1 10  1.1179 247.611360 -23.985854
57619.17889 10.921  0.019 W1  5  1.1375 247.611359 -23.985860
57081.62334 11.065  0.016 W1 10  1.1375 247.611382 -23.985852
56719.43988 11.038  0.018 W1 10  1.1403 247.611374 -23.985856
56719.63739 11.038  0.016 W1 10  1.1449 247.611367 -23.985860
57081.49193 11.074  0.018 W1 10  1.1477 247.611396 -23.985849
58907.96389 11.021  0.020 W1 10  1.1496 247.611314 -23.985874
56719.90085 11.076  0.017 W1 10  1.1540 247.611391 -23.985854
56898.79293 10.991  0.017 W1 10  1.1607 247.611364 -23.985865
57081.16365 11.000  0.018 W1 10  1.1610 247.611351 -23.985869
56719.30809 11.053  0.016 W1 10  1.1655 247.611395 -23.985855
57619.30992 10.953  0.018 W1 10  1.1660 247.611358 -23.985869
56898.46402 10.952  0.018 W1 10  1.1685 247.611375 -23.985864
56719.57155 11.026  0.017 W1 10  1.1709 247.611389 -23.985859
57445.64085 11.024  0.023 W1 10  1.1745 247.611349 -23.985874
57619.11331 10.948  0.018 W1 10  1.1758 247.611347 -23.985874
57445.83746 11.017  0.017 W1 10  1.1761 247.611369 -23.985868
57445.37866 11.026  0.022 W1 10  1.1787 247.611391 -23.985861
58543.99939 11.021  0.019 W1 10  1.1796 247.611349 -23.985875
56720.03251 11.074  0.017 W1 10  1.1827 247.611386 -23.985864
58177.35703 11.106  0.021 W1 10  1.1829 247.611342 -23.985878
56719.76918 11.075  0.024 W1 10  1.1845 247.611373 -23.985869
57260.48855 11.056  0.017 W1 10  1.1850 247.611366 -23.985871
59071.81039 11.047  0.021 W1  5  1.1879 247.611351 -23.985877
58176.76796 10.933  0.017 W1 10  1.1879 247.611386 -23.985866
58704.03996 10.876  0.024 W1 10  1.1889 247.611355 -23.985876
57979.49939 11.037  0.019 W1 10  1.1893 247.611355 -23.985876
57260.55413 11.053  0.018 W1 10  1.1909 247.611357 -23.985876
57256.94625 11.090  0.025 W1 10  1.1930 247.611369 -23.985873
56719.50572 11.037  0.016 W1 10  1.1935 247.611416 -23.985855
58340.20387 11.005  0.020 W1 10  1.1941 247.611357 -23.985877
57979.82678 10.996  0.019 W1 10  1.1954 247.611362 -23.985876
58703.90918 11.076  0.020 W1  5  1.1976 247.611293 -23.985890
56898.52985 10.975  0.019 W1 10  1.1988 247.611379 -23.985871
58177.09522 10.965  0.018 W1 10  1.2040 247.611364 -23.985878
57812.83481 10.978  0.017 W1 10  1.2040 247.611383 -23.985872
58339.61545 10.953  0.021 W1 10  1.2041 247.611366 -23.985877
57260.68528 11.053  0.017 W1 10  1.2052 247.611389 -23.985870
58544.32654 11.026  0.023 W1  5  1.2079 247.611390 -23.985870
57445.70630 11.008  0.017 W1 10  1.2096 247.611374 -23.985876
57081.29494 11.007  0.018 W1 10  1.2127 247.611408 -23.985865
57259.96379 10.993  0.021 W1 10  1.2131 247.611382 -23.985875
57081.88604 11.036  0.019 W1 10  1.2135 247.611382 -23.985875
58339.87713 11.001  0.019 W1 10  1.2139 247.611322 -23.985891
56898.66139 10.989  0.019 W1 10  1.2140 247.611382 -23.985875
56898.20094 10.924  0.021 W1 10  1.2172 247.611383 -23.985876
57619.24434 11.000  0.018 W1 10  1.2182 247.611395 -23.985871
57812.70378 10.956  0.017 W1 10  1.2256 247.611411 -23.985867
57445.77188 10.982  0.018 W1 10  1.2260 247.611386 -23.985877
57446.09965 10.994  0.019 W1 10  1.2280 247.611367 -23.985884
