# MJD mag magerr filter flag distance ra dec
55262.50655 10.913  0.023 W1 10  0.4828 247.953839 -24.908167
55255.49317 10.906  0.022 W1 10  0.4988 247.953854 -24.908161
55255.42695 10.928  0.022 W1 10  0.5233 247.953853 -24.908171
55255.89008 10.918  0.021 W1 10  0.5392 247.953851 -24.908179
55255.03004 10.953  0.027 W1 10  0.5731 247.953872 -24.908175
55255.22843 10.984  0.028 W1 10  0.5878 247.953858 -24.908191
55255.75778 10.921  0.019 W1 10  0.5921 247.953869 -24.908184
55255.16235 10.937  0.021 W1 10  0.6159 247.953884 -24.908181
55255.62547 10.886  0.020 W1 10  0.6203 247.953878 -24.908188
55255.29465 10.933  0.020 W1 10  0.6259 247.953876 -24.908191
55254.89761 10.996  0.021 W1 10  0.6378 247.953896 -24.908178
55255.36087 10.963  0.022 W1 10  0.6632 247.953891 -24.908193
56719.90097 10.922  0.015 W1  0  0.4907 247.953866 -24.908147
56720.29610 10.943  0.017 W1  5  0.5622 247.953826 -24.908200
57449.37708 10.940  0.020 W1 10  0.5684 247.953840 -24.908195
56720.03264 10.873  0.020 W1 10  0.5946 247.953857 -24.908194
57449.24592 11.055  0.023 W1 10  0.6011 247.953826 -24.908212
56898.99018 10.965  0.018 W1 10  0.6024 247.953818 -24.908215
57260.48829 10.945  0.021 W1 10  0.6057 247.953788 -24.908225
56719.96681 10.911  0.019 W1 10  0.6104 247.953832 -24.908213
56720.03277 10.941  0.020 W1 10  0.6139 247.953843 -24.908208
56899.45063 10.985  0.020 W1 10  0.6157 247.953746 -24.908231
57813.62087 10.977  0.021 W1 10  0.6370 247.953845 -24.908215
58544.39212 10.991  0.021 W1  5  0.6377 247.953812 -24.908228
56898.72697 11.037  0.021 W1 10  0.6400 247.953788 -24.908234
56902.87093 11.034  0.029 W1  0  0.6424 247.953828 -24.908224
56902.87106 11.071  0.022 W1  0  0.6502 247.953832 -24.908225
57260.94747 10.950  0.021 W1 10  0.6539 247.953810 -24.908233
58177.02989 10.985  0.018 W1 10  0.6547 247.953828 -24.908227
57446.62415 10.965  0.020 W1 10  0.6575 247.953833 -24.908227
56719.57168 10.920  0.016 W1 10  0.6601 247.953851 -24.908219
58908.61815 11.042  0.019 W1 10  0.6607 247.953836 -24.908226
57446.23080 11.050  0.018 W1 10  0.6609 247.953857 -24.908216
57446.49299 10.969  0.019 W1 10  0.6633 247.953840 -24.908225
57812.90039 10.928  0.019 W1 10  0.6634 247.953841 -24.908225
57446.16535 11.008  0.022 W1 10  0.6651 247.953860 -24.908216
56899.18742 10.918  0.018 W1 10  0.6652 247.953795 -24.908240
56719.70347 10.925  0.017 W1 10  0.6674 247.953853 -24.908220
57619.70276 10.925  0.017 W1  5  0.6700 247.953776 -24.908245
58340.72761 10.980  0.020 W1  5  0.6703 247.953749 -24.908246
57445.90316 11.065  0.019 W1 10  0.6704 247.953839 -24.908228
57445.77201 11.015  0.018 W1 10  0.6708 247.953844 -24.908226
57619.30967 10.960  0.019 W1  5  0.6743 247.953823 -24.908235
58177.48806 11.008  0.018 W1 10  0.6743 247.953828 -24.908234
57812.90051 10.930  0.020 W1 10  0.6773 247.953855 -24.908222
57619.76834 10.926  0.018 W1 10  0.6773 247.953818 -24.908238
57081.95187 10.945  0.019 W1 10  0.6781 247.953828 -24.908234
57449.50811 10.921  0.018 W1 10  0.6807 247.953796 -24.908244
58543.99964 10.958  0.020 W1 10  0.6808 247.953850 -24.908226
57081.55776 10.959  0.017 W1 10  0.6827 247.953847 -24.908228
56898.85851 11.051  0.022 W1 10  0.6829 247.953804 -24.908243
58707.63712 10.929  0.021 W1  5  0.6882 247.953811 -24.908243
57082.28028 10.978  0.018 W1 10  0.6914 247.953853 -24.908228
57980.02352 10.948  0.017 W1  5  0.6935 247.953827 -24.908240
57260.35713 10.914  0.017 W1 10  0.6956 247.953840 -24.908235
57081.75488 10.953  0.018 W1 10  0.6961 247.953867 -24.908222
57980.61233 11.009  0.027 W1 10  0.6991 247.953789 -24.908251
59071.48313 10.952  0.021 W1 10  0.6991 247.953807 -24.908247
57082.14887 10.957  0.017 W1 10  0.7000 247.953859 -24.908227
57813.35893 10.954  0.020 W1 10  0.7001 247.953856 -24.908229
58544.52302 10.984  0.019 W1 10  0.7017 247.953822 -24.908244
56898.46389 11.065  0.018 W1 10  0.7018 247.953862 -24.908227
57980.15404 10.956  0.018 W1 10  0.7025 247.953797 -24.908251
57813.16245 10.951  0.019 W1 10  0.7047 247.953843 -24.908237
57261.07876 10.981  0.019 W1 10  0.7066 247.953835 -24.908241
57813.22790 10.945  0.018 W1 10  0.7078 247.953848 -24.908235
57081.68918 10.952  0.017 W1 10  0.7082 247.953881 -24.908217
58908.48738 10.950  0.019 W1 10  0.7085 247.953750 -24.908257
58707.57167 10.959  0.019 W1  5  0.7123 247.953804 -24.908252
56899.45050 10.967  0.019 W1 10  0.7126 247.953809 -24.908251
57260.81632 11.029  0.017 W1 10  0.7127 247.953818 -24.908248
56898.85864 11.005  0.020 W1 10  0.7135 247.953825 -24.908246
57081.82046 10.926  0.021 W1 10  0.7152 247.953856 -24.908234
58177.29170 10.977  0.021 W1 10  0.7176 247.953857 -24.908234
57261.34108 10.974  0.017 W1 10  0.7193 247.953820 -24.908250
58707.89880 10.917  0.017 W1 10  0.7200 247.953830 -24.908246
56719.83514 10.935  0.017 W1  5  0.7204 247.953871 -24.908227
58908.81438 11.022  0.017 W1 10  0.7205 247.953821 -24.908250
57082.01758 10.963  0.018 W1 10  0.7214 247.953859 -24.908234
58340.53088 10.915  0.016 W1 10  0.7224 247.953823 -24.908250
57619.89937 10.915  0.019 W1 10  0.7234 247.953845 -24.908241
57619.57173 10.936  0.017 W1 10  0.7243 247.953857 -24.908237
56899.31896 10.963  0.018 W1 10  0.7262 247.953835 -24.908246
58544.85015 10.974  0.019 W1 10  0.7281 247.953827 -24.908250
57813.35880 10.951  0.020 W1 10  0.7283 247.953837 -24.908246
57619.44070 10.972  0.019 W1 10  0.7291 247.953782 -24.908260
58177.74987 10.967  0.019 W1 10  0.7299 247.953861 -24.908236
59072.33337 11.039  0.017 W1  5  0.7301 247.953802 -24.908257
