# MJD mag magerr filter flag distance ra dec
55250.82726 13.273  0.039 W1 10  0.1264  68.213363  17.502469
55248.57758 13.232  0.036 W1 10  0.1432  68.213364  17.502489
55251.29039 13.226  0.037 W1 10  0.1572  68.213358  17.502488
55250.69482 13.216  0.041 W1 10  0.1948  68.213395  17.502524
55251.42269 13.229  0.036 W1 10  0.2092  68.213427  17.502522
55248.97462 13.226  0.047 W1 10  0.2135  68.213338  17.502478
55250.95956 13.246  0.037 W1 10  0.2219  68.213350  17.502509
55251.22417 13.292  0.038 W1 10  0.2286  68.213340  17.502496
55251.15808 13.183  0.043 W1 10  0.2772  68.213371  17.502542
55248.70988 13.323  0.043 W1 10  0.2789  68.213324  17.502496
55248.71001 13.277  0.042 W1 10  0.2964  68.213314  17.502459
55248.84231 13.225  0.045 W1 10  0.3142  68.213308  17.502470
55251.55499 13.345  0.037 W1 10  0.3173  68.213334  17.502532
55248.90840 13.295  0.052 W1 10  0.3404  68.213355  17.502554
55248.44527 13.223  0.037 W1 10  0.3433  68.213339  17.502545
55251.09187 13.323  0.040 W1 10  0.3741  68.213315  17.502535
55251.02565 13.273  0.038 W1 10  0.3767  68.213314  17.502535
55248.77610 13.340  0.039 W1 10  0.4342  68.213307  17.502551
57265.96715 13.343  0.035 W1 10  0.0087  68.213398  17.502471
57633.23229 13.249  0.036 W1 10  0.0115  68.213403  17.502469
58728.67002 13.237  0.037 W1 10  0.0230  68.213398  17.502464
56713.61023 13.298  0.035 W1 10  0.0248  68.213393  17.502473
56712.88568 13.229  0.035 W1 10  0.0341  68.213407  17.502463
57266.09831 13.288  0.035 W1 10  0.0357  68.213409  17.502465
57434.66047 12.944  0.067 W1 10  0.0379  68.213403  17.502480
59093.22795 13.308  0.037 W1 10  0.0400  68.213394  17.502479
57997.53743 13.242  0.035 W1 10  0.0441  68.213397  17.502482
57265.83586 13.285  0.040 W1 10  0.0471  68.213414  17.502468
57798.65517 13.256  0.036 W1 10  0.0477  68.213414  17.502470
57798.72075 13.298  0.037 W1 10  0.0500  68.213400  17.502456
58365.03894 13.247  0.042 W1 10  0.0506  68.213399  17.502484
