# MJD mag magerr filter flag distance ra dec
55263.79088  9.684  0.030 W1 10  0.1164  83.771320  -5.340111
55264.12170  9.670  0.033 W1 10  0.1445  83.771298  -5.340056
55263.65858  9.677  0.030 W1 10  0.1517  83.771352  -5.340044
55263.85697 10.285  0.125 W1 10  0.2317  83.771305  -5.340139
55263.12923  9.768  0.029 W1 10  0.2418  83.771387  -5.340116
55264.25401  9.752  0.027 W1 10  0.3165  83.771335  -5.339992
55263.39384  9.660  0.038 W1 10  0.3645  83.771289  -5.339987
55263.85710  9.629  0.030 W1 10  0.5057  83.771189  -5.340090
55263.26154  9.617  0.060 W1 10  0.5565  83.771475  -5.340136
55263.98940  9.737  0.033 W1 10  0.6002  83.771366  -5.339917
55263.52627  9.756  0.033 W1 10  0.7297  83.771510  -5.340175
55263.72466  9.657  0.032 W1 10  0.9822  83.771603  -5.340063
55263.59236  9.679  0.037 W1 10  1.4799  83.771616  -5.340376
57087.42982  9.214  0.020 W1 10  0.0770  83.771351  -5.340084
57281.71441  9.329  0.027 W1 10  0.0909  83.771306  -5.340071
59108.92730  9.548  0.020 W1 10  0.1367  83.771368  -5.340077
58376.88747  9.503  0.018 W1 10  0.1423  83.771368  -5.340068
58535.06269  9.567  0.021 W1 10  0.1604  83.771370  -5.340060
58012.59947  9.460  0.017 W1  5  0.1728  83.771375  -5.340097
56728.35723  9.613  0.023 W1  0  0.1737  83.771374  -5.340100
57086.97013  9.302  0.018 W1  0  0.1759  83.771379  -5.340087
58013.05776  9.529  0.023 W1 10  0.1813  83.771380  -5.340085
57811.02826  9.467  0.018 W1 10  0.2088  83.771325  -5.340022
57281.84570  9.271  0.020 W1  5  0.2280  83.771393  -5.340069
57446.78218  9.491  0.018 W1 10  0.2280  83.771394  -5.340084
58013.31969  9.626  0.029 W1 10  0.2370  83.771377  -5.340126
58012.99231  9.594  0.024 W1 10  0.2421  83.771394  -5.340101
57447.04437  9.532  0.018 W1 10  0.2571  83.771400  -5.340067
56728.29139  9.605  0.022 W1  0  0.2604  83.771375  -5.340137
58377.21473  9.476  0.019 W1 10  0.2761  83.771407  -5.340076
58168.09057  9.438  0.019 W1 10  0.2763  83.771406  -5.340095
56919.94504  9.373  0.019 W1 10  0.2830  83.771390  -5.340131
58013.12321  9.477  0.019 W1 10  0.2838  83.771408  -5.340065
57087.36424  9.514  0.027 W1 10  0.2905  83.771402  -5.340044
58534.60478  9.691  0.029 W1  5  0.2925  83.771409  -5.340099
57645.94576  9.589  0.023 W1 10  0.2961  83.771412  -5.340092
