# MJD mag magerr filter distance ra dec
55241.30840 11.031  0.033 W1  0.8666  56.038302  32.043849
55241.30840  9.710  0.045 W2  0.8666  56.038302  32.043849
55241.30840  1.321  0.056 W1mW2  0.8666  56.038302  32.043849
56705.99078 10.866  0.021 W1  0.7395  56.038343  32.043814
56705.99078  9.638  0.020 W2  0.7395  56.038343  32.043814
56705.99078  1.228  0.029 W1mW2  0.7395  56.038343  32.043814
56896.70119 10.852  0.056 W1  0.8076  56.038355  32.043833
56896.70119  9.572  0.032 W2  0.8076  56.038355  32.043833
56896.70119  1.280  0.065 W1mW2  0.8076  56.038355  32.043833
57065.13931 10.785  0.026 W1  0.7040  56.038337  32.043805
57065.13931  9.523  0.017 W2  0.7040  56.038337  32.043805
57065.13931  1.261  0.031 W1mW2  0.7040  56.038337  32.043805
57258.55705 10.944  0.032 W1  0.8158  56.038354  32.043835
57258.55705  9.720  0.027 W2  0.8158  56.038354  32.043835
57258.55705  1.224  0.042 W1mW2  0.8158  56.038354  32.043835
57424.26032 10.978  0.035 W1  0.7229  56.038350  32.043810
57424.26032  9.782  0.026 W2  0.7229  56.038350  32.043810
57424.26032  1.195  0.043 W1mW2  0.7229  56.038350  32.043810
57624.04786 10.966  0.040 W1  0.8105  56.038353  32.043834
57624.04786  9.729  0.030 W2  0.8105  56.038353  32.043834
57624.04786  1.236  0.051 W1mW2  0.8105  56.038353  32.043834
57788.42369 10.963  0.025 W1  0.7011  56.038351  32.043804
57788.42369  9.666  0.021 W2  0.7011  56.038351  32.043804
57788.42369  1.297  0.033 W1mW2  0.7011  56.038351  32.043804
57791.26317 10.877  0.031 W1  0.7182  56.038343  32.043809
57791.26317  9.629  0.026 W2  0.7182  56.038343  32.043809
57791.26317  1.248  0.040 W1mW2  0.7182  56.038343  32.043809
57989.73269 11.070  0.041 W1  0.8030  56.038360  32.043831
57989.73269  9.628  0.036 W2  0.8030  56.038360  32.043831
57989.73269  1.443  0.054 W1mW2  0.8030  56.038360  32.043831
58148.37850 10.800  0.042 W1  0.6895  56.038349  32.043800
58148.37850  9.433  0.041 W2  0.6895  56.038349  32.043800
58148.37850  1.367  0.059 W1mW2  0.6895  56.038349  32.043800
58353.94679 10.983  0.047 W1  0.8146  56.038370  32.043833
58353.94679  9.652  0.038 W2  0.8146  56.038370  32.043833
58353.94679  1.331  0.061 W1mW2  0.8146  56.038370  32.043833
58512.59071 11.366  0.032 W1  0.6981  56.038335  32.043802
58512.59071  9.997  0.023 W2  0.6981  56.038335  32.043802
58512.59071  1.369  0.040 W1mW2  0.6981  56.038335  32.043802
58719.84258 11.102  0.077 W1  0.7979  56.038357  32.043830
58719.84258  9.879  0.061 W2  0.7979  56.038357  32.043830
58719.84258  1.223  0.098 W1mW2  0.7979  56.038357  32.043830
58877.39458 11.151  0.027 W1  0.6951  56.038351  32.043801
58877.39458  9.836  0.025 W2  0.6951  56.038351  32.043801
58877.39458  1.315  0.037 W1mW2  0.6951  56.038351  32.043801
59084.85505 11.075  0.022 W1  0.8363  56.038379  32.043838
59084.85505  9.814  0.021 W2  0.8363  56.038379  32.043838
59084.85505  1.261  0.031 W1mW2  0.8363  56.038379  32.043838
59085.32454 11.112  0.032 W1  0.8522  56.038365  32.043845
59085.32454  9.839  0.026 W2  0.8522  56.038365  32.043845
59085.32454  1.273  0.041 W1mW2  0.8522  56.038365  32.043845
