# MJD mag magerr filter distance ra dec
55284.27419 11.009  0.033 W1  1.7597 277.361691   0.663820
55284.27419 10.170  0.050 W2  1.7597 277.361691   0.663820
55284.27419  0.839  0.060 W1mW2  1.7597 277.361691   0.663820
56748.17666 10.908  0.045 W1  1.7226 277.361689   0.663800
56748.17666 10.072  0.031 W2  1.7226 277.361689   0.663800
56748.17666  0.836  0.054 W1mW2  1.7226 277.361689   0.663800
56928.49423 11.022  0.037 W1  1.6880 277.361689   0.663774
56928.49423 10.111  0.033 W2  1.6880 277.361689   0.663774
56928.49423  0.911  0.049 W1mW2  1.6880 277.361689   0.663774
57110.05850 10.916  0.032 W1  1.7160 277.361687   0.663799
57110.05850 10.067  0.025 W2  1.7160 277.361687   0.663799
57110.05850  0.849  0.041 W1mW2  1.7160 277.361687   0.663799
57288.64833 10.991  0.038 W1  1.6916 277.361688   0.663780
57288.64833 10.184  0.035 W2  1.6916 277.361688   0.663780
57288.64833  0.807  0.052 W1mW2  1.6916 277.361688   0.663780
57474.66183 11.189  0.040 W1  1.7343 277.361696   0.663790
57474.66183 10.335  0.041 W2  1.7343 277.361696   0.663790
57474.66183  0.854  0.057 W1mW2  1.7343 277.361696   0.663790
57648.59804 11.060  0.055 W1  1.7301 277.361703   0.663771
57648.59804 10.207  0.053 W2  1.7301 277.361703   0.663771
57648.59804  0.853  0.076 W1mW2  1.7301 277.361703   0.663771
57841.41672 10.985  0.051 W1  1.7566 277.361701   0.663795
57841.41672 10.214  0.029 W2  1.7566 277.361701   0.663795
57841.41672  0.771  0.059 W1mW2  1.7566 277.361701   0.663795
58009.15160 10.982  0.051 W1  1.6733 277.361687   0.663767
58009.15160 10.136  0.034 W2  1.6733 277.361687   0.663767
58009.15160  0.846  0.061 W1mW2  1.6733 277.361687   0.663767
58205.63160 11.089  0.049 W1  1.7354 277.361701   0.663780
58205.63160 10.255  0.046 W2  1.7354 277.361701   0.663780
58205.63160  0.834  0.067 W1mW2  1.7354 277.361701   0.663780
58369.55966 10.927  0.046 W1  1.7189 277.361700   0.663770
58369.55966 10.078  0.034 W2  1.7189 277.361700   0.663770
58369.55966  0.849  0.057 W1mW2  1.7189 277.361700   0.663770
58571.27581 10.929  0.058 W1  1.7472 277.361701   0.663789
58571.27581 10.086  0.042 W2  1.7472 277.361701   0.663789
58571.27581  0.843  0.071 W1mW2  1.7472 277.361701   0.663789
58735.59086 10.965  0.053 W1  1.6840 277.361690   0.663769
58735.59086 10.130  0.041 W2  1.6840 277.361690   0.663769
58735.59086  0.835  0.067 W1mW2  1.6840 277.361690   0.663769
58936.94291 10.884  0.035 W1  1.7496 277.361704   0.663784
58936.94291 10.026  0.027 W2  1.7496 277.361704   0.663784
58936.94291  0.858  0.044 W1mW2  1.7496 277.361704   0.663784
59100.97469 10.687  0.027 W1  1.6778 277.361691   0.663761
59100.97469  9.858  0.025 W2  1.6778 277.361691   0.663761
59100.97469  0.829  0.037 W1mW2  1.6778 277.361691   0.663761
