# MJD mag magerr filter flag distance ra dec
55264.12170  9.104  0.023 W1 10  1.2722  83.773785  -5.387971
55263.65858  9.159  0.020 W1 10  2.4011  83.773736  -5.388303
55263.79088  9.214  0.025 W1 10  2.4282  83.773564  -5.388206
55263.85697  9.621  0.028 W1 10  2.7502  83.773580  -5.388329
55264.12170  7.767  0.050 W2 10  1.2722  83.773785  -5.387971
55263.65858  8.547  0.186 W2 10  2.4011  83.773736  -5.388303
55263.79088  8.048  0.053 W2 10  2.4282  83.773564  -5.388206
55263.85697  8.589  0.053 W2 10  2.7502  83.773580  -5.388329
55264.12170  1.337  0.055 W1mW2 10  1.2722  83.773785  -5.387971
55263.65858  0.612  0.187 W1mW2 10  2.4011  83.773736  -5.388303
55263.79088  1.166  0.058 W1mW2 10  2.4282  83.773564  -5.388206
55263.85697  1.032  0.060 W1mW2 10  2.7502  83.773580  -5.388329
