# MJD mag magerr filter distance ra dec
55283.18267  9.383  0.039 W1  1.6559 277.067948  -0.054541
55283.18267  8.815  0.054 W2  1.6559 277.067948  -0.054541
55283.18267  0.568  0.067 W1mW2  1.6559 277.067948  -0.054541
56747.84762  9.468  0.031 W1  1.6475 277.067949  -0.054529
56747.84762  8.917  0.044 W2  1.6475 277.067949  -0.054529
56747.84762  0.551  0.054 W1mW2  1.6475 277.067949  -0.054529
56928.11357  9.353  0.046 W1  1.6800 277.067952  -0.054553
56928.11357  8.774  0.053 W2  1.6800 277.067952  -0.054553
56928.11357  0.579  0.070 W1mW2  1.6800 277.067952  -0.054553
57109.75719  9.454  0.018 W1  1.6747 277.067955  -0.054536
57109.75719  8.900  0.043 W2  1.6747 277.067955  -0.054536
57109.75719  0.553  0.046 W1mW2  1.6747 277.067955  -0.054536
57287.91522  9.497  0.043 W1  1.6818 277.067954  -0.054550
57287.91522  8.942  0.042 W2  1.6818 277.067954  -0.054550
57287.91522  0.555  0.061 W1mW2  1.6818 277.067954  -0.054550
57474.42368  9.399  0.023 W1  1.6659 277.067950  -0.054546
57474.42368  8.841  0.052 W2  1.6659 277.067950  -0.054546
57474.42368  0.558  0.057 W1mW2  1.6659 277.067950  -0.054546
57648.24309  9.399  0.032 W1  1.6738 277.067950  -0.054556
57648.24309  8.839  0.057 W2  1.6738 277.067950  -0.054556
57648.24309  0.560  0.065 W1mW2  1.6738 277.067950  -0.054556
57841.09448  9.487  0.023 W1  1.6876 277.067956  -0.054547
57841.09448  8.936  0.042 W2  1.6876 277.067956  -0.054547
57841.09448  0.551  0.048 W1mW2  1.6876 277.067956  -0.054547
58008.74855  9.361  0.026 W1  1.6911 277.067956  -0.054552
58008.74855  8.800  0.044 W2  1.6911 277.067956  -0.054552
58008.74855  0.561  0.051 W1mW2  1.6911 277.067956  -0.054552
58205.21127  9.284  0.019 W1  1.7003 277.067961  -0.054543
58205.21127  8.736  0.043 W2  1.7003 277.067961  -0.054543
58205.21127  0.548  0.047 W1mW2  1.7003 277.067961  -0.054543
58369.28627  9.403  0.020 W1  1.7019 277.067956  -0.054563
58369.28627  8.862  0.043 W2  1.7019 277.067956  -0.054563
58369.28627  0.541  0.047 W1mW2  1.7019 277.067956  -0.054563
58570.69530  9.447  0.036 W1  1.7151 277.067963  -0.054550
58570.69530  8.894  0.046 W2  1.7151 277.067963  -0.054550
58570.69530  0.553  0.058 W1mW2  1.7151 277.067963  -0.054550
58734.76145  9.465  0.034 W1  1.7178 277.067961  -0.054560
58734.76145  8.919  0.051 W2  1.7178 277.067961  -0.054560
58734.76145  0.547  0.061 W1mW2  1.7178 277.067961  -0.054560
58936.54441  9.446  0.019 W1  1.7291 277.067968  -0.054549
58936.54441  8.895  0.042 W2  1.7291 277.067968  -0.054549
58936.54441  0.551  0.046 W1mW2  1.7291 277.067968  -0.054549
59100.56803  9.510  0.021 W1  1.7248 277.067963  -0.054562
59100.56803  8.964  0.046 W2  1.7248 277.067963  -0.054562
59100.56803  0.546  0.050 W1mW2  1.7248 277.067963  -0.054562
