# MJD mag magerr filter distance ra dec
55237.86167 13.693  0.050 W1  1.2292  52.266177  30.941556
55237.86167 13.002  0.120 W2  1.2292  52.266177  30.941556
55237.86167  0.691  0.130 W1mW2  1.2292  52.266177  30.941556
55238.34137 13.627  0.084 W1  1.2967  52.266216  30.941532
55238.34137 12.994  0.078 W2  1.2967  52.266216  30.941532
55238.34137  0.633  0.114 W1mW2  1.2967  52.266216  30.941532
56702.74498 13.612  0.068 W1  1.2404  52.266212  30.941496
56702.74498 12.963  0.132 W2  1.2404  52.266212  30.941496
56702.74498  0.649  0.148 W1mW2  1.2404  52.266212  30.941496
56703.16652 13.592  0.062 W1  1.2016  52.266189  30.941513
56703.16652 12.925  0.099 W2  1.2016  52.266189  30.941513
56703.16652  0.667  0.116 W1mW2  1.2016  52.266189  30.941513
56892.90405 13.641  0.044 W1  1.2756  52.266207  30.941535
56892.90405 12.881  0.062 W2  1.2756  52.266207  30.941535
56892.90405  0.760  0.076 W1mW2  1.2756  52.266207  30.941535
56893.45947 13.526  0.056 W1  1.2428  52.266200  30.941524
56893.45947 12.842  0.126 W2  1.2428  52.266200  30.941524
56893.45947  0.685  0.138 W1mW2  1.2428  52.266200  30.941524
57061.73995 13.420  0.087 W1  1.2812  52.266217  30.941516
57061.73995 12.746  0.067 W2  1.2812  52.266217  30.941516
57061.73995  0.675  0.110 W1mW2  1.2812  52.266217  30.941516
57062.23809 13.461  0.053 W1  1.2299  52.266210  30.941483
57062.23809 12.783  0.072 W2  1.2299  52.266210  30.941483
57062.23809  0.678  0.089 W1mW2  1.2299  52.266210  30.941483
57254.87815 13.754  0.047 W1  1.3794  52.266259  30.941496
57254.87815 13.058  0.116 W2  1.3794  52.266259  30.941496
57254.87815  0.696  0.125 W1mW2  1.3794  52.266259  30.941496
57255.39635 13.821  0.072 W1  1.3504  52.266234  30.941530
57255.39635 13.044  0.110 W2  1.3504  52.266234  30.941530
57255.39635  0.777  0.132 W1mW2  1.3504  52.266234  30.941530
57421.50519 13.248  0.073 W1  1.2834  52.266220  30.941512
57421.50519 12.493  0.090 W2  1.2834  52.266220  30.941512
57421.50519  0.755  0.116 W1mW2  1.2834  52.266220  30.941512
57422.01175 13.258  0.076 W1  1.2281  52.266202  30.941508
57422.01175 12.577  0.076 W2  1.2281  52.266202  30.941508
57422.01175  0.681  0.107 W1mW2  1.2281  52.266202  30.941508
57619.48979 13.382  0.068 W1  1.3290  52.266228  30.941529
57619.48979 12.661  0.080 W2  1.3290  52.266228  30.941529
57619.48979  0.721  0.105 W1mW2  1.3290  52.266228  30.941529
57625.23699 13.521  0.044 W1  1.3362  52.266238  30.941514
57625.23699 12.828  0.078 W2  1.3362  52.266238  30.941514
57625.23699  0.693  0.090 W1mW2  1.3362  52.266238  30.941514
57784.90490 13.325  0.036 W1  1.2025  52.266196  30.941505
57784.90490 12.792  0.063 W2  1.2025  52.266196  30.941505
57784.90490  0.533  0.073 W1mW2  1.2025  52.266196  30.941505
57785.39315 13.465  0.064 W1  1.3128  52.266235  30.941498
57785.39315 12.773  0.115 W2  1.3128  52.266235  30.941498
57785.39315  0.692  0.132 W1mW2  1.3128  52.266235  30.941498
57789.42389 13.639  0.045 W1  1.4056  52.266273  30.941480
57789.42389 13.025  0.098 W2  1.4056  52.266273  30.941480
57789.42389  0.614  0.108 W1mW2  1.4056  52.266273  30.941480
57986.50839 13.073  0.066 W1  1.3330  52.266227  30.941533
57986.50839 12.331  0.094 W2  1.3330  52.266227  30.941533
57986.50839  0.743  0.115 W1mW2  1.3330  52.266227  30.941533
58142.53856 13.436  0.062 W1  1.3303  52.266240  30.941501
58142.53856 12.612  0.080 W2  1.3303  52.266240  30.941501
58142.53856  0.824  0.101 W1mW2  1.3303  52.266240  30.941501
58144.99273 13.193  0.040 W1  1.4301  52.266271  30.941511
58144.99273 12.483  0.073 W2  1.4301  52.266271  30.941511
58144.99273  0.710  0.083 W1mW2  1.4301  52.266271  30.941511
58145.46543 13.187  0.059 W1  1.2669  52.266212  30.941517
58145.46543 12.454  0.147 W2  1.2669  52.266212  30.941517
58145.46543  0.733  0.158 W1mW2  1.2669  52.266212  30.941517
58350.61967 13.369  0.089 W1  1.3679  52.266232  30.941546
58350.61967 12.681  0.087 W2  1.3679  52.266232  30.941546
58350.61967  0.688  0.124 W1mW2  1.3679  52.266232  30.941546
58351.09736 13.424  0.057 W1  1.2721  52.266201  30.941539
58351.09736 12.665  0.189 W2  1.2721  52.266201  30.941539
58351.09736  0.759  0.197 W1mW2  1.2721  52.266201  30.941539
58508.96435 13.307  0.041 W1  1.3518  52.266262  30.941450
58508.96435 12.527  0.050 W2  1.3518  52.266262  30.941450
58508.96435  0.780  0.065 W1mW2  1.3518  52.266262  30.941450
58509.52946 13.328  0.055 W1  1.2890  52.266222  30.941510
58509.52946 12.556  0.083 W2  1.2890  52.266222  30.941510
58509.52946  0.772  0.100 W1mW2  1.2890  52.266222  30.941510
58714.77047 13.299  0.052 W1  1.3394  52.266231  30.941532
58714.77047 12.583  0.090 W2  1.3394  52.266231  30.941532
58714.77047  0.715  0.104 W1mW2  1.3394  52.266231  30.941532
58715.24331 13.374  0.082 W1  1.3207  52.266227  30.941520
58715.24331 12.569  0.098 W2  1.3207  52.266227  30.941520
58715.24331  0.805  0.128 W1mW2  1.3207  52.266227  30.941520
58718.85471 13.248  0.037 W1  1.4260  52.266261  30.941532
58718.85471 12.568  0.079 W2  1.4260  52.266261  30.941532
58718.85471  0.680  0.087 W1mW2  1.4260  52.266261  30.941532
58873.64737 13.348  0.074 W1  1.3023  52.266224  30.941515
58873.64737 12.633  0.105 W2  1.3023  52.266224  30.941515
58873.64737  0.715  0.128 W1mW2  1.3023  52.266224  30.941515
58874.11826 13.371  0.038 W1  1.3833  52.266257  30.941507
58874.11826 12.646  0.055 W2  1.3833  52.266257  30.941507
58874.11826  0.725  0.067 W1mW2  1.3833  52.266257  30.941507
59081.83062 13.152  0.066 W1  1.3996  52.266249  30.941537
