# MJD mag magerr filter flag distance ra dec
55237.07884  8.165  0.042 W1 10  0.3085 315.372080  77.043696
55238.26983  8.095  0.044 W1 10  0.3488 315.372290  77.043695
55237.80671  8.165  0.041 W1 10  0.3680 315.372208  77.043708
55237.27736  8.150  0.040 W1 10  0.3800 315.372196  77.043712
55237.93901  8.144  0.041 W1 10  0.3894 315.372279  77.043708
55237.60819  8.192  0.041 W1 10  0.3896 315.371976  77.043716
55236.94654  8.162  0.039 W1 10  0.3896 315.372191  77.043715
55236.68193  8.172  0.041 W1 10  0.3900 315.372182  77.043716
55238.13753  8.186  0.043 W1 10  0.4004 315.372316  77.043708
55236.74802  8.171  0.043 W1 10  0.4173 315.372223  77.043721
55237.14506  8.185  0.041 W1 10  0.4283 315.372178  77.043727
55238.33605  8.147  0.040 W1 10  0.4379 315.372202  77.043729
55237.01275  8.171  0.040 W1 10  0.4386 315.372179  77.043730
55237.87292  8.174  0.042 W1 10  0.4444 315.372248  77.043728
55237.67440  8.141  0.041 W1 10  0.4584 315.372105  77.043737
55237.54210  8.154  0.040 W1 10  0.4593 315.372299  77.043728
55236.81423  8.140  0.040 W1 10  0.4672 315.372253  77.043734
55237.21127  8.171  0.041 W1 10  0.4731 315.372231  77.043737
55237.74062  8.314  0.044 W1 10  0.4762 315.372290  77.043734
55238.00523  8.164  0.040 W1 10  0.4786 315.372329  77.043731
55236.61571  8.158  0.040 W1 10  0.4987 315.372162  77.043747
55236.28489  8.136  0.041 W1 10  0.5082 315.372132  77.043751
55237.34358  8.164  0.041 W1 10  0.5198 315.372285  77.043747
55238.07144  8.225  0.044 W1 10  0.5226 315.372256  77.043750
55236.15259  8.209  0.043 W1 10  0.5603 315.372269  77.043760
55236.02028  8.164  0.043 W1 10  0.5784 315.372141  77.043770
55236.88045  8.190  0.044 W1 10  0.6125 315.372063  77.043780
55238.26996  8.197  0.040 W1 10  0.6308 315.372220  77.043782
55236.35111  8.161  0.042 W1 10  0.6388 315.372169  77.043786
55238.73309  8.225  0.042 W1 10  0.6743 315.372413  77.043782
55238.60079  8.206  0.043 W1 10  0.6901 315.372323  77.043794
57986.06620  8.408  0.035 W1  0  0.1676 315.372011  77.043654
58873.08307  8.263  0.037 W1  0  0.1945 315.372064  77.043664
57254.80124  8.201  0.037 W1 10  0.3182 315.372043  77.043698
57619.39511  8.129  0.035 W1 10  0.3218 315.372150  77.043698
57619.98481  8.064  0.037 W1  0  0.3288 315.371782  77.043672
58141.79717  7.890  0.038 W1  0  0.3435 315.372402  77.043672
58713.54432  8.236  0.036 W1  5  0.3576 315.372030  77.043709
57254.34206  8.243  0.036 W1 10  0.3581 315.371981  77.043707
57253.88288  8.270  0.035 W1 10  0.3699 315.372006  77.043711
57060.84800  8.182  0.034 W1 10  0.3757 315.372047  77.043714
56891.31411  8.225  0.037 W1 10  0.3757 315.371981  77.043712
58350.03906  8.193  0.036 W1  5  0.3759 315.372135  77.043714
56702.62454  8.249  0.035 W1  0  0.3781 315.372541  77.043591
56893.68209  8.216  0.035 W1 10  0.3814 315.371981  77.043714
57985.08405  8.167  0.035 W1 10  0.3857 315.372020  77.043716
56892.43227  8.258  0.035 W1 10  0.3964 315.371969  77.043717
57619.26408  8.141  0.035 W1  5  0.3987 315.372255  77.043714
57985.60779  8.220  0.037 W1 10  0.3995 315.372195  77.043718
58350.30087  8.210  0.036 W1 10  0.4009 315.372062  77.043721
58142.18937  7.844  0.039 W1  0  0.4014 315.372234  77.043716
57618.28141  8.114  0.035 W1  5  0.4022 315.372071  77.043722
57618.54347  8.144  0.034 W1 10  0.4025 315.372043  77.043722
58145.85481  7.828  0.040 W1  5  0.4047 315.372208  77.043719
58508.71387  8.070  0.035 W1  0  0.4048 315.372459  77.043684
57619.00202  8.080  0.037 W1 10  0.4049 315.372191  77.043720
56892.89272  8.214  0.036 W1 10  0.4056 315.372025  77.043722
57255.91647  8.211  0.036 W1  5  0.4058 315.371868  77.043712
58350.16997  8.236  0.036 W1 10  0.4064 315.372161  77.043721
57060.05978  8.135  0.037 W1 10  0.4067 315.371922  77.043717
58714.85271  8.230  0.037 W1  5  0.4084 315.371960  77.043720
57618.41245  8.135  0.035 W1 10  0.4102 315.372026  77.043723
58712.62863  8.221  0.037 W1 10  0.4103 315.371981  77.043722
57618.34699  8.148  0.035 W1 10  0.4108 315.372073  77.043724
57618.67450  8.160  0.035 W1  5  0.4118 315.372127  77.043724
58350.23542  8.245  0.036 W1  0  0.4122 315.372123  77.043724
57255.19484  8.196  0.036 W1 10  0.4142 315.371961  77.043722
58509.30281  8.034  0.036 W1  0  0.4148 315.372230  77.043720
56702.03166  8.102  0.036 W1 10  0.4154 315.372051  77.043725
56892.56381  8.253  0.037 W1 10  0.4182 315.372000  77.043725
56702.49275  8.104  0.034 W1 10  0.4183 315.372123  77.043726
57060.97942  8.160  0.035 W1 10  0.4199 315.372018  77.043726
57619.72275  8.151  0.035 W1 10  0.4257 315.372064  77.043728
58873.01762  8.223  0.035 W1 10  0.4263 315.371928  77.043723
57784.39223  7.879  0.038 W1  5  0.4264 315.372294  77.043718
58350.56267  8.212  0.037 W1 10  0.4271 315.372035  77.043728
56892.30073  8.250  0.035 W1 10  0.4285 315.372029  77.043729
56893.28747  8.204  0.035 W1 10  0.4298 315.371952  77.043726
57254.86682  8.228  0.036 W1 10  0.4311 315.372095  77.043730
58713.67522  8.235  0.035 W1  5  0.4334 315.372044  77.043730
57061.89905  8.181  0.035 W1 10  0.4336 315.372065  77.043730
57254.14532  8.255  0.035 W1 10  0.4340 315.371947  77.043727
57255.65402  8.192  0.036 W1 10  0.4341 315.372027  77.043730
57062.35887  8.167  0.036 W1 10  0.4344 315.372155  77.043729
56893.87946  8.186  0.036 W1 10  0.4355 315.372100  77.043731
56893.35318  8.193  0.037 W1  5  0.4360 315.372103  77.043731
57421.43306  7.704  0.046 W1 10  0.4362 315.372210  77.043728
57420.05628  7.747  0.045 W1 10  0.4365 315.372184  77.043729
58509.23736  8.064  0.035 W1 10  0.4373 315.372128  77.043731
57254.01416  8.236  0.035 W1 10  0.4383 315.371936  77.043727
57061.30782  8.179  0.035 W1 10  0.4386 315.372046  77.043732
57253.09580  8.257  0.038 W1 10  0.4388 315.371883  77.043724
58714.06767  8.207  0.035 W1 10  0.4393 315.372094  77.043732
58509.36814  8.036  0.036 W1 10  0.4441 315.372161  77.043732
57618.08493  8.134  0.035 W1 10  0.4442 315.372014  77.043733
56702.75621  8.079  0.035 W1 10  0.4452 315.372097  77.043734
57986.00062  8.151  0.035 W1 10  0.4455 315.372144  77.043733
57253.55498  8.232  0.036 W1 10  0.4470 315.371968  77.043732
57254.67008  8.214  0.036 W1 10  0.4483 315.371993  77.043733
58714.59103  8.191  0.036 W1 10  0.4503 315.371967  77.043733
57617.75742  8.105  0.036 W1 10  0.4503 315.372003  77.043734
57060.05965  8.150  0.036 W1 10  0.4514 315.371924  77.043730
57421.43293  7.875  0.039 W1 10  0.4525 315.372177  77.043734
56701.57069  8.070  0.035 W1  5  0.4530 315.372152  77.043735
56892.36656  8.239  0.035 W1 10  0.4532 315.371994  77.043734
57255.12926  8.235  0.035 W1 10  0.4555 315.372005  77.043735
56893.55055  8.199  0.035 W1 10  0.4571 315.371978  77.043735
58349.38519  8.196  0.036 W1 10  0.4578 315.372007  77.043736
56702.29512  8.086  0.036 W1 10  0.4586 315.372060  77.043737
58873.27930  8.226  0.037 W1 10  0.4593 315.371997  77.043736
57255.06368  8.228  0.036 W1 10  0.4596 315.371920  77.043733
57617.29875  8.132  0.034 W1 10  0.4598 315.371959  77.043735
57783.80278  7.880  0.038 W1  0  0.4606 315.372491  77.043699
58507.53612  7.948  0.036 W1  0  0.4610 315.372626  77.043648
57061.76764  8.205  0.035 W1 10  0.4616 315.372104  77.043738
56893.15593  8.201  0.036 W1 10  0.4629 315.371896  77.043732
57619.46069  8.147  0.035 W1 10  0.4636 315.372100  77.043739
57984.82224  8.166  0.035 W1  5  0.4646 315.372027  77.043739
57421.56409  7.868  0.038 W1  5  0.4647 315.372261  77.043733
57625.09475  8.402  0.036 W1  0  0.4654 315.372641  77.043640
56893.02439  8.208  0.036 W1 10  0.4657 315.371985  77.043738
57617.56081  8.130  0.035 W1 10  0.4670 315.372029  77.043739
58350.03919  8.182  0.038 W1  5  0.4672 315.371915  77.043734
57255.39170  8.216  0.036 W1 10  0.4677 315.371964  77.043737
56702.16345  8.103  0.035 W1 10  0.4680 315.372111  77.043740
57062.22746  8.199  0.035 W1 10  0.4681 315.372149  77.043739
58714.46013  8.126  0.036 W1  5  0.4683 315.372100  77.043740
56893.61638  8.195  0.035 W1 10  0.4688 315.371966  77.043738
58873.47540  8.180  0.036 W1 10  0.4694 315.372034  77.043740
57254.21090  8.260  0.035 W1 10  0.4696 315.372010  77.043740
57255.26042  8.174  0.035 W1 10  0.4703 315.371936  77.043737
57619.13317  8.150  0.036 W1  5  0.4706 315.372174  77.043739
58873.60630  8.227  0.036 W1 10  0.4707 315.372022  77.043740
57785.30907  7.890  0.038 W1 10  0.4715 315.372173  77.043739
56894.01100  8.216  0.035 W1 10  0.4716 315.371998  77.043740
57060.51960  8.144  0.036 W1 10  0.4721 315.371916  77.043736
56891.77457  8.207  0.036 W1 10  0.4726 315.371905  77.043735
58349.90867  8.196  0.036 W1 10  0.4729 315.372108  77.043741
56893.41901  8.208  0.035 W1 10  0.4729 315.371950  77.043738
57253.22696  8.240  0.035 W1 10  0.4731 315.371827  77.043729
57986.26256  8.174  0.035 W1 10  0.4732 315.371988  77.043740
58714.72181  8.193  0.036 W1  5  0.4733 315.371737  77.043717
57619.59172  8.134  0.035 W1 10  0.4738 315.372090  77.043742
57785.30920  7.878  0.039 W1 10  0.4742 315.372418  77.043718
57784.58872  7.821  0.040 W1  5  0.4746 315.372322  77.043730
57255.32613  8.192  0.038 W1 10  0.4747 315.372037  77.043741
57617.95390  8.142  0.034 W1 10  0.4755 315.371992  77.043741
57785.04714  7.877  0.038 W1 10  0.4757 315.372324  77.043730
57619.65717  8.137  0.034 W1 10  0.4759 315.372016  77.043741
58348.73092  8.221  0.036 W1 10  0.4762 315.372125  77.043742
58714.32935  8.175  0.035 W1 10  0.4769 315.372243  77.043737
58508.51765  8.076  0.036 W1 10  0.4777 315.372119  77.043742
57255.45728  8.212  0.036 W1 10  0.4783 315.371989  77.043741
58872.55971  8.201  0.036 W1 10  0.4785 315.371975  77.043741
58348.86170  8.249  0.036 W1 10  0.4787 315.372134  77.043742
