# MJD mag magerr filter distance ra dec
55264.89274  8.178  0.061 W1  0.1723  85.579514 -10.002218
55264.89274  6.520  0.058 W2  0.1723  85.579514 -10.002218
55264.89274  1.658  0.084 W1mW2  0.1723  85.579514 -10.002218
55265.55234  8.169  0.065 W1  0.1310  85.579481 -10.002198
55265.55234  6.472  0.072 W2  0.1310  85.579481 -10.002198
55265.55234  1.697  0.097 W1mW2  0.1310  85.579481 -10.002198
56724.73472  7.291  0.093 W1  0.3694  85.579572 -10.002264
56724.73472  5.673  0.139 W2  0.3694  85.579572 -10.002264
56724.73472  1.618  0.167 W1mW2  0.3694  85.579572 -10.002264
56729.87089  7.152  0.119 W1  0.4291  85.579406 -10.002265
56729.87089  5.529  0.146 W2  0.4291  85.579406 -10.002265
56729.87089  1.623  0.188 W1mW2  0.4291  85.579406 -10.002265
56730.31306  7.180  0.126 W1  0.2997  85.579556 -10.002200
56730.31306  5.457  0.179 W2  0.2997  85.579556 -10.002200
56730.31306  1.723  0.219 W1mW2  0.2997  85.579556 -10.002200
56921.52445  7.579  0.076 W1  0.1773  85.579476 -10.002168
56921.52445  5.919  0.131 W2  0.1773  85.579476 -10.002168
56921.52445  1.659  0.151 W1mW2  0.1773  85.579476 -10.002168
56922.11634  7.604  0.062 W1  0.1636  85.579473 -10.002157
56922.11634  5.973  0.135 W2  0.1636  85.579473 -10.002157
56922.11634  1.631  0.149 W1mW2  0.1636  85.579473 -10.002157
57088.80809  7.935  0.039 W1  0.2538  85.579512 -10.002258
57088.80809  6.072  0.147 W2  0.2538  85.579512 -10.002258
57088.80809  1.864  0.152 W1mW2  0.2538  85.579512 -10.002258
57089.36334  7.891  0.055 W1  0.2847  85.579507 -10.002259
57089.36334  6.104  0.123 W2  0.2847  85.579507 -10.002259
57089.36334  1.787  0.134 W1mW2  0.2847  85.579507 -10.002259
57282.89598  7.703  0.045 W1  0.1547  85.579457 -10.002197
57282.89598  5.907  0.120 W2  0.1547  85.579457 -10.002197
57282.89598  1.796  0.128 W1mW2  0.1547  85.579457 -10.002197
57283.44601  7.619  0.099 W1  0.2361  85.579499 -10.002160
57283.44601  5.900  0.159 W2  0.2361  85.579499 -10.002160
57283.44601  1.719  0.187 W1mW2  0.2361  85.579499 -10.002160
57284.07672  7.629  0.053 W1  0.3463  85.579484 -10.002101
57284.07672  5.920  0.126 W2  0.3463  85.579484 -10.002101
57284.07672  1.709  0.137 W1mW2  0.3463  85.579484 -10.002101
57447.80823  7.972  0.039 W1  0.2441  85.579524 -10.002250
57447.80823  6.338  0.121 W2  0.2441  85.579524 -10.002250
57447.80823  1.634  0.127 W1mW2  0.2441  85.579524 -10.002250
57448.43636  7.977  0.055 W1  0.2271  85.579511 -10.002240
57448.43636  6.313  0.104 W2  0.2271  85.579511 -10.002240
57448.43636  1.663  0.118 W1mW2  0.2271  85.579511 -10.002240
57647.58984  7.777  0.062 W1  0.1904  85.579490 -10.002163
57647.58984  6.080  0.155 W2  0.1904  85.579490 -10.002163
57647.58984  1.697  0.167 W1mW2  0.1904  85.579490 -10.002163
57648.17393  7.778  0.055 W1  0.1089  85.579488 -10.002163
57648.17393  6.132  0.127 W2  0.1089  85.579488 -10.002163
57648.17393  1.646  0.138 W1mW2  0.1089  85.579488 -10.002163
57654.39733  7.876  0.039 W1  0.2168  85.579558 -10.002210
57654.39733  6.122  0.109 W2  0.2168  85.579558 -10.002210
57654.39733  1.754  0.116 W1mW2  0.2168  85.579558 -10.002210
57812.41574  7.457  0.104 W1  0.3169  85.579556 -10.002230
57812.41574  5.774  0.154 W2  0.3169  85.579556 -10.002230
57812.41574  1.683  0.186 W1mW2  0.3169  85.579556 -10.002230
57813.12297  7.516  0.062 W1  0.4241  85.579460 -10.002301
57813.12297  5.635  0.138 W2  0.4241  85.579460 -10.002301
57813.12297  1.881  0.151 W1mW2  0.4241  85.579460 -10.002301
57818.55842  7.412  0.078 W1  0.3281  85.579571 -10.002248
57818.55842  5.508  0.149 W2  0.3281  85.579571 -10.002248
57818.55842  1.904  0.168 W1mW2  0.3281  85.579571 -10.002248
58014.58619  7.829  0.052 W1  0.1830  85.579517 -10.002187
58014.58619  6.120  0.124 W2  0.1830  85.579517 -10.002187
58014.58619  1.710  0.134 W1mW2  0.1830  85.579517 -10.002187
58015.12086  7.803  0.046 W1  0.1516  85.579476 -10.002163
58015.12086  6.165  0.197 W2  0.1516  85.579476 -10.002163
58015.12086  1.638  0.202 W1mW2  0.1516  85.579476 -10.002163
58169.53690  8.084  0.051 W1  0.2072  85.579508 -10.002246
58169.53690  6.373  0.088 W2  0.2072  85.579508 -10.002246
58169.53690  1.712  0.102 W1mW2  0.2072  85.579508 -10.002246
58170.11870  8.053  0.039 W1  0.1885  85.579486 -10.002240
58170.11870  6.381  0.106 W2  0.1885  85.579486 -10.002240
58170.11870  1.671  0.113 W1mW2  0.1885  85.579486 -10.002240
58174.11072  8.051  0.045 W1  0.2088  85.579504 -10.002245
58174.11072  6.436  0.091 W2  0.2088  85.579504 -10.002245
58174.11072  1.615  0.102 W1mW2  0.2088  85.579504 -10.002245
58378.71402  8.119  0.038 W1  0.1156  85.579508 -10.002186
58378.71402  6.532  0.085 W2  0.1156  85.579508 -10.002186
58378.71402  1.587  0.093 W1mW2  0.1156  85.579508 -10.002186
58379.24408  8.108  0.036 W1  0.1763  85.579472 -10.002168
58379.24408  6.540  0.118 W2  0.1763  85.579472 -10.002168
58379.24408  1.568  0.124 W1mW2  0.1763  85.579472 -10.002168
58536.48668  7.818  0.063 W1  0.2410  85.579521 -10.002232
58536.48668  5.969  0.158 W2  0.2410  85.579521 -10.002232
58536.48668  1.850  0.170 W1mW2  0.2410  85.579521 -10.002232
58537.09004  7.815  0.046 W1  0.2628  85.579483 -10.002249
58537.09004  5.946  0.121 W2  0.2628  85.579483 -10.002249
58537.09004  1.869  0.129 W1mW2  0.2628  85.579483 -10.002249
58742.78816  7.763  0.065 W1  0.1808  85.579500 -10.002171
58742.78816  5.987  0.155 W2  0.1808  85.579500 -10.002171
58742.78816  1.776  0.168 W1mW2  0.1808  85.579500 -10.002171
58743.30605  7.744  0.071 W1  0.2350  85.579480 -10.002147
58743.30605  6.012  0.142 W2  0.2350  85.579480 -10.002147
58743.30605  1.732  0.159 W1mW2  0.2350  85.579480 -10.002147
58748.23458  7.589  0.057 W1  0.1088  85.579491 -10.002219
58748.23458  6.125  0.109 W2  0.1088  85.579491 -10.002219
58748.23458  1.464  0.123 W1mW2  0.1088  85.579491 -10.002219
58900.68667  7.378  0.144 W1  0.2778  85.579547 -10.002232
58900.68667  5.638  0.211 W2  0.2778  85.579547 -10.002232
58900.68667  1.741  0.256 W1mW2  0.2778  85.579547 -10.002232
58901.25339  7.400  0.088 W1  0.3789  85.579535 -10.002251
58901.25339  5.601  0.187 W2  0.3789  85.579535 -10.002251
58901.25339  1.798  0.207 W1mW2  0.3789  85.579535 -10.002251
59109.77829  7.453  0.078 W1  0.1746  85.579452 -10.002178
59109.77829  5.683  0.142 W2  0.1746  85.579452 -10.002178
59109.77829  1.770  0.162 W1mW2  0.1746  85.579452 -10.002178
59110.34897  7.436  0.095 W1  0.2630  85.579462 -10.002154
59110.34897  5.725  0.179 W2  0.2630  85.579462 -10.002154
59110.34897  1.711  0.203 W1mW2  0.2630  85.579462 -10.002154
