# MJD mag magerr filter flag distance ra dec
55267.03392 10.796  0.022 W1 10  0.2321  86.768151   0.388837
55267.56314 10.822  0.027 W1 10  0.2579  86.768160   0.388862
55266.96770 10.796  0.019 W1 10  0.2657  86.768156   0.388860
55266.57079 10.813  0.023 W1 10  0.2861  86.768143   0.388854
55267.16622 10.789  0.021 W1 10  0.3090  86.768134   0.388850
55266.83540 10.801  0.022 W1 10  0.3091  86.768126   0.388829
55267.10001 10.766  0.021 W1 10  0.3111  86.768140   0.388861
55267.29853 10.781  0.021 W1 10  0.3177  86.768145   0.388870
55266.70310 10.825  0.022 W1 10  0.3472  86.768127   0.388859
55266.90149 10.817  0.031 W1 10  0.3547  86.768132   0.388870
55267.43083 10.788  0.019 W1 10  0.3587  86.768120   0.388853
55266.43836 10.814  0.021 W1 10  0.3654  86.768127   0.388868
55266.90162 10.779  0.024 W1 10  0.4097  86.768133   0.388894
57818.62578 10.567  0.020 W1 10  0.0536  86.768215   0.388796
58745.28837 10.557  0.020 W1 10  0.0769  86.768204   0.388831
57090.71451 10.674  0.020 W1 10  0.1045  86.768201   0.388838
58537.74621 10.580  0.020 W1 10  0.1183  86.768182   0.388827
57449.92934 10.835  0.022 W1 10  0.1206  86.768183   0.388830
56731.71652 10.586  0.016 W1  5  0.1335  86.768179   0.388831
58379.89609 10.532  0.017 W1 10  0.1365  86.768174   0.388821
58171.29875 10.423  0.018 W1 10  0.1444  86.768174   0.388827
58902.49765 10.683  0.017 W1 10  0.1447  86.768189   0.388844
57814.23820 10.604  0.017 W1 10  0.1514  86.768191   0.388847
57091.37119 10.646  0.016 W1 10  0.1581  86.768166   0.388808
57285.25556 10.697  0.019 W1  5  0.1648  86.768187   0.388850
58538.07335 10.556  0.018 W1 10  0.1711  86.768164   0.388823
57649.74426 10.788  0.020 W1 10  0.1795  86.768175   0.388845
57091.10849 10.647  0.017 W1 10  0.1799  86.768166   0.388833
58016.19918 10.670  0.017 W1 10  0.1825  86.768168   0.388838
58015.74089 10.684  0.017 W1 10  0.1842  86.768165   0.388835
58171.49460 10.470  0.015 W1 10  0.1879  86.768159   0.388822
58380.35412 10.552  0.016 W1 10  0.1904  86.768173   0.388848
57090.97708 10.678  0.022 W1 10  0.2060  86.768154   0.388823
57449.79831 10.765  0.018 W1 10  0.2068  86.768160   0.388839
58902.69439 10.684  0.017 W1 10  0.2087  86.768156   0.388832
57284.73080 10.679  0.017 W1  5  0.2137  86.768157   0.388836
57814.56559 10.659  0.017 W1 10  0.2137  86.768161   0.388843
58016.46099 10.603  0.024 W1 10  0.2141  86.768155   0.388833
57090.91150 10.648  0.017 W1 10  0.2172  86.768163   0.388848
57648.76172 10.764  0.021 W1 10  0.2177  86.768163   0.388848
56731.18986 10.570  0.022 W1 10  0.2181  86.768150   0.388817
58744.43801 10.521  0.018 W1 10  0.2188  86.768169   0.388855
58538.00789 10.537  0.017 W1 10  0.2207  86.768156   0.388839
58015.87180 10.704  0.017 W1 10  0.2242  86.768184   0.388866
58016.33009 10.678  0.016 W1 10  0.2250  86.768160   0.388848
59111.80360 10.757  0.017 W1  5  0.2253  86.768170   0.388858
56923.29836 10.822  0.018 W1 10  0.2266  86.768165   0.388854
56922.64066 10.870  0.017 W1 10  0.2307  86.768155   0.388842
58171.10239 10.468  0.018 W1 10  0.2308  86.768161   0.388852
58744.63423 10.550  0.016 W1 10  0.2313  86.768166   0.388857
58902.43271 10.711  0.021 W1 10  0.2321  86.768159   0.388849
58744.83046 10.507  0.020 W1 10  0.2330  86.768169   0.388860
58538.46593 10.540  0.016 W1 10  0.2338  86.768154   0.388843
58748.36344 10.597  0.016 W1 10  0.2340  86.768168   0.388860
57090.78009 10.658  0.016 W1 10  0.2342  86.768157   0.388847
56923.23253 10.857  0.017 W1 10  0.2358  86.768165   0.388858
58901.84415 10.655  0.021 W1 10  0.2360  86.768148   0.388831
56732.30916 10.542  0.015 W1 10  0.2379  86.768165   0.388858
58902.30193 10.691  0.017 W1 10  0.2401  86.768148   0.388835
58380.48502 10.606  0.017 W1 10  0.2403  86.768161   0.388855
57813.71433 10.649  0.019 W1 10  0.2409  86.768150   0.388839
56731.65069 10.532  0.018 W1 10  0.2411  86.768155   0.388848
57285.12427 10.677  0.020 W1 10  0.2412  86.768151   0.388841
56731.32152 10.524  0.018 W1 10  0.2422  86.768147   0.388833
56731.58486 10.507  0.016 W1 10  0.2425  86.768151   0.388843
58538.20425 10.523  0.018 W1 10  0.2426  86.768145   0.388828
57450.45372 10.765  0.016 W1 10  0.2431  86.768148   0.388837
57449.47054 10.817  0.021 W1 10  0.2460  86.768156   0.388852
57449.86389 10.755  0.017 W1 10  0.2467  86.768146   0.388835
57649.48220 10.827  0.023 W1 10  0.2476  86.768151   0.388844
56923.03528 10.816  0.018 W1  5  0.2482  86.768171   0.388867
58170.77513 10.527  0.020 W1 10  0.2538  86.768143   0.388831
56731.45319 10.543  0.018 W1 10  0.2543  86.768143   0.388831
57285.58345 10.631  0.019 W1 10  0.2547  86.768146   0.388839
57648.76159 10.751  0.020 W1 10  0.2570  86.768175   0.388873
57284.59951 10.617  0.021 W1 10  0.2579  86.768174   0.388872
57449.99492 10.790  0.016 W1  5  0.2587  86.768142   0.388788
59112.32683 10.658  0.020 W1 10  0.2589  86.768175   0.388873
57091.23978 10.652  0.016 W1 10  0.2603  86.768145   0.388842
56732.04582 10.503  0.016 W1  5  0.2615  86.768144   0.388840
57814.43469 10.654  0.017 W1 10  0.2616  86.768156   0.388858
58171.62601 10.458  0.016 W1 10  0.2616  86.768145   0.388842
56923.16682 10.802  0.019 W1 10  0.2642  86.768147   0.388847
58174.37437 10.482  0.017 W1 10  0.2657  86.768156   0.388860
57284.99312 10.698  0.018 W1 10  0.2684  86.768162   0.388867
58380.02699 10.596  0.016 W1 10  0.2685  86.768145   0.388846
58902.82516 10.655  0.016 W1 10  0.2691  86.768152   0.388857
58380.28867 10.639  0.020 W1 10  0.2694  86.768180   0.388879
59111.93438 10.730  0.018 W1  5  0.2694  86.768167   0.388871
57090.38610 10.703  0.018 W1  5  0.2735  86.768150   0.388857
57813.91069 10.632  0.021 W1 10  0.2736  86.768151   0.388858
58174.50527 10.450  0.016 W1 10  0.2746  86.768143   0.388846
59111.60750 10.744  0.020 W1  5  0.2754  86.768182   0.388881
58380.74670 10.617  0.019 W1 10  0.2779  86.768191   0.388885
57449.60170 10.779  0.022 W1  5  0.2786  86.768144   0.388851
56731.84832 10.547  0.022 W1 10  0.2797  86.768136   0.388835
57814.04172 10.618  0.017 W1 10  0.2797  86.768142   0.388848
57285.45230 10.685  0.017 W1 10  0.2799  86.768153   0.388863
58171.16785 10.427  0.016 W1 10  0.2804  86.768137   0.388837
57090.51752 10.671  0.021 W1 10  0.2804  86.768136   0.388834
58016.85383 10.712  0.018 W1 10  0.2814  86.768181   0.388883
56923.36407 10.827  0.020 W1 10  0.2815  86.768143   0.388850
58171.03694 10.450  0.017 W1 10  0.2829  86.768143   0.388852
58170.64423 10.499  0.018 W1 10  0.2857  86.768142   0.388852
57814.17275 10.660  0.019 W1 10  0.2873  86.768143   0.388853
57284.86196 10.675  0.016 W1 10  0.2881  86.768146   0.388859
58745.02682 10.559  0.021 W1 10  0.2885  86.768152   0.388865
58744.69969 10.524  0.018 W1 10  0.2894  86.768143   0.388854
58538.13880 10.520  0.018 W1 10  0.2927  86.768133   0.388836
57450.32269 10.774  0.017 W1 10  0.2927  86.768129   0.388809
57450.19153 10.753  0.018 W1  5  0.2929  86.768132   0.388832
56731.18973 10.558  0.019 W1 10  0.2933  86.768138   0.388849
58538.26958 10.606  0.018 W1 10  0.2941  86.768143   0.388857
58380.61593 10.583  0.017 W1 10  0.2945  86.768137   0.388846
56922.77220 10.846  0.016 W1  5  0.2955  86.768168   0.388881
57284.59964 10.629  0.019 W1  5  0.2967  86.768195   0.388891
58016.13373 10.695  0.018 W1 10  0.2980  86.768170   0.388883
57813.97627 10.632  0.018 W1 10  0.2988  86.768140   0.388854
58537.87712 10.559  0.019 W1 10  0.2999  86.768129   0.388830
58171.23330 10.429  0.017 W1 10  0.3025  86.768144   0.388862
57814.30366 10.683  0.019 W1 10  0.3026  86.768136   0.388850
58744.89591 10.532  0.017 W1 10  0.3037  86.768145   0.388863
58170.90604 10.514  0.017 W1 10  0.3045  86.768135   0.388848
58902.36738 10.675  0.018 W1 10  0.3048  86.768142   0.388861
58016.26464 10.683  0.018 W1 10  0.3058  86.768144   0.388863
56923.49561 10.833  0.019 W1 10  0.3068  86.768154   0.388875
57649.15468 10.739  0.018 W1 10  0.3069  86.768144   0.388864
58744.76514 10.534  0.017 W1 10  0.3079  86.768152   0.388872
57814.10717 10.624  0.017 W1 10  0.3088  86.768129   0.388838
57449.73273 10.787  0.018 W1  5  0.3109  86.768129   0.388841
58901.97493 10.685  0.019 W1 10  0.3109  86.768133   0.388850
58744.17633 10.470  0.016 W1 10  0.3110  86.768147   0.388869
58171.36420 10.465  0.017 W1 10  0.3114  86.768131   0.388844
58745.15759 10.472  0.019 W1  5  0.3116  86.768124   0.388803
57649.28572 10.747  0.017 W1 10  0.3117  86.768146   0.388868
59111.86906 10.740  0.018 W1 10  0.3124  86.768145   0.388867
57649.48233 10.783  0.020 W1 10  0.3130  86.768155   0.388877
58380.87761 10.579  0.017 W1 10  0.3199  86.768145   0.388870
58380.41957 10.621  0.022 W1 10  0.3214  86.768160   0.388884
57090.25482 10.652  0.019 W1 10  0.3214  86.768134   0.388858
58380.15776 10.574  0.017 W1  5  0.3222  86.768157   0.388882
56731.91415 10.569  0.016 W1 10  0.3253  86.768124   0.388837
57813.91082 10.652  0.021 W1 10  0.3255  86.768122   0.388829
57090.97721 10.645  0.019 W1 10  0.3256  86.768142   0.388870
57285.32114 10.763  0.019 W1 10  0.3263  86.768130   0.388853
58744.30723 10.511  0.018 W1 10  0.3266  86.768156   0.388883
58016.72292 10.667  0.018 W1  5  0.3267  86.768141   0.388869
56732.17749 10.543  0.015 W1  5  0.3283  86.768132   0.388857
57648.89262 10.699  0.017 W1 10  0.3290  86.768139   0.388867
57649.22026 10.747  0.018 W1 10  0.3293  86.768160   0.388886
58538.33503 10.536  0.017 W1 10  0.3304  86.768124   0.388843
57449.33951 10.806  0.019 W1 10  0.3316  86.768130   0.388856
57285.12440 10.687  0.021 W1  5  0.3344  86.768155   0.388885
57285.05869 10.653  0.018 W1  5  0.3345  86.768158   0.388887
57090.51739 10.644  0.020 W1 10  0.3359  86.768138   0.388869
58537.61531 10.516  0.020 W1 10  0.3362  86.768123   0.388844
59111.34582 10.765  0.018 W1 10  0.3376  86.768145   0.388878
