# MJD mag magerr filter flag distance ra dec
55263.65858  9.099  0.018 W1 10  0.3015  83.622849  -5.232029
55263.59236  9.134  0.024 W1 10  0.3649  83.622889  -5.231994
55264.12170  9.089  0.021 W1 10  0.3875  83.622873  -5.232039
55263.46006  9.161  0.024 W1 10  0.4295  83.622901  -5.232015
55262.99693  9.160  0.022 W1 10  0.4413  83.622893  -5.232038
55263.72479  9.246  0.032 W1 10  0.4530  83.622884  -5.232054
55263.98940  9.118  0.026 W1 10  0.4895  83.622914  -5.232026
55263.26154  9.130  0.024 W1 10  0.5168  83.622912  -5.232046
55263.39397  9.137  0.026 W1 10  0.5220  83.622923  -5.232030
55263.52627  9.110  0.021 W1 10  0.5393  83.622905  -5.232067
55263.12923  9.128  0.025 W1 10  0.5998  83.622924  -5.232070
55263.85710  9.119  0.022 W1 10  0.6315  83.622958  -5.232024
58534.93191  9.217  0.015 W1 10  0.2397  83.622852  -5.231995
57811.29019  9.281  0.015 W1 10  0.2573  83.622861  -5.231979
58012.92685  9.139  0.016 W1 10  0.2692  83.622853  -5.232011
58377.01838  9.075  0.019 W1  0  0.2729  83.622861  -5.231999
59108.07719  9.194  0.016 W1 10  0.2765  83.622860  -5.232002
56728.42306  9.200  0.015 W1  0  0.2800  83.622860  -5.232004
56919.87933  9.369  0.019 W1 10  0.2855  83.622867  -5.231988
58377.47641  9.160  0.016 W1 10  0.2993  83.622867  -5.232001
57447.04437  9.093  0.016 W1 10  0.3074  83.622869  -5.232004
57087.56124  9.298  0.017 W1 10  0.3199  83.622872  -5.232005
58012.59947  9.090  0.014 W1  5  0.3200  83.622870  -5.232010
57281.71441  9.334  0.025 W1 10  0.3215  83.622872  -5.232006
56727.89626  9.221  0.015 W1  0  0.3271  83.622877  -5.231996
56919.74779  9.573  0.030 W1 10  0.3311  83.622873  -5.232010
57645.48722  9.561  0.021 W1 10  0.3323  83.622865  -5.232024
58534.86646  9.238  0.015 W1 10  0.3342  83.622877  -5.232005
57446.32338  9.131  0.016 W1 10  0.3345  83.622878  -5.232002
58377.14915  9.275  0.019 W1 10  0.3380  83.622880  -5.231998
58167.89422  9.360  0.018 W1 10  0.3429  83.622878  -5.232008
57446.58557  9.301  0.017 W1 10  0.3435  83.622880  -5.232001
56919.48471  9.363  0.015 W1 10  0.3495  83.622868  -5.232028
56728.22556  9.359  0.014 W1  0  0.3514  83.622868  -5.231911
58013.31956  8.986  0.036 W1 10  0.3523  83.622884  -5.231997
57810.43893  9.274  0.016 W1 10  0.3535  83.622878  -5.232015
57282.17359  9.270  0.016 W1 10  0.3539  83.622875  -5.232020
58898.57245  9.364  0.019 W1 10  0.3548  83.622886  -5.231993
58741.23368  9.375  0.015 W1 10  0.3563  83.622886  -5.231995
57282.04244  9.290  0.017 W1 10  0.3565  83.622876  -5.232019
59108.53497  9.262  0.025 W1  5  0.3587  83.622884  -5.232003
57281.58325  9.340  0.016 W1 10  0.3591  83.622890  -5.231977
58012.99231  9.081  0.016 W1 10  0.3621  83.622887  -5.231998
56728.88402  9.132  0.014 W1 10  0.3659  83.622880  -5.232017
57446.65115  9.170  0.015 W1 10  0.3691  83.622885  -5.232010
58741.62613  9.331  0.017 W1 10  0.3701  83.622887  -5.232005
58168.09057  9.321  0.019 W1 10  0.3712  83.622862  -5.232044
58013.45059  9.043  0.019 W1 10  0.3733  83.622881  -5.232021
59108.33874  9.134  0.017 W1 10  0.3739  83.622891  -5.231997
57087.42995  9.197  0.018 W1  5  0.3750  83.622889  -5.232005
57645.94576  9.325  0.016 W1 10  0.3756  83.622881  -5.232022
57087.10155  9.224  0.016 W1 10  0.3762  83.622867  -5.232041
58377.08370  9.111  0.016 W1 10  0.3765  83.622890  -5.232003
57446.19235  9.139  0.016 W1  0  0.3782  83.622891  -5.232002
57810.89735  9.289  0.015 W1 10  0.3794  83.622875  -5.232032
58376.95292  9.136  0.016 W1 10  0.3806  83.622888  -5.232010
57087.49553  9.251  0.014 W1 10  0.3826  83.622888  -5.232012
58534.47388  9.207  0.016 W1 10  0.3837  83.622885  -5.232019
59107.81564  9.105  0.015 W1 10  0.3846  83.622886  -5.232018
58167.50112  9.310  0.017 W1 10  0.3854  83.622882  -5.232026
58376.49438  9.052  0.014 W1 10  0.3859  83.622881  -5.232027
58167.37073  9.293  0.019 W1 10  0.3870  83.622882  -5.232026
58534.34310  9.232  0.017 W1 10  0.3894  83.622889  -5.232013
59108.79652  9.207  0.017 W1 10  0.3913  83.622896  -5.231998
57646.33886  9.246  0.019 W1 10  0.3951  83.622876  -5.232039
58013.18866  9.115  0.016 W1  5  0.3983  83.622901  -5.231977
57281.18965  9.185  0.014 W1 10  0.3986  83.622893  -5.232012
58377.34551  9.171  0.017 W1 10  0.3989  83.622900  -5.231990
56728.75236  9.170  0.013 W1 10  0.4000  83.622886  -5.232027
57281.64883  9.274  0.018 W1 10  0.4014  83.622893  -5.232014
57810.76632  9.240  0.019 W1 10  0.4015  83.622894  -5.232012
58376.75657  9.188  0.022 W1 10  0.4105  83.622901  -5.231999
58741.16823  9.355  0.017 W1 10  0.4112  83.622891  -5.232023
58741.29913  9.344  0.019 W1 10  0.4113  83.622893  -5.232020
57445.93016  9.159  0.017 W1  0  0.4146  83.622901  -5.232001
58376.62567  9.093  0.015 W1 10  0.4146  83.622894  -5.232021
58740.90655  9.431  0.015 W1 10  0.4177  83.622896  -5.232018
57281.91128  9.494  0.025 W1 10  0.4180  83.622895  -5.232021
58899.29230  9.406  0.016 W1 10  0.4182  83.622898  -5.232014
58899.42320  9.466  0.018 W1 10  0.4205  83.622905  -5.231991
58899.55347  9.628  0.019 W1 10  0.4209  83.622890  -5.232031
56920.20812  9.334  0.018 W1  5  0.4215  83.622893  -5.232026
56724.53798  9.101  0.016 W1 10  0.4227  83.622892  -5.232030
58898.44206  9.385  0.017 W1 10  0.4250  83.622900  -5.232014
57646.20782  9.292  0.018 W1 10  0.4259  83.622900  -5.232015
56919.35317  9.376  0.017 W1 10  0.4271  83.622891  -5.232033
58740.77577  9.411  0.015 W1 10  0.4273  83.622901  -5.232015
58377.08383  9.111  0.017 W1 10  0.4306  83.622896  -5.232027
