# MJD mag magerr filter distance ra dec
55262.99706 12.240  0.031 W1  0.0900  83.589120  -4.920803
55262.99706 11.384  0.036 W2  0.0900  83.589120  -4.920803
55262.99706  0.856  0.048 W1mW2  0.0900  83.589120  -4.920803
55263.54434 12.262  0.051 W1  0.1733  83.589141  -4.920812
55263.54434 11.432  0.049 W2  0.1733  83.589141  -4.920812
55263.54434  0.829  0.071 W1mW2  0.1733  83.589141  -4.920812
55264.12177 12.351  0.043 W1  0.1663  83.589144  -4.920824
55264.12177 11.431  0.032 W2  0.1663  83.589144  -4.920824
55264.12177  0.920  0.054 W1mW2  0.1663  83.589144  -4.920824
56724.53811 12.272  0.025 W1  0.1718  83.589153  -4.920822
56724.53811 11.471  0.030 W2  0.1718  83.589153  -4.920822
56724.53811  0.801  0.039 W1mW2  0.1718  83.589153  -4.920822
56727.83056 12.230  0.063 W1  0.2384  83.589158  -4.920834
56727.83056 11.404  0.139 W2  0.2384  83.589158  -4.920834
56727.83056  0.826  0.153 W1mW2  0.2384  83.589158  -4.920834
56728.42317 12.188  0.075 W1  0.1494  83.589150  -4.920805
56728.42317 11.373  0.103 W2  0.1494  83.589150  -4.920805
56728.42317  0.816  0.127 W1mW2  0.1494  83.589150  -4.920805
56915.66992 13.244  0.042 W1  0.2751  83.589207  -4.920779
56915.66992 11.906  0.035 W2  0.2751  83.589207  -4.920779
56915.66992  1.338  0.055 W1mW2  0.2751  83.589207  -4.920779
56919.64539 13.368  0.114 W1  0.2578  83.589187  -4.920754
56919.64539 12.012  0.120 W2  0.2578  83.589187  -4.920754
56919.64539  1.355  0.165 W1mW2  0.2578  83.589187  -4.920754
56920.14235 13.297  0.041 W1  0.2306  83.589193  -4.920775
56920.14235 12.076  0.079 W2  0.2306  83.589193  -4.920775
56920.14235  1.221  0.089 W1mW2  0.2306  83.589193  -4.920775
57086.90456 13.001  0.035 W1  0.2693  83.589165  -4.920839
57086.90456 11.836  0.042 W2  0.2693  83.589165  -4.920839
57086.90456  1.165  0.055 W1mW2  0.2693  83.589165  -4.920839
57087.48468 12.826  0.077 W1  0.1770  83.589159  -4.920817
57087.48468 11.755  0.049 W2  0.1770  83.589159  -4.920817
57087.48468  1.070  0.091 W1mW2  0.1770  83.589159  -4.920817
57281.49025 12.183  0.048 W1  0.1353  83.589158  -4.920800
57281.49025 11.418  0.045 W2  0.1353  83.589158  -4.920800
57281.49025  0.765  0.066 W1mW2  0.1353  83.589158  -4.920800
57282.12979 12.195  0.029 W1  0.2044  83.589173  -4.920816
57282.12979 11.373  0.053 W2  0.2044  83.589173  -4.920816
57282.12979  0.821  0.061 W1mW2  0.2044  83.589173  -4.920816
57445.93016 11.801  0.021 W1  0.1385  83.589126  -4.920742
57445.93016 11.152  0.024 W2  0.1385  83.589126  -4.920742
57445.93016  0.649  0.032 W1mW2  0.1385  83.589126  -4.920742
57446.46275 11.914  0.058 W1  0.1790  83.589158  -4.920817
57446.46275 11.102  0.039 W2  0.1790  83.589158  -4.920817
57446.46275  0.811  0.069 W1mW2  0.1790  83.589158  -4.920817
57447.04450 11.953  0.023 W1  0.2413  83.589162  -4.920839
57447.04450 11.139  0.022 W2  0.2413  83.589162  -4.920839
57447.04450  0.814  0.032 W1mW2  0.2413  83.589162  -4.920839
57645.70547 12.040  0.041 W1  0.1501  83.589164  -4.920797
57645.70547 11.079  0.057 W2  0.1501  83.589164  -4.920797
57645.70547  0.961  0.070 W1mW2  0.1501  83.589164  -4.920797
57646.15858 12.061  0.046 W1  0.1699  83.589163  -4.920795
57646.15858 11.052  0.032 W2  0.1699  83.589163  -4.920795
57646.15858  1.009  0.056 W1mW2  0.1699  83.589163  -4.920795
57654.26541 12.177  0.025 W1  0.2088  83.589179  -4.920812
57654.26541 11.300  0.032 W2  0.2088  83.589179  -4.920812
57654.26541  0.877  0.041 W1mW2  0.2088  83.589179  -4.920812
57810.59177 12.926  0.066 W1  0.2275  83.589170  -4.920818
57810.59177 11.610  0.048 W2  0.2275  83.589170  -4.920818
57810.59177  1.316  0.082 W1mW2  0.2275  83.589170  -4.920818
57811.15933 12.909  0.036 W1  0.1876  83.589178  -4.920793
57811.15933 11.651  0.042 W2  0.1876  83.589178  -4.920793
57811.15933  1.258  0.056 W1mW2  0.1876  83.589178  -4.920793
57818.36295 12.688  0.035 W1  0.2875  83.589162  -4.920853
57818.36295 11.441  0.035 W2  0.2875  83.589162  -4.920853
57818.36295  1.247  0.049 W1mW2  0.2875  83.589162  -4.920853
