# MJD mag magerr filter flag distance ra dec
55263.98940  7.566  0.045 W1 10  0.5014  83.811093  -5.345035
55264.12170  7.549  0.043 W1 10  0.6135  83.811163  -5.345087
55263.85710  8.074  0.057 W1 10  0.7297  83.811203  -5.345121
55263.39384  7.629  0.047 W1 10  1.0740  83.811300  -5.345144
55263.98940  6.748  0.053 W2 10  0.5014  83.811093  -5.345035
55264.12170  7.422  0.135 W2 10  0.6135  83.811163  -5.345087
55263.85710  6.384  0.056 W2 10  0.7297  83.811203  -5.345121
55263.39384  6.604  0.057 W2 10  1.0740  83.811300  -5.345144
55263.98940  0.818  0.070 W1mW2 10  0.5014  83.811093  -5.345035
55264.12170  0.127  0.142 W1mW2 10  0.6135  83.811163  -5.345087
55263.85710  1.690  0.080 W1mW2 10  0.7297  83.811203  -5.345121
55263.39384  1.026  0.074 W1mW2 10  1.0740  83.811300  -5.345144
