# MJD mag magerr filter distance ra dec
55252.88161 10.733  0.035 W1  0.6273  67.666865  35.702852
55252.88161 10.450  0.047 W2  0.6273  67.666865  35.702852
55252.88161  0.283  0.058 W1mW2  0.6273  67.666865  35.702852
56715.32590 10.823  0.026 W1  0.5906  67.666858  35.702799
56715.32590 10.617  0.030 W2  0.5906  67.666858  35.702799
56715.32590  0.205  0.039 W1mW2  0.5906  67.666858  35.702799
56906.40826 10.808  0.047 W1  0.5788  67.666859  35.702821
56906.40826 10.580  0.033 W2  0.5788  67.666859  35.702821
56906.40826  0.228  0.058 W1mW2  0.5788  67.666859  35.702821
57074.84966 10.840  0.028 W1  0.6002  67.666872  35.702807
57074.84966 10.651  0.031 W2  0.6002  67.666872  35.702807
57074.84966  0.189  0.042 W1mW2  0.6002  67.666872  35.702807
57269.76148 10.856  0.025 W1  0.6095  67.666869  35.702826
57269.76148 10.658  0.038 W2  0.6095  67.666869  35.702826
57269.76148  0.199  0.046 W1mW2  0.6095  67.666869  35.702826
57434.61007 10.814  0.030 W1  0.6057  67.666871  35.702814
57434.61007 10.582  0.062 W2  0.6057  67.666871  35.702814
57434.61007  0.232  0.069 W1mW2  0.6057  67.666871  35.702814
57635.34721 10.800  0.028 W1  0.6399  67.666882  35.702823
57635.34721 10.551  0.031 W2  0.6399  67.666882  35.702823
57635.34721  0.248  0.041 W1mW2  0.6399  67.666882  35.702823
57800.54681 10.809  0.022 W1  0.5773  67.666863  35.702812
57800.54681 10.565  0.029 W2  0.5773  67.666863  35.702812
57800.54681  0.245  0.036 W1mW2  0.5773  67.666863  35.702812
57999.53091 10.826  0.026 W1  0.6375  67.666883  35.702815
57999.53091 10.599  0.034 W2  0.6375  67.666883  35.702815
57999.53091  0.227  0.043 W1mW2  0.6375  67.666883  35.702815
58157.69527 10.777  0.029 W1  0.6228  67.666879  35.702811
58157.69527 10.540  0.028 W2  0.6228  67.666879  35.702811
58157.69527  0.237  0.040 W1mW2  0.6228  67.666879  35.702811
58363.55185 10.835  0.033 W1  0.6181  67.666878  35.702811
58363.55185 10.622  0.030 W2  0.6181  67.666878  35.702811
58363.55185  0.213  0.045 W1mW2  0.6181  67.666878  35.702811
58366.67152 10.828  0.022 W1  0.6125  67.666873  35.702816
58366.67152 10.623  0.030 W2  0.6125  67.666873  35.702816
58366.67152  0.205  0.037 W1mW2  0.6125  67.666873  35.702816
58522.41332 10.843  0.027 W1  0.6014  67.666874  35.702800
58522.41332 10.630  0.028 W2  0.6014  67.666874  35.702800
58522.41332  0.213  0.039 W1mW2  0.6014  67.666874  35.702800
58730.67669 10.833  0.023 W1  0.6138  67.666875  35.702816
58730.67669 10.625  0.028 W2  0.6138  67.666875  35.702816
58730.67669  0.208  0.036 W1mW2  0.6138  67.666875  35.702816
58888.98190 10.672  0.029 W1  0.6826  67.666898  35.702819
58888.98190 10.399  0.023 W2  0.6826  67.666898  35.702819
58888.98190  0.272  0.037 W1mW2  0.6826  67.666898  35.702819
59095.56693 10.793  0.024 W1  0.6123  67.666877  35.702804
59095.56693 10.613  0.029 W2  0.6123  67.666877  35.702804
59095.56693  0.180  0.038 W1mW2  0.6123  67.666877  35.702804
