# MJD mag magerr filter flag distance ra dec
55264.31984 10.835  0.021 W1 10  0.1880  84.633205  -6.877509
55264.65067 10.890  0.024 W1 10  0.2131  84.633217  -6.877507
55264.78297 10.863  0.021 W1 10  0.2140  84.633222  -6.877500
55264.58458 10.894  0.022 W1 10  0.2270  84.633228  -6.877496
55264.05523 10.805  0.023 W1 10  0.2406  84.633229  -6.877502
55264.38606 10.852  0.019 W1 10  0.2549  84.633214  -6.877525
55264.45227 10.869  0.025 W1 10  0.2753  84.633242  -6.877496
55265.04770 10.877  0.022 W1 10  0.2855  84.633233  -6.877519
55264.71688 10.881  0.023 W1 10  0.3066  84.633238  -6.877522
55264.18754 10.828  0.019 W1 10  0.3084  84.633231  -6.877530
55264.78310 10.887  0.025 W1 10  0.3277  84.633252  -6.877511
55264.51836 10.851  0.019 W1 10  0.3292  84.633246  -6.877522
55263.92293 10.825  0.021 W1 10  0.3809  84.633253  -6.877536
58377.80392 10.823  0.020 W1  5  0.1264  84.633194  -6.877496
58535.97838 10.696  0.020 W1 10  0.1392  84.633185  -6.877506
57818.49347 10.879  0.020 W1 10  0.1409  84.633209  -6.877471
56729.54223 10.769  0.021 W1 10  0.1473  84.633202  -6.877495
56724.66939 10.916  0.015 W1 10  0.1661  84.633212  -6.877490
57282.37071 10.872  0.018 W1 10  0.2014  84.633216  -6.877502
58748.16849 10.816  0.019 W1  5  0.2038  84.633215  -6.877505
58742.80401 10.896  0.021 W1 10  0.2043  84.633227  -6.877462
57282.76432 10.857  0.021 W1 10  0.2046  84.633227  -6.877475
57282.43629 10.901  0.016 W1 10  0.2100  84.633220  -6.877501
57447.24072 10.734  0.017 W1 10  0.2110  84.633215  -6.877508
58536.24006 10.849  0.017 W1  5  0.2123  84.633221  -6.877501
58174.04583 10.879  0.018 W1 10  0.2200  84.633215  -6.877511
58535.91293 10.862  0.017 W1 10  0.2231  84.633223  -6.877502
57088.54594 10.868  0.018 W1 10  0.2262  84.633227  -6.877498
57447.63395 10.798  0.019 W1 10  0.2290  84.633233  -6.877458
57647.12529 10.710  0.022 W1 10  0.2298  84.633233  -6.877482
57811.81381 10.961  0.017 W1 10  0.2322  84.633221  -6.877510
57447.50291 10.819  0.017 W1 10  0.2348  84.633235  -6.877478
