# MJD mag magerr filter distance ra dec
55263.85705 10.786  0.296 W1  0.7057  83.920406  -5.367457
55263.85703 10.338  0.292 W2  0.9011  83.920467  -5.367485
55263.85705  0.448  0.415 W1mW2  0.7057  83.920406  -5.367457
56724.60382 10.546  0.130 W1  0.7234  83.920418  -5.367515
56728.54656 10.873  0.315 W1  0.8875  83.920465  -5.367524
56728.42306 11.683  0.475 W2  0.9184  83.920496  -5.367498
56728.54656 -0.810  0.569 W1mW2  0.8875  83.920465  -5.367524
56729.08158 11.071  0.772 W1  0.8095  83.920465  -5.367503
56729.14736 11.459  0.425 W2  1.0836  83.920503  -5.367573
56915.73576 11.389  0.435 W2  0.5532  83.920358  -5.367498
56919.81354 10.866  0.527 W1  0.9767  83.920449  -5.367575
56920.34910 11.046  0.699 W1  1.0294  83.920409  -5.367600
56920.36165 11.612  0.541 W2  0.9738  83.920443  -5.367582
56920.34910 -0.566  0.884 W1mW2  1.0294  83.920409  -5.367600
57087.62687 10.986  0.466 W1  0.6857  83.920407  -5.367485
57087.59875 11.248  0.418 W2  0.7337  83.920437  -5.367493
57087.62687 -0.262  0.626 W1mW2  0.6857  83.920407  -5.367485
57281.71446 10.780  0.746 W1  0.7941  83.920438  -5.367512
57281.71446 11.252  0.499 W2  0.7941  83.920438  -5.367512
57281.71446 -0.472  0.898 W1mW2  0.7941  83.920438  -5.367512
57282.22281 10.705  0.384 W1  0.8574  83.920470  -5.367514
57282.25560 11.303  0.549 W2  0.9157  83.920466  -5.367539
57282.22281 -0.598  0.670 W1mW2  0.8574  83.920470  -5.367514
57446.73855 10.855  0.344 W1  0.7653  83.920465  -5.367471
57446.68394 11.445  0.548 W2  0.6512  83.920420  -5.367484
57446.73855 -0.590  0.647 W1mW2  0.7653  83.920465  -5.367471
57447.17549 10.975  0.609 W1  0.6558  83.920398  -5.367439
57645.74928 10.860  0.399 W1  0.8371  83.920460  -5.367515
57645.81479 11.274  0.360 W2  0.7726  83.920431  -5.367522
57645.74928 -0.415  0.537 W1mW2  0.8371  83.920460  -5.367515
57646.28060 11.004  0.352 W1  0.7837  83.920444  -5.367488
57646.30609 11.318  0.400 W2  0.8813  83.920468  -5.367528
57646.28060 -0.314  0.533 W1mW2  0.7837  83.920444  -5.367488
57654.26554 11.732  0.217 W1  0.7830  83.920460  -5.367497
57654.26554 11.254  0.307 W2  0.7830  83.920460  -5.367497
57654.26554  0.478  0.376 W1mW2  0.7830  83.920460  -5.367497
57810.83181 10.890  0.264 W1  0.7252  83.920443  -5.367490
57810.83181 11.272  0.407 W2  0.7252  83.920443  -5.367490
57810.83181 -0.381  0.484 W1mW2  0.7252  83.920443  -5.367490
57811.19665 10.767  0.400 W1  0.6771  83.920430  -5.367482
57811.19665 11.188  0.404 W2  0.6771  83.920430  -5.367482
57811.19665 -0.421  0.569 W1mW2  0.6771  83.920430  -5.367482
57818.42828 11.454  0.217 W1  1.1128  83.920389  -5.367653
58012.77409 11.155  0.351 W1  1.0356  83.920450  -5.367593
58012.82865 11.650  0.471 W2  0.9971  83.920457  -5.367575
58012.77409 -0.495  0.587 W1mW2  1.0356  83.920450  -5.367593
58013.32691 10.790  0.665 W1  0.8519  83.920433  -5.367538
58013.34769 11.328  0.405 W2  0.8280  83.920447  -5.367522
58013.32691 -0.537  0.779 W1mW2  0.8519  83.920433  -5.367538
58167.81240 10.520  0.198 W1  0.7862  83.920424  -5.367529
58167.81240 11.334  0.412 W2  0.7862  83.920424  -5.367529
58167.81240 -0.813  0.457 W1mW2  0.7862  83.920424  -5.367529
58168.29775 10.998  0.460 W1  0.7541  83.920441  -5.367500
58168.20499 11.330  0.500 W2  0.7571  83.920432  -5.367514
58168.29775 -0.332  0.679 W1mW2  0.7541  83.920441  -5.367500
58376.88747 10.732  0.328 W1  0.7545  83.920404  -5.367536
58376.88747 11.240  0.407 W2  0.7545  83.920404  -5.367536
58376.88747 -0.508  0.523 W1mW2  0.7545  83.920404  -5.367536
58377.34553 10.870  0.619 W1  0.8431  83.920460  -5.367519
58377.38123 11.145  0.313 W2  0.8310  83.920457  -5.367517
58377.34553 -0.275  0.694 W1mW2  0.8431  83.920460  -5.367519
58534.85555 10.578  0.223 W1  0.9780  83.920477  -5.367553
58534.85555 11.237  0.409 W2  0.9780  83.920477  -5.367553
58534.85555 -0.659  0.466 W1mW2  0.9780  83.920477  -5.367553
58535.25900 11.142  0.435 W1  1.0038  83.920523  -5.367514
58535.24265 11.543  0.492 W2  0.9407  83.920511  -5.367500
58535.25900 -0.401  0.657 W1mW2  1.0038  83.920523  -5.367514
58741.40191 11.024  0.385 W1  0.9977  83.920419  -5.367583
58742.01872 10.767  0.148 W1  1.0580  83.920496  -5.367571
58898.89990 10.570  0.197 W1  0.8624  83.920429  -5.367551
58899.42293 10.923  0.425 W1  1.0762  83.920540  -5.367512
58899.35743 11.595  0.668 W2  0.9891  83.920514  -5.367517
58899.42293 -0.672  0.792 W1mW2  1.0762  83.920540  -5.367512
59108.61993 10.962  0.484 W1  0.9986  83.920452  -5.367579
59108.66555 11.649  0.482 W2  0.6218  83.920392  -5.367496
59108.61993 -0.687  0.683 W1mW2  0.9986  83.920452  -5.367579
59109.18898 11.132  0.385 W1  0.4868  83.920306  -5.367494
59109.18898 11.621  0.442 W2  0.4868  83.920306  -5.367494
59109.18898 -0.489  0.586 W1mW2  0.4868  83.920306  -5.367494
