# MJD mag magerr filter distance ra dec
55284.46780  7.019  0.080 W1  1.1673 277.854065  -3.002580
55284.46780  6.297  0.070 W2  1.1673 277.854065  -3.002580
55284.46780  0.722  0.106 W1mW2  1.1673 277.854065  -3.002580
56748.48191  6.389  0.276 W1  1.1789 277.854069  -3.002546
56748.53010  5.615  0.284 W2  1.2240 277.854081  -3.002546
56748.48191  0.774  0.396 W1mW2  1.1789 277.854069  -3.002546
56928.06104  6.778  0.207 W1  1.2695 277.854068  -3.002635
56928.06104  6.015  0.132 W2  1.2695 277.854068  -3.002635
56928.06104  0.763  0.245 W1mW2  1.2695 277.854068  -3.002635
57110.39245  7.208  0.134 W1  1.0792 277.854046  -3.002539
57110.39245  6.464  0.109 W2  1.0792 277.854046  -3.002539
57110.39245  0.745  0.173 W1mW2  1.0792 277.854046  -3.002539
57289.24216  6.519  0.254 W1  1.4265 277.854120  -3.002631
57289.24216  5.864  0.202 W2  1.4265 277.854120  -3.002631
57289.24216  0.654  0.325 W1mW2  1.4265 277.854120  -3.002631
57474.88014  7.253  0.126 W1  1.1241 277.854057  -3.002551
57474.88014  6.537  0.078 W2  1.1241 277.854057  -3.002551
57474.88014  0.716  0.148 W1mW2  1.1241 277.854057  -3.002551
57648.85942  6.107  0.282 W1  1.2068 277.854023  -3.002650
57648.88398  5.558  0.213 W2  1.2004 277.854044  -3.002616
57648.85942  0.549  0.353 W1mW2  1.2068 277.854023  -3.002650
57841.68771  7.124  0.144 W1  1.1480 277.854065  -3.002537
57841.68771  6.392  0.095 W2  1.1480 277.854065  -3.002537
57841.68771  0.732  0.172 W1mW2  1.1480 277.854065  -3.002537
58009.35747  6.343  0.236 W1  1.3465 277.854101  -3.002612
58009.34288  5.739  0.250 W2  1.3887 277.854112  -3.002614
58009.35747  0.604  0.343 W1mW2  1.3465 277.854101  -3.002612
58205.80480  6.734  0.170 W1  1.0540 277.854036  -3.002551
58205.80480  6.068  0.145 W2  1.0540 277.854036  -3.002551
58205.80480  0.666  0.223 W1mW2  1.0540 277.854036  -3.002551
58369.87471  7.089  0.167 W1  1.2596 277.854073  -3.002630
58369.87471  6.341  0.111 W2  1.2596 277.854073  -3.002630
58369.87471  0.748  0.200 W1mW2  1.2596 277.854073  -3.002630
58572.04292  6.548  0.393 W1  1.1060 277.854031  -3.002598
58571.97573  5.786  0.224 W2  1.0872 277.854028  -3.002594
58572.04292  0.762  0.452 W1mW2  1.1060 277.854031  -3.002598
58736.32604  7.094  0.169 W1  1.2085 277.854065  -3.002602
58736.32604  6.408  0.102 W2  1.2085 277.854065  -3.002602
58736.32604  0.687  0.197 W1mW2  1.2085 277.854065  -3.002602
58937.17559  6.232  0.427 W1  1.1281 277.853931  -3.002622
58937.20022  5.549  0.193 W2  1.1670 277.853971  -3.002638
58937.17559  0.683  0.468 W1mW2  1.1281 277.853931  -3.002622
59101.20130  7.029  0.193 W1  1.2721 277.854070  -3.002642
59101.20130  6.327  0.123 W2  1.2721 277.854070  -3.002642
59101.20130  0.702  0.229 W1mW2  1.2721 277.854070  -3.002642
