# MJD mag magerr filter distance ra dec
55241.48291 15.145  0.218 W1  0.5393  56.147230  32.476993
55241.48291 13.030  0.132 W2  0.5393  56.147230  32.476993
55241.48291  2.115  0.255 W1mW2  0.5393  56.147230  32.476993
55242.03025 15.302  0.166 W1  0.7359  56.147258  32.477079
55242.03025 12.861  0.061 W2  0.7359  56.147258  32.477079
55242.03025  2.441  0.177 W1mW2  0.7359  56.147258  32.477079
56705.77531 14.846  0.163 W1  0.9758  56.147392  32.476880
56705.77531 12.952  0.098 W2  0.9758  56.147392  32.476880
56705.77531  1.893  0.190 W1mW2  0.9758  56.147392  32.476880
56706.31419 14.985  0.290 W1  0.6989  56.147292  32.476920
56706.31419 13.004  0.136 W2  0.6989  56.147292  32.476920
56706.31419  1.981  0.320 W1mW2  0.6989  56.147292  32.476920
56896.71905 15.554  0.437 W1  0.6959  56.147266  32.477020
56896.70259 13.486  0.142 W2  0.7623  56.147281  32.477038
56896.71905  2.068  0.459 W1mW2  0.6959  56.147266  32.477020
56897.23212 15.346  0.278 W1  0.5522  56.147256  32.476943
56897.23212 13.447  0.132 W2  0.5522  56.147256  32.476943
56897.23212  1.900  0.308 W1mW2  0.5522  56.147256  32.476943
57064.84381 15.466  0.389 W1  0.3716  56.147166  32.477013
57064.84381 13.290  0.197 W2  0.3716  56.147166  32.477013
57064.84381  2.176  0.436 W1mW2  0.3716  56.147166  32.477013
57065.38389 15.188  0.342 W1  0.6096  56.147263  32.476978
57065.38389 13.146  0.114 W2  0.6096  56.147263  32.476978
57065.38389  2.042  0.360 W1mW2  0.6096  56.147263  32.476978
57258.60981 15.413  0.333 W1  0.7171  56.147245  32.476957
57258.60981 13.604  0.197 W2  0.7171  56.147245  32.476957
57258.60981  1.810  0.386 W1mW2  0.7171  56.147245  32.476957
57259.14188 15.477  0.267 W1  0.4178  56.147132  32.477047
57259.14188 13.563  0.189 W2  0.4178  56.147132  32.477047
57259.14188  1.914  0.327 W1mW2  0.4178  56.147132  32.477047
57423.91297 15.325  0.146 W1  0.3132  56.147181  32.476957
57423.91297 13.281  0.086 W2  0.3132  56.147181  32.476957
57423.91297  2.044  0.169 W1mW2  0.3132  56.147181  32.476957
57424.42647 15.270  0.211 W1  0.5829  56.147245  32.476950
57424.42647 13.224  0.118 W2  0.5829  56.147245  32.476950
57424.42647  2.046  0.242 W1mW2  0.5829  56.147245  32.476950
57622.54147 15.752  0.521 W1  0.6967  56.147270  32.476878
57622.54147 13.762  0.354 W2  0.6967  56.147270  32.476878
57622.54147  1.990  0.630 W1mW2  0.6967  56.147270  32.476878
57623.20598 16.036  0.369 W1  0.9612  56.147327  32.477056
57623.20598 13.758  0.197 W2  0.9612  56.147327  32.477056
57623.20598  2.279  0.418 W1mW2  0.9612  56.147327  32.477056
57625.79368 15.570  0.303 W1  0.9387  56.147276  32.477031
57625.79368 13.717  0.223 W2  0.9387  56.147276  32.477031
57625.79368  1.853  0.376 W1mW2  0.9387  56.147276  32.477031
57626.15395 15.587  0.462 W1  0.5555  56.147262  32.476948
57626.15395 13.832  0.255 W2  0.5555  56.147262  32.476948
57626.15395  1.755  0.528 W1mW2  0.5555  56.147262  32.476948
57788.55296 15.335  0.335 W1  0.6323  56.147241  32.476978
57788.55296 13.201  0.166 W2  0.6323  56.147241  32.476978
57788.55296  2.134  0.374 W1mW2  0.6323  56.147241  32.476978
57790.93031 15.356  0.183 W1  0.4394  56.147066  32.477061
57790.93031 12.947  0.117 W2  0.4394  56.147066  32.477061
57790.93031  2.409  0.217 W1mW2  0.4394  56.147066  32.477061
57791.50188 15.338  0.334 W1  0.7283  56.147244  32.476979
57791.50188 13.209  0.203 W2  0.7283  56.147244  32.476979
57791.50188  2.128  0.391 W1mW2  0.7283  56.147244  32.476979
57989.76972 15.338  0.196 W1  0.7504  56.147279  32.476979
57989.76972 13.682  0.226 W2  0.7504  56.147279  32.476979
57989.76972  1.656  0.299 W1mW2  0.7504  56.147279  32.476979
57990.18545 15.372  0.187 W1  0.5263  56.147080  32.477075
57990.18545 13.728  0.199 W2  0.5263  56.147080  32.477075
57990.18545  1.644  0.273 W1mW2  0.5263  56.147080  32.477075
58148.48995 15.438  0.334 W1  0.6203  56.147269  32.476955
58148.48995 13.263  0.136 W2  0.6203  56.147269  32.476955
58148.48995  2.175  0.361 W1mW2  0.6203  56.147269  32.476955
58353.80198 15.646  0.337 W1  0.7618  56.147234  32.477053
58353.80198 13.873  0.247 W2  0.7618  56.147234  32.477053
58353.80198  1.773  0.418 W1mW2  0.7618  56.147234  32.477053
58354.29548 15.388  0.271 W1  0.8899  56.147176  32.477117
58354.29548 13.779  0.339 W2  0.8899  56.147176  32.477117
58354.29548  1.610  0.434 W1mW2  0.8899  56.147176  32.477117
58512.67479 15.463  0.347 W1  0.7626  56.147270  32.477001
58512.67479 13.217  0.158 W2  0.7626  56.147270  32.477001
58512.67479  2.246  0.381 W1mW2  0.7626  56.147270  32.477001
58513.15250 15.451  0.177 W1  0.2596  56.147157  32.476931
58513.15250 13.230  0.133 W2  0.2596  56.147157  32.476931
58513.15250  2.221  0.221 W1mW2  0.2596  56.147157  32.476931
58717.87293 16.211  0.352 W1  1.1806  56.147465  32.476895
58717.87293 13.863  0.253 W2  1.1806  56.147465  32.476895
58717.87293  2.348  0.433 W1mW2  1.1806  56.147465  32.476895
58718.18364 15.718  0.559 W1  0.5571  56.147232  32.476897
58718.18364 13.776  0.317 W2  0.5571  56.147232  32.476897
58718.18364  1.942  0.643 W1mW2  0.5571  56.147232  32.476897
58720.81704 15.393  0.168 W1  0.6774  56.147129  32.476986
58720.81704 13.451  0.135 W2  0.6774  56.147129  32.476986
58720.81704  1.942  0.215 W1mW2  0.6774  56.147129  32.476986
58721.35492 15.400  0.301 W1  0.7709  56.147234  32.477010
58721.35492 13.568  0.244 W2  0.7709  56.147234  32.477010
58721.35492  1.832  0.388 W1mW2  0.7709  56.147234  32.477010
58876.80014 15.454  0.276 W1  0.7666  56.147292  32.476906
58876.80014 13.248  0.115 W2  0.7666  56.147292  32.476906
58876.80014  2.206  0.299 W1mW2  0.7666  56.147292  32.476906
58877.23164 15.466  0.280 W1  0.5327  56.147170  32.477014
58877.23164 13.315  0.183 W2  0.5327  56.147170  32.477014
58877.23164  2.152  0.335 W1mW2  0.5327  56.147170  32.477014
58883.01327 15.274  0.157 W1  0.5192  56.147250  32.476954
58883.01327 13.352  0.132 W2  0.5192  56.147250  32.476954
58883.01327  1.922  0.205 W1mW2  0.5192  56.147250  32.476954
59084.92031 15.442  0.186 W1  0.6385  56.147191  32.477091
59084.92031 13.922  0.198 W2  0.6385  56.147191  32.477091
59084.92031  1.520  0.272 W1mW2  0.6385  56.147191  32.477091
59085.43403 15.426  0.236 W1  0.5397  56.147113  32.476938
59085.47608 13.576  0.281 W2  0.5688  56.147132  32.476956
59085.43403  1.850  0.367 W1mW2  0.5397  56.147113  32.476938
